geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
1701107,Loures,1,H,92,85 e mais anos,1278
1701109,Mafra,2,M,81,70 - 74 anos,1729
1701107,Loures,2,M,81,70 - 74 anos,6399
11D1812,Penedono,T,HM,31,20 - 24 anos,153
11D1805,Lamego,T,HM,31,20 - 24 anos,1388
11D0914,Vila Nova de Foz Côa,T,HM,31,20 - 24 anos,336
16E0612,Pampilhosa da Serra,2,M,31,20 - 24 anos,79
16E0610,Montemor-o-Velho,2,M,31,20 - 24 anos,597
16E0609,Miranda do Corvo,2,M,31,20 - 24 anos,337
16E0607,Lousã,2,M,31,20 - 24 anos,461
16D0110,Ílhavo,2,M,31,20 - 24 anos,1063
16B1104,Cadaval,2,M,31,20 - 24 anos,317
16B1014,Peniche,2,M,31,20 - 24 anos,661
1500812,São Brás de Alportel,2,M,31,20 - 24 anos,252
1500802,Alcoutim,2,M,31,20 - 24 anos,36
11E0407,Mirandela,2,M,31,20 - 24 anos,571
1111606,Ponte da Barca,1,H,92,85 e mais anos,121
1111603,Melgaço,1,H,92,85 e mais anos,206
3003201,Porto Santo,1,H,91,80 - 84 anos,47
3003101,Calheta,1,H,91,80 - 84 anos,123
2004206,Vila Franca do Campo,1,H,91,80 - 84 anos,85
2004202,Nordeste,1,H,91,80 - 84 anos,59
1870712,Vendas Novas,1,H,91,80 - 84 anos,252
1870710,Redondo,1,H,91,80 - 84 anos,143
1870708,Mourão,1,H,91,80 - 84 anos,44
3003107,Ribeira Brava,1,H,82,75 - 79 anos,94
1861203,Avis,1,H,91,80 - 84 anos,114
1851416,Santarém,1,H,91,80 - 84 anos,898
1851406,Cartaxo,1,H,91,80 - 84 anos,240
1840213,Serpa,1,H,91,80 - 84 anos,309
1811501,Alcácer do Sal,1,H,91,80 - 84 anos,254
1701508,Palmela,1,H,91,80 - 84 anos,789
1701503,Almada,1,H,91,80 - 84 anos,2290
16J0910,Pinhel,1,H,91,80 - 84 anos,231
11D1711,Santa Marta de Penaguião,2,M,41,30 - 34 anos,172
11D1710,Sabrosa,2,M,41,30 - 34 anos,150
11D1708,Peso da Régua,2,M,41,30 - 34 anos,376
11D1707,Murça,2,M,41,30 - 34 anos,124
11C1813,Resende,2,M,41,30 - 34 anos,283
11C1804,Cinfães,2,M,41,30 - 34 anos,475
11B1712,Valpaços,2,M,41,30 - 34 anos,312
11B1703,Chaves,2,M,41,30 - 34 anos,1139
11A1314,Santo Tirso,2,M,41,30 - 34 anos,1924
1190311,Vieira do Minho,2,M,41,30 - 34 anos,331
1120306,Esposende,2,M,41,30 - 34 anos,1075
16E0601,Arganil,2,M,32,25 - 29 anos,287
16E0111,Mealhada,2,M,32,25 - 29 anos,529
16D0110,Ílhavo,2,M,32,25 - 29 anos,1067
16D0108,Estarreja,2,M,32,25 - 29 anos,763
1701111,Sintra,2,M,81,70 - 74 anos,9068
11E0401,Alfândega da Fé,T,HM,31,20 - 24 anos,218
11D1819,Tabuaço,T,HM,31,20 - 24 anos,376
11D1815,São João da Pesqueira,T,HM,31,20 - 24 anos,438
11D1711,Santa Marta de Penaguião,T,HM,31,20 - 24 anos,343
16E0604,Condeixa-a-Nova,2,M,31,20 - 24 anos,387
16B1011,Nazaré,2,M,31,20 - 24 anos,351
11E0411,Vimioso,2,M,31,20 - 24 anos,104
11E0408,Mogadouro,2,M,31,20 - 24 anos,165
11D1714,Vila Real,2,M,31,20 - 24 anos,1212
1120301,Amares,1,H,92,85 e mais anos,166
1111601,Arcos de Valdevez,1,H,92,85 e mais anos,435
2004302,Vila da Praia da Vitória,1,H,91,80 - 84 anos,171
1870702,Arraiolos,1,H,91,80 - 84 anos,169
1861212,Nisa,1,H,91,80 - 84 anos,219
1861211,Monforte,1,H,91,80 - 84 anos,79
1861210,Marvão,1,H,91,80 - 84 anos,94
1111602,Caminha,1,H,91,80 - 84 anos,218
2004901,Corvo,1,H,82,75 - 79 anos,9
2004701,Horta,1,H,82,75 - 79 anos,177
2004205,Ribeira Grande,1,H,82,75 - 79 anos,215
1870714,Vila Viçosa,1,H,82,75 - 79 anos,176
1870712,Vendas Novas,1,H,82,75 - 79 anos,259
1701110,Oeiras,T,HM,62,55 - 59 anos,10532
1840203,Alvito,T,HM,41,30 - 34 anos,162
1840202,Almodôvar,T,HM,41,30 - 34 anos,407
1811513,Sines,T,HM,41,30 - 34 anos,790
16E0611,Oliveira do Hospital,T,HM,52,45 - 49 anos,1437
16E0601,Arganil,T,HM,52,45 - 49 anos,780
16D0118,Vagos,T,HM,52,45 - 49 anos,1643
16B1108,Lourinhã,T,HM,52,45 - 49 anos,1780
16B1005,Bombarral,2,M,11,0 - 4 anos,188
1500811,Portimão,2,M,11,0 - 4 anos,1339
1500807,Lagos,2,M,11,0 - 4 anos,616
11A1310,Paredes,1,H,71,60 - 64 anos,2289
11A0113,Oliveira de Azeméis,1,H,71,60 - 64 anos,2117
11A0109,Santa Maria da Feira,1,H,71,60 - 64 anos,4153
1190309,Póvoa de Lanhoso,1,H,71,60 - 64 anos,662
1190308,Guimarães,1,H,71,60 - 64 anos,4884
1111606,Ponte da Barca,1,H,71,60 - 64 anos,318
1111603,Melgaço,1,H,71,60 - 64 anos,261
1810211,Odemira,1,H,52,45 - 49 anos,849
1701510,Seixal,1,H,52,45 - 49 anos,5657
1701116,Odivelas,1,H,52,45 - 49 anos,5059
1861201,Alter do Chão,1,H,51,40 - 44 anos,124
1851404,Alpiarça,1,H,51,40 - 44 anos,266
1840210,Moura,1,H,51,40 - 44 anos,448
1701508,Palmela,1,H,51,40 - 44 anos,2814
1701503,Almada,1,H,51,40 - 44 anos,6353
1701111,Sintra,1,H,51,40 - 44 anos,15028
1701107,Loures,1,H,51,40 - 44 anos,7639
11C1804,Cinfães,1,H,42,35 - 39 anos,554
11C1311,Penafiel,1,H,42,35 - 39 anos,2339
11B1706,Montalegre,1,H,42,35 - 39 anos,194
11B1703,Chaves,1,H,42,35 - 39 anos,1214
11A1315,Valongo,1,H,42,35 - 39 anos,3453
1190314,Vizela,1,H,42,35 - 39 anos,791
1190311,Vieira do Minho,1,H,42,35 - 39 anos,350
11A1314,Santo Tirso,2,M,51,40 - 44 anos,2812
11A1310,Paredes,2,M,51,40 - 44 anos,3925
11A1304,Gondomar,2,M,51,40 - 44 anos,7061
1120301,Amares,2,M,51,40 - 44 anos,825
3003110,São Vicente,2,M,42,35 - 39 anos,155
3003107,Ribeira Brava,2,M,42,35 - 39 anos,431
3003103,Funchal,2,M,42,35 - 39 anos,3833
3003101,Calheta,2,M,42,35 - 39 anos,357
2004901,Corvo,2,M,42,35 - 39 anos,19
2004301,Angra do Heroísmo,2,M,42,35 - 39 anos,1261
2004205,Ribeira Grande,2,M,42,35 - 39 anos,1476
16F1004,Batalha,2,M,52,45 - 49 anos,626
16F1002,Alvaiázere,2,M,52,45 - 49 anos,213
16E0608,Mira,2,M,52,45 - 49 anos,454
16E0604,Condeixa-a-Nova,2,M,52,45 - 49 anos,796
16D0112,Murtosa,2,M,52,45 - 49 anos,363
16D0105,Aveiro,2,M,52,45 - 49 anos,3170
16B1113,Torres Vedras,2,M,52,45 - 49 anos,3010
16B1001,Alcobaça,2,M,52,45 - 49 anos,2204
11E0412,Vinhais,2,M,52,45 - 49 anos,196
2004501,Calheta,2,M,81,70 - 74 anos,98
1870708,Mourão,2,M,81,70 - 74 anos,57
1111610,Vila Nova de Cerveira,2,M,81,70 - 74 anos,251
11A1314,Santo Tirso,2,M,52,45 - 49 anos,2902
1111608,Valença,2,M,52,45 - 49 anos,524
1111604,Monção,2,M,52,45 - 49 anos,628
3003108,Santa Cruz,2,M,51,40 - 44 anos,2282
1870713,Viana do Alentejo,2,M,51,40 - 44 anos,207
1870711,Reguengos de Monsaraz,2,M,51,40 - 44 anos,399
1870710,Redondo,2,M,51,40 - 44 anos,240
1870709,Portel,2,M,51,40 - 44 anos,224
1870707,Mora,2,M,51,40 - 44 anos,135
1870703,Borba,2,M,51,40 - 44 anos,254
1861205,Castelo de Vide,2,M,51,40 - 44 anos,108
1861203,Avis,2,M,51,40 - 44 anos,140
1851414,Rio Maior,2,M,51,40 - 44 anos,817
1851412,Golegã,2,M,51,40 - 44 anos,220
11D0914,Vila Nova de Foz Côa,1,H,22,15 - 19 anos,156
2004101,Vila do Porto,1,H,12,5 - 9 anos,130
1870707,Mora,1,H,12,5 - 9 anos,68
1870704,Estremoz,1,H,12,5 - 9 anos,245
1861210,Marvão,1,H,12,5 - 9 anos,46
1861205,Castelo de Vide,1,H,12,5 - 9 anos,49
1851405,Benavente,1,H,12,5 - 9 anos,900
1840212,Ourique,1,H,12,5 - 9 anos,63
1840209,Mértola,1,H,12,5 - 9 anos,114
1840208,Ferreira do Alentejo,1,H,12,5 - 9 anos,161
11A0113,Oliveira de Azeméis,1,H,51,40 - 44 anos,2448
11D1805,Lamego,T,HM,41,30 - 34 anos,1442
11D1704,Mesão Frio,T,HM,41,30 - 34 anos,231
11D1701,Alijó,T,HM,41,30 - 34 anos,560
11D0409,Torre de Moncorvo,T,HM,41,30 - 34 anos,396
11C1303,Felgueiras,T,HM,41,30 - 34 anos,3621
11A1314,Santo Tirso,T,HM,41,30 - 34 anos,3892
1840207,Cuba,1,H,12,5 - 9 anos,130
3003108,Santa Cruz,1,H,31,20 - 24 anos,1298
2004206,Vila Franca do Campo,1,H,31,20 - 24 anos,440
2004202,Nordeste,1,H,31,20 - 24 anos,172
1870708,Mourão,1,H,31,20 - 24 anos,63
1870704,Estremoz,1,H,31,20 - 24 anos,297
1870702,Arraiolos,1,H,31,20 - 24 anos,180
1861215,Sousel,1,H,31,20 - 24 anos,125
1861204,Campo Maior,1,H,31,20 - 24 anos,223
1861202,Arronches,1,H,31,20 - 24 anos,91
11B1713,Vila Pouca de Aguiar,1,H,22,15 - 19 anos,296
11A1317,Vila Nova de Gaia,1,H,22,15 - 19 anos,8562
11A1310,Paredes,1,H,22,15 - 19 anos,2968
11A0113,Oliveira de Azeméis,1,H,22,15 - 19 anos,1808
11A0109,Santa Maria da Feira,1,H,22,15 - 19 anos,4110
1120302,Barcelos,1,H,22,15 - 19 anos,3898
1190308,Guimarães,T,HM,91,80 - 84 anos,3623
1190304,Cabeceiras de Basto,T,HM,91,80 - 84 anos,597
2004302,Vila da Praia da Vitória,T,HM,82,75 - 79 anos,599
2004206,Vila Franca do Campo,T,HM,82,75 - 79 anos,247
1870712,Vendas Novas,T,HM,82,75 - 79 anos,591
1870702,Arraiolos,T,HM,82,75 - 79 anos,371
2004205,Ribeira Grande,T,HM,81,70 - 74 anos,664
2004201,Lagoa,T,HM,81,70 - 74 anos,435
2004101,Vila do Porto,T,HM,81,70 - 74 anos,179
1870708,Mourão,T,HM,81,70 - 74 anos,96
1861207,Elvas,T,HM,81,70 - 74 anos,1062
1861205,Castelo de Vide,T,HM,81,70 - 74 anos,174
1861203,Avis,T,HM,81,70 - 74 anos,225
1851409,Coruche,T,HM,81,70 - 74 anos,1142
1851403,Almeirim,T,HM,81,70 - 74 anos,1273
1840203,Alvito,T,HM,81,70 - 74 anos,131
1840202,Almodôvar,T,HM,81,70 - 74 anos,409
1811513,Sines,T,HM,81,70 - 74 anos,691
1701511,Sesimbra,T,HM,81,70 - 74 anos,2232
1861214,Portalegre,T,HM,82,75 - 79 anos,1144
1861208,Fronteira,T,HM,82,75 - 79 anos,172
1811513,Sines,T,HM,82,75 - 79 anos,551
1701511,Sesimbra,T,HM,82,75 - 79 anos,1670
1701508,Palmela,T,HM,82,75 - 79 anos,2431
1701507,Montijo,T,HM,82,75 - 79 anos,1920
1701107,Loures,T,HM,82,75 - 79 anos,8425
1701105,Cascais,T,HM,82,75 - 79 anos,7968
16J0906,Gouveia,T,HM,82,75 - 79 anos,864
1851409,Coruche,2,M,51,40 - 44 anos,621
1851403,Almeirim,2,M,51,40 - 44 anos,989
1840210,Moura,2,M,51,40 - 44 anos,488
1840209,Mértola,2,M,51,40 - 44 anos,172
1840207,Cuba,2,M,51,40 - 44 anos,165
1840206,Castro Verde,2,M,51,40 - 44 anos,236
1701506,Moita,2,M,51,40 - 44 anos,2738
16J0504,Fundão,2,M,51,40 - 44 anos,878
16J0501,Belmonte,2,M,51,40 - 44 anos,214
16I1421,Ourém,2,M,51,40 - 44 anos,1683
16I1419,Torres Novas,2,M,51,40 - 44 anos,1285
16I1410,Entroncamento,2,M,51,40 - 44 anos,860
16H0505,Idanha-a-Nova,2,M,51,40 - 44 anos,237
16G1821,Tondela,2,M,51,40 - 44 anos,980
16G1806,Mangualde,2,M,51,40 - 44 anos,655
16E0613,Penacova,2,M,51,40 - 44 anos,565
16E0607,Lousã,2,M,51,40 - 44 anos,829
16D0115,Ovar,2,M,51,40 - 44 anos,2314
16D0112,Murtosa,2,M,51,40 - 44 anos,397
16D0110,Ílhavo,2,M,51,40 - 44 anos,1671
16D0108,Estarreja,2,M,51,40 - 44 anos,1001
1870707,Mora,2,M,42,35 - 39 anos,127
1870703,Borba,2,M,42,35 - 39 anos,231
1870701,Alandroal,2,M,42,35 - 39 anos,154
1861204,Campo Maior,2,M,42,35 - 39 anos,295
1861201,Alter do Chão,2,M,42,35 - 39 anos,109
1851407,Chamusca,2,M,42,35 - 39 anos,289
1851405,Benavente,2,M,42,35 - 39 anos,1325
1851404,Alpiarça,2,M,42,35 - 39 anos,267
1840206,Castro Verde,2,M,42,35 - 39 anos,247
1840203,Alvito,2,M,42,35 - 39 anos,89
16J0908,Manteigas,1,H,12,5 - 9 anos,47
16J0503,Covilhã,1,H,12,5 - 9 anos,993
16I1419,Torres Novas,1,H,12,5 - 9 anos,800
16H0511,Vila Velha de Ródão,1,H,12,5 - 9 anos,26
16H0506,Oleiros,1,H,12,5 - 9 anos,52
16G1806,Mangualde,1,H,12,5 - 9 anos,399
1851407,Chamusca,1,H,31,20 - 24 anos,219
16J0903,Celorico da Beira,2,M,12,5 - 9 anos,121
16J0503,Covilhã,2,M,12,5 - 9 anos,897
16J0501,Belmonte,2,M,12,5 - 9 anos,102
16I1418,Tomar,2,M,12,5 - 9 anos,618
16G1823,Viseu,2,M,12,5 - 9 anos,2308
16G1822,Vila Nova de Paiva,2,M,12,5 - 9 anos,86
1500801,Albufeira,1,H,72,65 - 69 anos,962
11E0412,Vinhais,1,H,72,65 - 69 anos,278
11E0406,Miranda do Douro,1,H,72,65 - 69 anos,213
11E0401,Alfândega da Fé,1,H,72,65 - 69 anos,134
11D0404,Freixo de Espada à Cinta,1,H,72,65 - 69 anos,86
11D0403,Carrazeda de Ansiães,1,H,72,65 - 69 anos,201
11B1712,Valpaços,1,H,72,65 - 69 anos,545
16D0103,Anadia,1,H,82,75 - 79 anos,661
1500815,Vila do Bispo,1,H,82,75 - 79 anos,122
1701106,Lisboa,T,HM,81,70 - 74 anos,31998
1701105,Cascais,T,HM,81,70 - 74 anos,10549
16J0913,Trancoso,T,HM,81,70 - 74 anos,587
16J0504,Fundão,T,HM,81,70 - 74 anos,1564
16I1420,Vila Nova da Barquinha,T,HM,81,70 - 74 anos,420
16J0902,Almeida,2,M,72,65 - 69 anos,246
16I1402,Alcanena,2,M,72,65 - 69 anos,465
16H0505,Idanha-a-Nova,2,M,72,65 - 69 anos,295
16G1822,Vila Nova de Paiva,2,M,72,65 - 69 anos,145
16G1811,Penalva do Castelo,2,M,72,65 - 69 anos,272
16F1007,Castanheira de Pêra,2,M,72,65 - 69 anos,118
1851407,Chamusca,T,HM,12,5 - 9 anos,370
1840213,Serpa,T,HM,12,5 - 9 anos,539
1840207,Cuba,T,HM,12,5 - 9 anos,228
1811505,Grândola,T,HM,12,5 - 9 anos,610
1701105,Cascais,T,HM,12,5 - 9 anos,11903
16J0910,Pinhel,T,HM,12,5 - 9 anos,260
16J0908,Manteigas,T,HM,12,5 - 9 anos,89
16J0904,Figueira de Castelo Rodrigo,T,HM,12,5 - 9 anos,231
16J0503,Covilhã,T,HM,12,5 - 9 anos,1890
16I1421,Ourém,T,HM,12,5 - 9 anos,1872
16I1419,Torres Novas,T,HM,12,5 - 9 anos,1540
1701507,Montijo,2,M,92,85 e mais anos,674
1701506,Moita,2,M,92,85 e mais anos,907
1701503,Almada,2,M,92,85 e mais anos,3050
16J0911,Sabugal,2,M,92,85 e mais anos,655
16J0904,Figueira de Castelo Rodrigo,2,M,92,85 e mais anos,258
16J0504,Fundão,2,M,92,85 e mais anos,1000
16H0511,Vila Velha de Ródão,T,HM,51,40 - 44 anos,217
16G1824,Vouzela,T,HM,51,40 - 44 anos,652
16G0901,Aguiar da Beira,T,HM,51,40 - 44 anos,318
16F1016,Porto de Mós,T,HM,51,40 - 44 anos,1828
16E0614,Penela,T,HM,51,40 - 44 anos,404
16E0613,Penacova,T,HM,51,40 - 44 anos,1113
11A0113,Oliveira de Azeméis,T,HM,41,30 - 34 anos,3879
3003103,Funchal,T,HM,32,25 - 29 anos,6268
2004501,Calheta,T,HM,32,25 - 29 anos,199
1870711,Reguengos de Monsaraz,T,HM,32,25 - 29 anos,541
1870701,Alandroal,T,HM,32,25 - 29 anos,250
1701110,Oeiras,T,HM,31,20 - 24 anos,7884
16J0903,Celorico da Beira,T,HM,31,20 - 24 anos,378
16J0902,Almeida,T,HM,31,20 - 24 anos,275
16I1420,Vila Nova da Barquinha,T,HM,31,20 - 24 anos,353
16G1809,Nelas,T,HM,31,20 - 24 anos,625
16G1806,Mangualde,T,HM,31,20 - 24 anos,1020
16G0901,Aguiar da Beira,T,HM,31,20 - 24 anos,301
16E0617,Vila Nova de Poiares,T,HM,31,20 - 24 anos,395
1111602,Caminha,T,HM,42,35 - 39 anos,1023
3003106,Porto Moniz,T,HM,41,30 - 34 anos,164
2004901,Corvo,T,HM,41,30 - 34 anos,31
2004801,Lajes das Flores,T,HM,41,30 - 34 anos,98
2004502,Velas,T,HM,41,30 - 34 anos,392
1870710,Redondo,T,HM,41,30 - 34 anos,422
1861210,Marvão,T,HM,41,30 - 34 anos,155
1861207,Elvas,T,HM,41,30 - 34 anos,1232
1861205,Castelo de Vide,T,HM,41,30 - 34 anos,139
1851415,Salvaterra de Magos,T,HM,41,30 - 34 anos,1177
11D1819,Tabuaço,T,HM,52,45 - 49 anos,403
11D1815,São João da Pesqueira,T,HM,52,45 - 49 anos,491
11D1701,Alijó,T,HM,52,45 - 49 anos,672
11C1301,Amarante,T,HM,52,45 - 49 anos,4352
16D0117,Sever do Vouga,T,HM,51,40 - 44 anos,875
16D0115,Ovar,T,HM,51,40 - 44 anos,4411
16D0101,Águeda,T,HM,51,40 - 44 anos,3466
1500804,Castro Marim,T,HM,51,40 - 44 anos,479
11E0405,Macedo de Cavaleiros,T,HM,51,40 - 44 anos,807
11D0404,Freixo de Espada à Cinta,T,HM,51,40 - 44 anos,236
11C1813,Resende,T,HM,51,40 - 44 anos,767
1861214,Portalegre,T,HM,32,25 - 29 anos,972
1861208,Fronteira,T,HM,32,25 - 29 anos,176
1861206,Crato,T,HM,32,25 - 29 anos,145
1861205,Castelo de Vide,T,HM,32,25 - 29 anos,138
1851407,Chamusca,T,HM,32,25 - 29 anos,410
1840201,Aljustrel,T,HM,32,25 - 29 anos,445
1811509,Santiago do Cacém,T,HM,32,25 - 29 anos,1451
1811501,Alcácer do Sal,T,HM,32,25 - 29 anos,582
1810211,Odemira,T,HM,32,25 - 29 anos,1295
1701508,Palmela,T,HM,32,25 - 29 anos,3249
1701507,Montijo,T,HM,32,25 - 29 anos,3347
1811505,Grândola,2,M,61,50 - 54 anos,493
1811501,Alcácer do Sal,2,M,61,50 - 54 anos,399
1701105,Cascais,2,M,61,50 - 54 anos,7638
16J0913,Trancoso,2,M,61,50 - 54 anos,353
16I1401,Abrantes,2,M,61,50 - 54 anos,1393
1851406,Cartaxo,2,M,71,60 - 64 anos,784
11B1703,Chaves,T,HM,52,45 - 49 anos,2746
11A1313,Póvoa de Varzim,T,HM,52,45 - 49 anos,5035
16H,Beira Baixa,2,M,11,0 - 4 anos,1341
111,Alto Minho,2,M,11,0 - 4 anos,3857
16I,Médio Tejo,1,H,92,85 e mais anos,3237
16F,Região de Leiria,1,H,92,85 e mais anos,2851
11E,Terras de Trás-os-Montes,1,H,92,85 e mais anos,1921
16E,Região de Coimbra,1,H,91,80 - 84 anos,7140
16B,Oeste,1,H,91,80 - 84 anos,4967
11D,Douro,1,H,91,80 - 84 anos,3330
11B,Alto Tâmega,1,H,91,80 - 84 anos,2031
1870710,Redondo,1,H,11,0 - 4 anos,121
1870702,Arraiolos,1,H,11,0 - 4 anos,116
1870701,Alandroal,1,H,11,0 - 4 anos,74
11D1714,Vila Real,2,M,91,80 - 84 anos,958
11D1704,Mesão Frio,2,M,91,80 - 84 anos,95
11C1804,Cinfães,2,M,91,80 - 84 anos,495
11C0305,Celorico de Basto,2,M,91,80 - 84 anos,475
11B1712,Valpaços,2,M,91,80 - 84 anos,570
11B1709,Ribeira de Pena,2,M,91,80 - 84 anos,196
11A1316,Vila do Conde,2,M,91,80 - 84 anos,1175
11A1315,Valongo,2,M,91,80 - 84 anos,1292
11A1306,Maia,2,M,91,80 - 84 anos,1834
2004601,Lajes do Pico,2,M,52,45 - 49 anos,154
2004502,Velas,2,M,52,45 - 49 anos,202
2004203,Ponta Delgada,2,M,52,45 - 49 anos,2430
2004101,Vila do Porto,2,M,52,45 - 49 anos,215
1870709,Portel,2,M,52,45 - 49 anos,211
1870708,Mourão,2,M,52,45 - 49 anos,78
1701507,Montijo,2,M,71,60 - 64 anos,1540
1701504,Barreiro,2,M,71,60 - 64 anos,2898
16J0910,Pinhel,2,M,71,60 - 64 anos,302
2004801,Lajes das Flores,T,HM,11,0 - 4 anos,41
2004302,Vila da Praia da Vitória,T,HM,11,0 - 4 anos,914
1870710,Redondo,T,HM,11,0 - 4 anos,250
1870709,Portel,T,HM,11,0 - 4 anos,189
1861212,Nisa,T,HM,11,0 - 4 anos,153
1861205,Castelo de Vide,T,HM,11,0 - 4 anos,92
1861204,Campo Maior,T,HM,11,0 - 4 anos,367
1851404,Alpiarça,T,HM,11,0 - 4 anos,263
1840214,Vidigueira,T,HM,11,0 - 4 anos,239
2004202,Nordeste,2,M,91,80 - 84 anos,100
1861207,Elvas,2,M,91,80 - 84 anos,541
1851409,Coruche,2,M,91,80 - 84 anos,684
1851406,Cartaxo,2,M,91,80 - 84 anos,493
1840208,Ferreira do Alentejo,2,M,91,80 - 84 anos,226
1840202,Almodôvar,2,M,91,80 - 84 anos,240
1811505,Grândola,2,M,91,80 - 84 anos,424
16H0502,Castelo Branco,2,M,61,50 - 54 anos,1955
16G1821,Tondela,2,M,61,50 - 54 anos,1041
16G1810,Oliveira de Frades,2,M,61,50 - 54 anos,391
16E0603,Coimbra,2,M,61,50 - 54 anos,5647
16I1413,Mação,2,M,92,85 e mais anos,380
16I1410,Entroncamento,2,M,92,85 e mais anos,322
1111601,Arcos de Valdevez,T,HM,72,65 - 69 anos,1415
3003105,Ponta do Sol,T,HM,71,60 - 64 anos,379
3003104,Machico,T,HM,71,60 - 64 anos,1337
2004203,Ponta Delgada,T,HM,71,60 - 64 anos,3503
1870714,Vila Viçosa,T,HM,71,60 - 64 anos,538
1870709,Portel,T,HM,71,60 - 64 anos,352
1870708,Mourão,T,HM,71,60 - 64 anos,160
1870701,Alandroal,T,HM,71,60 - 64 anos,315
1861211,Monforte,T,HM,71,60 - 64 anos,154
1120313,Vila Verde,T,HM,T,Total,47110
1120303,Braga,T,HM,T,Total,181182
1111609,Viana do Castelo,T,HM,T,Total,85445
3003110,São Vicente,2,M,T,Total,2797
2004701,Horta,2,M,T,Total,7582
2004603,São Roque do Pico,2,M,T,Total,1658
2004501,Calheta,2,M,T,Total,1645
2004401,Santa Cruz da Graciosa,2,M,T,Total,2211
2004101,Vila do Porto,2,M,T,Total,2966
1870704,Estremoz,2,M,T,Total,6919
1861213,Ponte de Sor,2,M,T,Total,8060
1701510,Seixal,T,HM,92,85 e mais anos,2433
1701508,Palmela,T,HM,92,85 e mais anos,1177
1701506,Moita,T,HM,92,85 e mais anos,1295
1701503,Almada,T,HM,92,85 e mais anos,4583
1701114,Vila Franca de Xira,T,HM,92,85 e mais anos,2078
1701109,Mafra,T,HM,92,85 e mais anos,1594
16J0913,Trancoso,T,HM,92,85 e mais anos,478
16J0908,Manteigas,T,HM,92,85 e mais anos,111
16J0904,Figueira de Castelo Rodrigo,T,HM,92,85 e mais anos,408
16F1009,Leiria,2,M,41,30 - 34 anos,4054
1701111,Sintra,2,M,42,35 - 39 anos,14264
1701110,Oeiras,2,M,42,35 - 39 anos,6707
16J0911,Sabugal,2,M,42,35 - 39 anos,227
16J0908,Manteigas,2,M,42,35 - 39 anos,95
1870705,Évora,1,H,22,15 - 19 anos,1401
1870703,Borba,1,H,22,15 - 19 anos,161
1861214,Portalegre,1,H,22,15 - 19 anos,590
1851416,Santarém,1,H,22,15 - 19 anos,1604
1851409,Coruche,1,H,22,15 - 19 anos,434
1851407,Chamusca,1,H,22,15 - 19 anos,207
16F1015,Pombal,1,H,21,10 - 14 anos,1261
16F1013,Pedrógão Grande,1,H,21,10 - 14 anos,96
16F1007,Castanheira de Pêra,1,H,21,10 - 14 anos,51
16F1003,Ansião,1,H,21,10 - 14 anos,294
16F1002,Alvaiázere,1,H,21,10 - 14 anos,114
16D0112,Murtosa,1,H,21,10 - 14 anos,308
16D0105,Aveiro,1,H,21,10 - 14 anos,1832
1851406,Cartaxo,1,H,32,25 - 29 anos,620
1851103,Azambuja,1,H,32,25 - 29 anos,602
1840208,Ferreira do Alentejo,1,H,32,25 - 29 anos,232
1701512,Setúbal,1,H,32,25 - 29 anos,2822
1701508,Palmela,1,H,32,25 - 29 anos,1576
1840205,Beja,1,H,22,15 - 19 anos,903
1840204,Barrancos,1,H,22,15 - 19 anos,42
1840202,Almodôvar,1,H,22,15 - 19 anos,176
1701115,Amadora,1,H,22,15 - 19 anos,4138
16J0911,Sabugal,1,H,22,15 - 19 anos,209
187,Alentejo Central,T,HM,T,Total,156207
185,Lezíria do Tejo,T,HM,T,Total,239977
16B,Oeste,T,HM,T,Total,358029
187,Alentejo Central,T,HM,92,85 e mais anos,6605
16F,Região de Leiria,T,HM,92,85 e mais anos,8483
16E,Região de Coimbra,T,HM,62,55 - 59 anos,31938
16B,Oeste,T,HM,62,55 - 59 anos,24152
11C,Tâmega e Sousa,T,HM,62,55 - 59 anos,30321
112,Cávado,T,HM,62,55 - 59 anos,28353
16F,Região de Leiria,T,HM,61,50 - 54 anos,21515
119,Ave,T,HM,61,50 - 54 anos,34507
1500803,Aljezur,2,M,T,Total,2887
1500801,Albufeira,2,M,T,Total,21028
11D1812,Penedono,2,M,T,Total,1406
11D1807,Moimenta da Beira,2,M,T,Total,5107
11D1708,Peso da Régua,2,M,T,Total,8536
11D1707,Murça,2,M,T,Total,2912
11D0409,Torre de Moncorvo,2,M,T,Total,4137
11C1813,Resende,2,M,T,Total,5422
11C1804,Cinfães,2,M,T,Total,9771
11C1309,Paços de Ferreira,2,M,T,Total,28628
11C1305,Lousada,2,M,T,Total,24290
11B1713,Vila Pouca de Aguiar,2,M,T,Total,6426
3003109,Santana,T,HM,91,80 - 84 anos,322
2004603,São Roque do Pico,T,HM,91,80 - 84 anos,107
2004501,Calheta,T,HM,91,80 - 84 anos,161
1870713,Viana do Alentejo,T,HM,91,80 - 84 anos,231
1870705,Évora,T,HM,91,80 - 84 anos,1988
1870703,Borba,T,HM,91,80 - 84 anos,431
1861215,Sousel,T,HM,91,80 - 84 anos,317
1861210,Marvão,T,HM,91,80 - 84 anos,227
16I1402,Alcanena,2,M,21,10 - 14 anos,321
1701502,Alcochete,2,M,11,0 - 4 anos,464
1701105,Cascais,2,M,11,0 - 4 anos,5077
