geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
11B1703,Chaves,2,M,71,60 - 64 anos,1409
11B1703,Chaves,1,H,11,0 - 4 anos,680
11B,Alto Tâmega,1,H,11,0 - 4 anos,1341
11A0119,Vale de Cambra,1,H,11,0 - 4 anos,412
11A0116,São João da Madeira,1,H,11,0 - 4 anos,435
11A1313,Póvoa de Varzim,1,H,11,0 - 4 anos,1496
11A1306,Maia,1,H,11,0 - 4 anos,3404
1111603,Melgaço,1,H,11,0 - 4 anos,114
3003110,São Vicente,T,HM,11,0 - 4 anos,154
1701506,Moita,1,H,11,0 - 4 anos,1767
16J0911,Sabugal,1,H,11,0 - 4 anos,149
16J0910,Pinhel,1,H,11,0 - 4 anos,121
16B1101,Alenquer,2,M,21,10 - 14 anos,1155
11E0406,Miranda do Douro,2,M,21,10 - 14 anos,124
11E,Terras de Trás-os-Montes,2,M,21,10 - 14 anos,2293
11D0403,Carrazeda de Ansiães,2,M,21,10 - 14 anos,124
11C1813,Resende,2,M,21,10 - 14 anos,308
11B1706,Montalegre,2,M,21,10 - 14 anos,169
11B1702,Boticas,2,M,21,10 - 14 anos,104
11A0119,Vale de Cambra,2,M,21,10 - 14 anos,505
11A,Área Metropolitana do Porto,2,M,21,10 - 14 anos,45618
1190314,Vizela,2,M,21,10 - 14 anos,685
1190308,Guimarães,2,M,21,10 - 14 anos,4260
1111610,Vila Nova de Cerveira,2,M,21,10 - 14 anos,207
1111605,Paredes de Coura,2,M,21,10 - 14 anos,183
11,Norte,2,M,21,10 - 14 anos,97133
3003106,Porto Moniz,1,H,21,10 - 14 anos,64
3003105,Ponta do Sol,1,H,21,10 - 14 anos,316
1861205,Castelo de Vide,2,M,12,5 - 9 anos,44
1851403,Almeirim,2,M,12,5 - 9 anos,639
187,Alentejo Central,T,HM,32,25 - 29 anos,8622
1861215,Sousel,T,HM,32,25 - 29 anos,193
1861210,Marvão,T,HM,32,25 - 29 anos,140
1861207,Elvas,T,HM,32,25 - 29 anos,1215
1851409,Coruche,T,HM,32,25 - 29 anos,809
1851407,Chamusca,T,HM,32,25 - 29 anos,557
1840202,Almodôvar,T,HM,32,25 - 29 anos,388
184,Baixo Alentejo,T,HM,32,25 - 29 anos,6632
1701504,Barreiro,T,HM,32,25 - 29 anos,3569
1701502,Alcochete,T,HM,32,25 - 29 anos,999
16J0907,Guarda,T,HM,32,25 - 29 anos,2073
16J0903,Celorico da Beira,T,HM,32,25 - 29 anos,349
16J0501,Belmonte,T,HM,32,25 - 29 anos,347
1190312,Vila Nova de Famalicão,T,HM,31,20 - 24 anos,7894
1120310,Terras de Bouro,T,HM,31,20 - 24 anos,402
1120306,Esposende,T,HM,31,20 - 24 anos,2180
1111609,Viana do Castelo,T,HM,31,20 - 24 anos,4634
1111605,Paredes de Coura,T,HM,31,20 - 24 anos,531
11,Norte,T,HM,31,20 - 24 anos,208950
3003104,Machico,2,M,22,15 - 19 anos,667
3003102,Câmara de Lobos,2,M,22,15 - 19 anos,1352
3003101,Calheta,2,M,22,15 - 19 anos,278
2004302,Vila da Praia da Vitória,2,M,22,15 - 19 anos,693
20,Região Autónoma dos Açores,2,M,22,15 - 19 anos,8078
1500810,Olhão,2,M,22,15 - 19 anos,1190
1500807,Lagos,2,M,22,15 - 19 anos,868
1870706,Montemor-o-Novo,2,M,22,15 - 19 anos,345
1861208,Fronteira,2,M,22,15 - 19 anos,78
1861203,Avis,2,M,22,15 - 19 anos,132
11C1307,Marco de Canaveses,1,H,11,0 - 4 anos,1205
11C0305,Celorico de Basto,1,H,11,0 - 4 anos,351
11C1309,Paços de Ferreira,T,HM,41,30 - 34 anos,4051
11C0106,Castelo de Paiva,T,HM,41,30 - 34 anos,932
11A1315,Valongo,T,HM,41,30 - 34 anos,7130
11A0116,São João da Madeira,T,HM,41,30 - 34 anos,1427
11A0104,Arouca,T,HM,41,30 - 34 anos,1350
11A,Área Metropolitana do Porto,T,HM,41,30 - 34 anos,117393
1120306,Esposende,T,HM,41,30 - 34 anos,2474
1111606,Ponte da Barca,T,HM,41,30 - 34 anos,732
11,Norte,T,HM,41,30 - 34 anos,241687
3003104,Machico,2,M,32,25 - 29 anos,618
16H0507,Penamacor,2,M,32,25 - 29 anos,97
16H,Beira Baixa,2,M,32,25 - 29 anos,2058
16G1821,Tondela,2,M,32,25 - 29 anos,654
16G1810,Oliveira de Frades,2,M,32,25 - 29 anos,338
16G0901,Aguiar da Beira,2,M,32,25 - 29 anos,139
16F1015,Pombal,2,M,32,25 - 29 anos,1446
16F1010,Marinha Grande,2,M,32,25 - 29 anos,1066
16F1004,Batalha,2,M,32,25 - 29 anos,426
16B1113,Torres Vedras,2,M,32,25 - 29 anos,2044
16B1014,Peniche,2,M,32,25 - 29 anos,726
16B1011,Nazaré,2,M,32,25 - 29 anos,378
16B1101,Alenquer,2,M,32,25 - 29 anos,1268
11D1711,Santa Marta de Penaguião,2,M,32,25 - 29 anos,161
11D1812,Penedono,2,M,32,25 - 29 anos,72
11D1807,Moimenta da Beira,2,M,32,25 - 29 anos,260
11D,Douro,2,M,32,25 - 29 anos,5348
1120302,Barcelos,2,M,72,65 - 69 anos,2895
1120301,Amares,2,M,72,65 - 69 anos,464
112,Cávado,2,M,72,65 - 69 anos,9882
1111608,Valença,2,M,72,65 - 69 anos,441
1111607,Ponte de Lima,2,M,72,65 - 69 anos,1229
1111602,Caminha,2,M,72,65 - 69 anos,575
1,Continente,2,M,72,65 - 69 anos,303114
3003110,São Vicente,1,H,72,65 - 69 anos,110
2004602,Madalena,1,H,72,65 - 69 anos,117
20,Região Autónoma dos Açores,1,H,72,65 - 69 anos,4376
1500810,Olhão,1,H,72,65 - 69 anos,1119
1500806,Lagoa,1,H,72,65 - 69 anos,602
1870711,Reguengos de Monsaraz,1,H,72,65 - 69 anos,246
1870705,Évora,1,H,72,65 - 69 anos,1382
16H0502,Castelo Branco,2,M,52,45 - 49 anos,1936
16G1823,Viseu,2,M,52,45 - 49 anos,3574
16G1821,Tondela,2,M,52,45 - 49 anos,993
16G1811,Penalva do Castelo,2,M,52,45 - 49 anos,242
16F1010,Marinha Grande,2,M,52,45 - 49 anos,1455
16F1002,Alvaiázere,2,M,52,45 - 49 anos,245
16D0115,Ovar,2,M,52,45 - 49 anos,2381
16D0105,Aveiro,2,M,52,45 - 49 anos,3052
16D,Região de Aveiro,2,M,52,45 - 49 anos,14680
1500807,Lagos,2,M,91,80 - 84 anos,566
1500806,Lagoa,2,M,91,80 - 84 anos,387
1500801,Albufeira,2,M,91,80 - 84 anos,515
150,Algarve,2,M,91,80 - 84 anos,8367
1870713,Viana do Alentejo,2,M,91,80 - 84 anos,161
1870702,Arraiolos,2,M,91,80 - 84 anos,217
1861207,Elvas,2,M,91,80 - 84 anos,541
1861203,Avis,2,M,91,80 - 84 anos,159
1861201,Alter do Chão,2,M,91,80 - 84 anos,113
186,Alto Alentejo,2,M,91,80 - 84 anos,3413
1851415,Salvaterra de Magos,2,M,91,80 - 84 anos,499
1851405,Benavente,2,M,91,80 - 84 anos,438
1851103,Azambuja,2,M,91,80 - 84 anos,441
1840206,Castro Verde,2,M,91,80 - 84 anos,178
1840205,Beja,2,M,91,80 - 84 anos,792
1810211,Odemira,2,M,91,80 - 84 anos,661
16J0913,Trancoso,2,M,91,80 - 84 anos,279
1500813,Silves,1,H,62,55 - 59 anos,1194
1500810,Olhão,1,H,62,55 - 59 anos,1328
11D0404,Freixo de Espada à Cinta,1,H,91,80 - 84 anos,93
11C0106,Castelo de Paiva,1,H,91,80 - 84 anos,167
11C,Tâmega e Sousa,1,H,91,80 - 84 anos,3820
11A1316,Vila do Conde,1,H,91,80 - 84 anos,682
11A0116,São João da Madeira,1,H,91,80 - 84 anos,223
11A1304,Gondomar,1,H,91,80 - 84 anos,1351
1190314,Vizela,1,H,91,80 - 84 anos,144
1190311,Vieira do Minho,1,H,91,80 - 84 anos,179
1111603,Melgaço,1,H,91,80 - 84 anos,250
3003105,Ponta do Sol,T,HM,91,80 - 84 anos,237
300,Região Autónoma da Madeira,T,HM,91,80 - 84 anos,5878
2004101,Vila do Porto,T,HM,91,80 - 84 anos,115
20,Região Autónoma dos Açores,T,HM,91,80 - 84 anos,4855
1500812,São Brás de Alportel,T,HM,91,80 - 84 anos,392
1500805,Faro,T,HM,91,80 - 84 anos,1795
1840208,Ferreira do Alentejo,2,M,71,60 - 64 anos,278
1701506,Moita,2,M,71,60 - 64 anos,2295
16J0913,Trancoso,2,M,71,60 - 64 anos,334
16J0907,Guarda,2,M,71,60 - 64 anos,1299
16J0905,Fornos de Algodres,2,M,71,60 - 64 anos,130
16I1419,Torres Novas,2,M,71,60 - 64 anos,1247
16I1408,Constância,2,M,71,60 - 64 anos,112
1861203,Avis,1,H,72,65 - 69 anos,120
16J0911,Sabugal,T,HM,61,50 - 54 anos,872
16H0506,Oleiros,T,HM,61,50 - 54 anos,387
16G1814,Santa Comba Dão,T,HM,61,50 - 54 anos,739
16G1810,Oliveira de Frades,T,HM,61,50 - 54 anos,731
16G1806,Mangualde,T,HM,61,50 - 54 anos,1369
16E0111,Mealhada,T,HM,61,50 - 54 anos,1514
16E0607,Lousã,T,HM,61,50 - 54 anos,1141
16D0118,Vagos,T,HM,61,50 - 54 anos,1605
16D0115,Ovar,T,HM,61,50 - 54 anos,4287
16D0114,Oliveira do Bairro,T,HM,61,50 - 54 anos,1478
16D0101,Águeda,T,HM,61,50 - 54 anos,3603
16B,Oeste,T,HM,61,50 - 54 anos,25201
11D0914,Vila Nova de Foz Côa,T,HM,61,50 - 54 anos,486
11D0403,Carrazeda de Ansiães,T,HM,61,50 - 54 anos,413
11D1701,Alijó,T,HM,61,50 - 54 anos,888
11B1709,Ribeira de Pena,T,HM,61,50 - 54 anos,504
11B,Alto Tâmega,T,HM,61,50 - 54 anos,7022
11A1318,Trofa,T,HM,61,50 - 54 anos,3026
11A1308,Matosinhos,T,HM,61,50 - 54 anos,13627
1190311,Vieira do Minho,T,HM,61,50 - 54 anos,989
1500801,Albufeira,1,H,62,55 - 59 anos,1231
1861204,Campo Maior,1,H,62,55 - 59 anos,238
1851103,Azambuja,1,H,62,55 - 59 anos,734
1840203,Alvito,1,H,62,55 - 59 anos,103
1810211,Odemira,1,H,62,55 - 59 anos,869
16I0510,Vila de Rei,T,HM,51,40 - 44 anos,203
16I1419,Torres Novas,T,HM,51,40 - 44 anos,2453
16G1803,Castro Daire,T,HM,51,40 - 44 anos,991
16F1007,Castanheira de Pêra,T,HM,51,40 - 44 anos,157
16E0617,Vila Nova de Poiares,T,HM,51,40 - 44 anos,595
16E1808,Mortágua,T,HM,51,40 - 44 anos,583
16E0608,Mira,T,HM,51,40 - 44 anos,860
16E0604,Condeixa-a-Nova,T,HM,51,40 - 44 anos,1514
16D0118,Vagos,T,HM,51,40 - 44 anos,1679
16D0115,Ovar,T,HM,51,40 - 44 anos,4637
16D0114,Oliveira do Bairro,T,HM,51,40 - 44 anos,1851
16D0110,Ílhavo,T,HM,51,40 - 44 anos,3200
16D,Região de Aveiro,T,HM,51,40 - 44 anos,28734
16B1014,Peniche,T,HM,51,40 - 44 anos,1958
16B1005,Bombarral,T,HM,51,40 - 44 anos,983
11E,Terras de Trás-os-Montes,T,HM,51,40 - 44 anos,7324
11D1815,São João da Pesqueira,T,HM,51,40 - 44 anos,520
11D1704,Mesão Frio,T,HM,51,40 - 44 anos,285
11D0403,Carrazeda de Ansiães,T,HM,51,40 - 44 anos,363
11D1801,Armamar,T,HM,51,40 - 44 anos,449
11D,Douro,T,HM,51,40 - 44 anos,13901
11C0106,Castelo de Paiva,T,HM,51,40 - 44 anos,1395
11B1703,Chaves,T,HM,51,40 - 44 anos,2755
2004203,Ponta Delgada,2,M,32,25 - 29 anos,2380
1500812,São Brás de Alportel,2,M,32,25 - 29 anos,206
1500808,Loulé,2,M,32,25 - 29 anos,1944
1500807,Lagos,2,M,32,25 - 29 anos,764
1500802,Alcoutim,2,M,32,25 - 29 anos,27
1500801,Albufeira,2,M,32,25 - 29 anos,1124
15,Algarve,2,M,32,25 - 29 anos,11898
1870711,Reguengos de Monsaraz,2,M,32,25 - 29 anos,281
111,Alto Minho,2,M,12,5 - 9 anos,4919
1,Continente,2,M,12,5 - 9 anos,233946
3003103,Funchal,1,H,21,10 - 14 anos,3128
2004802,Santa Cruz das Flores,1,H,21,10 - 14 anos,63
2004502,Velas,1,H,21,10 - 14 anos,151
2004302,Vila da Praia da Vitória,1,H,21,10 - 14 anos,618
1500813,Silves,1,H,21,10 - 14 anos,924
1500802,Alcoutim,1,H,21,10 - 14 anos,27
15,Algarve,1,H,21,10 - 14 anos,11898
1870703,Borba,1,H,21,10 - 14 anos,155
1861206,Crato,1,H,21,10 - 14 anos,77
1851416,Santarém,1,H,21,10 - 14 anos,1684
1851403,Almeirim,1,H,21,10 - 14 anos,676
16F1008,Figueiró dos Vinhos,T,HM,21,10 - 14 anos,248
16F1004,Batalha,T,HM,21,10 - 14 anos,851
16E0603,Coimbra,T,HM,21,10 - 14 anos,6147
16E0602,Cantanhede,T,HM,21,10 - 14 anos,1603
11D1704,Mesão Frio,2,M,42,35 - 39 anos,151
11D1805,Lamego,2,M,42,35 - 39 anos,878
11D,Douro,2,M,42,35 - 39 anos,6834
11C1307,Marco de Canaveses,2,M,42,35 - 39 anos,2232
11C1804,Cinfães,2,M,42,35 - 39 anos,655
11A0116,São João da Madeira,2,M,42,35 - 39 anos,821
11A0109,Santa Maria da Feira,2,M,42,35 - 39 anos,6033
11A1313,Póvoa de Varzim,2,M,42,35 - 39 anos,2547
11A0107,Espinho,2,M,42,35 - 39 anos,916
1190311,Vieira do Minho,2,M,42,35 - 39 anos,416
1120310,Terras de Bouro,2,M,42,35 - 39 anos,225
1111604,Monção,2,M,42,35 - 39 anos,599
11,Norte,2,M,42,35 - 39 anos,145375
1,Continente,2,M,42,35 - 39 anos,398012
3003109,Santana,1,H,42,35 - 39 anos,225
3003106,Porto Moniz,1,H,42,35 - 39 anos,77
2004501,Calheta,1,H,42,35 - 39 anos,129
2004206,Vila Franca do Campo,1,H,42,35 - 39 anos,439
2004203,Ponta Delgada,1,H,42,35 - 39 anos,2978
1500813,Silves,1,H,42,35 - 39 anos,1510
1500809,Monchique,1,H,42,35 - 39 anos,152
1500804,Castro Marim,1,H,42,35 - 39 anos,230
1870714,Vila Viçosa,1,H,42,35 - 39 anos,271
1870710,Redondo,1,H,42,35 - 39 anos,248
1870706,Montemor-o-Novo,1,H,42,35 - 39 anos,576
1851416,Santarém,1,H,42,35 - 39 anos,2046
1851406,Cartaxo,1,H,42,35 - 39 anos,938
1851405,Benavente,1,H,42,35 - 39 anos,1279
16I1402,Alcanena,T,HM,32,25 - 29 anos,714
16H0502,Castelo Branco,T,HM,32,25 - 29 anos,2808
16G1817,Sátão,T,HM,32,25 - 29 anos,645
16F1016,Porto de Mós,T,HM,32,25 - 29 anos,1243
16F1008,Figueiró dos Vinhos,T,HM,32,25 - 29 anos,263
16E0607,Lousã,T,HM,32,25 - 29 anos,905
16E0605,Figueira da Foz,T,HM,32,25 - 29 anos,3088
16D0112,Murtosa,T,HM,32,25 - 29 anos,590
16B1104,Cadaval,T,HM,32,25 - 29 anos,717
11E0407,Mirandela,T,HM,32,25 - 29 anos,1112
16I1411,Ferreira do Zêzere,1,H,12,5 - 9 anos,204
16H0502,Castelo Branco,1,H,12,5 - 9 anos,1157
16G1823,Viseu,1,H,12,5 - 9 anos,2435
16G1803,Castro Daire,1,H,12,5 - 9 anos,280
16G1802,Carregal do Sal,1,H,12,5 - 9 anos,218
16E0614,Penela,1,H,12,5 - 9 anos,102
16E0613,Penacova,1,H,12,5 - 9 anos,283
16E1808,Mortágua,1,H,12,5 - 9 anos,158
16E0609,Miranda do Corvo,1,H,12,5 - 9 anos,279
16E0111,Mealhada,1,H,12,5 - 9 anos,498
20,Região Autónoma dos Açores,T,HM,81,70 - 74 anos,7585
1500808,Loulé,T,HM,81,70 - 74 anos,3087
1870709,Portel,T,HM,81,70 - 74 anos,350
1861213,Ponte de Sor,T,HM,81,70 - 74 anos,867
1861211,Monforte,T,HM,81,70 - 74 anos,177
1861203,Avis,T,HM,81,70 - 74 anos,254
1701508,Palmela,2,M,61,50 - 54 anos,2278
1701110,Oeiras,2,M,61,50 - 54 anos,5825
1701116,Odivelas,2,M,61,50 - 54 anos,4978
1701502,Alcochete,2,M,61,50 - 54 anos,569
16J0910,Pinhel,2,M,61,50 - 54 anos,342
16I0510,Vila de Rei,2,M,61,50 - 54 anos,150
16G1817,Sátão,2,M,61,50 - 54 anos,475
16G1809,Nelas,2,M,61,50 - 54 anos,504
16E0613,Penacova,2,M,61,50 - 54 anos,559
16G1824,Vouzela,T,HM,T,Total,10222
16G1822,Vila Nova de Paiva,T,HM,T,Total,5007
16F1009,Leiria,T,HM,T,Total,125977
16E0613,Penacova,T,HM,T,Total,14678
16E1808,Mortágua,T,HM,T,Total,9344
16E0610,Montemor-o-Velho,T,HM,T,Total,25911
16E0601,Arganil,T,HM,T,Total,11669
3003110,São Vicente,1,H,12,5 - 9 anos,128
3003109,Santana,1,H,12,5 - 9 anos,145
3003103,Funchal,1,H,12,5 - 9 anos,2636
2004802,Santa Cruz das Flores,1,H,12,5 - 9 anos,49
2004601,Lajes do Pico,1,H,12,5 - 9 anos,102
16D0118,Vagos,T,HM,T,Total,22897
16D0114,Oliveira do Bairro,T,HM,T,Total,23443
16D0103,Anadia,T,HM,T,Total,28345
16B1014,Peniche,T,HM,T,Total,27205
16B1006,Caldas da Rainha,T,HM,T,Total,51727
187,Alentejo Central,1,H,41,30 - 34 anos,4968
1861214,Portalegre,1,H,41,30 - 34 anos,788
1861209,Gavião,1,H,41,30 - 34 anos,89
1861202,Arronches,1,H,41,30 - 34 anos,98
1840205,Beja,1,H,41,30 - 34 anos,1174
1811505,Grândola,1,H,41,30 - 34 anos,607
1701508,Palmela,1,H,41,30 - 34 anos,2194
16I1420,Vila Nova da Barquinha,1,H,41,30 - 34 anos,206
16H0511,Vila Velha de Ródão,1,H,41,30 - 34 anos,93
1840201,Aljustrel,1,H,42,35 - 39 anos,287
16J,Beiras e Serra da Estrela,2,M,91,80 - 84 anos,6760
16I1413,Mação,2,M,91,80 - 84 anos,321
16H0507,Penamacor,2,M,91,80 - 84 anos,296
16G1811,Penalva do Castelo,2,M,91,80 - 84 anos,226
16G1803,Castro Daire,2,M,91,80 - 84 anos,404
16D0102,Albergaria-a-Velha,2,M,91,80 - 84 anos,476
16B1112,Sobral de Monte Agraço,2,M,91,80 - 84 anos,178
16B1104,Cadaval,2,M,91,80 - 84 anos,404
16B1001,Alcobaça,2,M,91,80 - 84 anos,1117
11E0408,Mogadouro,2,M,91,80 - 84 anos,310
1111603,Melgaço,1,H,72,65 - 69 anos,246
11E0406,Miranda do Douro,T,HM,32,25 - 29 anos,360
11E,Terras de Trás-os-Montes,T,HM,32,25 - 29 anos,5686
11D1714,Vila Real,T,HM,32,25 - 29 anos,2858
11D1819,Tabuaço,T,HM,32,25 - 29 anos,393
11D1818,Sernancelhe,T,HM,32,25 - 29 anos,321
11D1801,Armamar,T,HM,32,25 - 29 anos,287
11D,Douro,T,HM,32,25 - 29 anos,10736
11C1303,Felgueiras,T,HM,32,25 - 29 anos,3792
11C1302,Baião,T,HM,32,25 - 29 anos,1228
119,Ave,T,HM,62,55 - 59 anos,29132
11,Norte,T,HM,62,55 - 59 anos,249462
PT,Portugal,T,HM,62,55 - 59 anos,689029
3003110,São Vicente,2,M,61,50 - 54 anos,208
3003105,Ponta do Sol,2,M,61,50 - 54 anos,331
2004901,Corvo,2,M,61,50 - 54 anos,8
2004601,Lajes do Pico,2,M,61,50 - 54 anos,159
2004206,Vila Franca do Campo,2,M,61,50 - 54 anos,390
2004201,Lagoa,2,M,61,50 - 54 anos,488
1500815,Vila do Bispo,2,M,61,50 - 54 anos,197
1500809,Monchique,2,M,61,50 - 54 anos,196
1500807,Lagos,2,M,61,50 - 54 anos,1113
1861214,Portalegre,2,M,61,50 - 54 anos,938
1840209,Mértola,2,M,61,50 - 54 anos,235
184,Baixo Alentejo,2,M,61,50 - 54 anos,4305
16I1417,Sardoal,1,H,42,35 - 39 anos,145
16H0508,Proença-a-Nova,1,H,42,35 - 39 anos,203
16H0505,Idanha-a-Nova,1,H,42,35 - 39 anos,223
16H,Beira Baixa,1,H,42,35 - 39 anos,2750
1500810,Olhão,T,HM,61,50 - 54 anos,2823
1500805,Faro,T,HM,61,50 - 54 anos,4223
1500803,Aljezur,T,HM,61,50 - 54 anos,410
1870711,Reguengos de Monsaraz,T,HM,61,50 - 54 anos,746
1861215,Sousel,T,HM,61,50 - 54 anos,311
1861202,Arronches,T,HM,61,50 - 54 anos,199
1851415,Salvaterra de Magos,T,HM,61,50 - 54 anos,1494
1851404,Alpiarça,T,HM,61,50 - 54 anos,505
1811509,Santiago do Cacém,T,HM,61,50 - 54 anos,2299
16I,Médio Tejo,2,M,41,30 - 34 anos,7074
16G1823,Viseu,2,M,41,30 - 34 anos,3679
16G1809,Nelas,2,M,41,30 - 34 anos,414
16G,Viseu Dão Lafões,2,M,41,30 - 34 anos,8182
16F1015,Pombal,2,M,41,30 - 34 anos,1606
16F1013,Pedrógão Grande,2,M,41,30 - 34 anos,100
16F1004,Batalha,2,M,41,30 - 34 anos,550
16E0608,Mira,2,M,41,30 - 34 anos,401
16E0607,Lousã,2,M,41,30 - 34 anos,645
16B1102,Arruda dos Vinhos,2,M,41,30 - 34 anos,544
16B1101,Alenquer,2,M,41,30 - 34 anos,1572
11D1807,Moimenta da Beira,2,M,41,30 - 34 anos,292
11D1801,Armamar,2,M,41,30 - 34 anos,142
16H,Beira Baixa,1,H,41,30 - 34 anos,2463
16F1015,Pombal,1,H,41,30 - 34 anos,1534
16F1003,Ansião,1,H,41,30 - 34 anos,332
16E0604,Condeixa-a-Nova,1,H,41,30 - 34 anos,616
16B1102,Arruda dos Vinhos,1,H,41,30 - 34 anos,512
11E0410,Vila Flor,1,H,41,30 - 34 anos,162
11D1714,Vila Real,1,H,41,30 - 34 anos,1726
11D1711,Santa Marta de Penaguião,1,H,41,30 - 34 anos,184
16H0511,Vila Velha de Ródão,T,HM,92,85 e mais anos,186
16H0507,Penamacor,T,HM,92,85 e mais anos,413
16G1822,Vila Nova de Paiva,T,HM,92,85 e mais anos,234
16G1806,Mangualde,T,HM,92,85 e mais anos,619
16F1009,Leiria,T,HM,92,85 e mais anos,2615
16F,Região de Leiria,T,HM,92,85 e mais anos,7575
16E0615,Soure,T,HM,92,85 e mais anos,828
16E0613,Penacova,T,HM,92,85 e mais anos,521
16J0503,Covilhã,1,H,21,10 - 14 anos,1165
16I1418,Tomar,1,H,21,10 - 14 anos,978
16G1824,Vouzela,1,H,21,10 - 14 anos,256
11A1310,Paredes,2,M,91,80 - 84 anos,863
1190314,Vizela,2,M,91,80 - 84 anos,236
1190312,Vila Nova de Famalicão,2,M,91,80 - 84 anos,1808
111,Alto Minho,2,M,91,80 - 84 anos,6050
11,Norte,2,M,91,80 - 84 anos,61764
3003104,Machico,1,H,91,80 - 84 anos,125
3003103,Funchal,1,H,91,80 - 84 anos,777
2004801,Lajes das Flores,1,H,91,80 - 84 anos,18
2004603,São Roque do Pico,1,H,91,80 - 84 anos,40
2004501,Calheta,1,H,91,80 - 84 anos,51
2004204,Povoação,1,H,91,80 - 84 anos,59
11D0409,Torre de Moncorvo,1,H,62,55 - 59 anos,299
11D1819,Tabuaço,1,H,62,55 - 59 anos,210
11D1708,Peso da Régua,1,H,62,55 - 59 anos,622
11D1707,Murça,1,H,62,55 - 59 anos,215
11D1805,Lamego,1,H,62,55 - 59 anos,947
11D0404,Freixo de Espada à Cinta,1,H,62,55 - 59 anos,104
11C1303,Felgueiras,1,H,62,55 - 59 anos,1860
11B1706,Montalegre,1,H,62,55 - 59 anos,389
11A0119,Vale de Cambra,1,H,62,55 - 59 anos,819
11A1310,Paredes,1,H,62,55 - 59 anos,2582
1190304,Cabeceiras de Basto,1,H,62,55 - 59 anos,522
1120303,Braga,1,H,62,55 - 59 anos,5613
1811501,Alcácer do Sal,1,H,62,55 - 59 anos,485
1500814,Tavira,2,M,42,35 - 39 anos,950
1500804,Castro Marim,2,M,42,35 - 39 anos,199
1870713,Viana do Alentejo,2,M,42,35 - 39 anos,221
1870711,Reguengos de Monsaraz,2,M,42,35 - 39 anos,393
1870709,Portel,2,M,42,35 - 39 anos,215
1870708,Mourão,2,M,42,35 - 39 anos,84
1870703,Borba,2,M,42,35 - 39 anos,253
187,Alentejo Central,2,M,42,35 - 39 anos,6133
2004502,Velas,1,H,12,5 - 9 anos,129
1500811,Portimão,1,H,12,5 - 9 anos,1644
150,Algarve,1,H,12,5 - 9 anos,12024
1870714,Vila Viçosa,1,H,12,5 - 9 anos,165
1870703,Borba,1,H,12,5 - 9 anos,126
1861215,Sousel,1,H,12,5 - 9 anos,91
1861214,Portalegre,1,H,12,5 - 9 anos,496
1861213,Ponte de Sor,1,H,12,5 - 9 anos,344
1861206,Crato,1,H,12,5 - 9 anos,65
1851414,Rio Maior,1,H,12,5 - 9 anos,491
1851409,Coruche,1,H,12,5 - 9 anos,399
1840214,Vidigueira,1,H,12,5 - 9 anos,129
1840212,Ourique,1,H,12,5 - 9 anos,73
1701504,Barreiro,1,H,12,5 - 9 anos,1949
1701503,Almada,1,H,12,5 - 9 anos,4469
16J0910,Pinhel,1,H,12,5 - 9 anos,178
16J0906,Gouveia,1,H,12,5 - 9 anos,196
16J0904,Figueira de Castelo Rodrigo,1,H,12,5 - 9 anos,109
16J0902,Almeida,1,H,12,5 - 9 anos,69
3003109,Santana,2,M,52,45 - 49 anos,319
3003108,Santa Cruz,2,M,52,45 - 49 anos,1820
3003102,Câmara de Lobos,2,M,52,45 - 49 anos,1424
30,Região Autónoma da Madeira,2,M,52,45 - 49 anos,11151
1701508,Palmela,1,H,82,75 - 79 anos,1079
1701109,Mafra,1,H,82,75 - 79 anos,1062
170,Área Metropolitana de Lisboa,1,H,82,75 - 79 anos,46089
16J0910,Pinhel,1,H,82,75 - 79 anos,307
16J0904,Figueira de Castelo Rodrigo,1,H,82,75 - 79 anos,175
16J0503,Covilhã,1,H,82,75 - 79 anos,1140
16I1410,Entroncamento,1,H,82,75 - 79 anos,391
16G1811,Penalva do Castelo,1,H,82,75 - 79 anos,198
16G1806,Mangualde,1,H,82,75 - 79 anos,463
16F1015,Pombal,1,H,82,75 - 79 anos,1225
16F1009,Leiria,1,H,82,75 - 79 anos,2063
16E0616,Tábua,1,H,82,75 - 79 anos,245
16E0613,Penacova,1,H,82,75 - 79 anos,323
16D0105,Aveiro,1,H,82,75 - 79 anos,1179
16D,Região de Aveiro,1,H,82,75 - 79 anos,6271
16B1112,Sobral de Monte Agraço,1,H,82,75 - 79 anos,157
16B1011,Nazaré,1,H,82,75 - 79 anos,237
16B1101,Alenquer,1,H,82,75 - 79 anos,804
11E0412,Vinhais,1,H,82,75 - 79 anos,373
11E0410,Vila Flor,1,H,82,75 - 79 anos,181
11D1812,Penedono,1,H,82,75 - 79 anos,81
11D1807,Moimenta da Beira,1,H,82,75 - 79 anos,234
11A1313,Póvoa de Varzim,T,HM,51,40 - 44 anos,5219
11A1308,Matosinhos,T,HM,51,40 - 44 anos,13427
1190311,Vieira do Minho,T,HM,51,40 - 44 anos,869
1190309,Póvoa de Lanhoso,T,HM,51,40 - 44 anos,1649
1120313,Vila Verde,T,HM,51,40 - 44 anos,3726
1111609,Viana do Castelo,T,HM,51,40 - 44 anos,6511
3003104,Machico,2,M,42,35 - 39 anos,823
2004301,Angra do Heroísmo,2,M,42,35 - 39 anos,1329
