geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
16E0606,Góis,1,H,32,25 - 29 anos,96
16E0603,Coimbra,1,H,32,25 - 29 anos,2753
16D0105,Aveiro,1,H,32,25 - 29 anos,1949
16D0103,Anadia,1,H,32,25 - 29 anos,705
16B1012,Óbidos,1,H,32,25 - 29 anos,293
1870710,Redondo,1,H,21,10 - 14 anos,138
1861213,Ponte de Sor,1,H,21,10 - 14 anos,336
1861211,Monforte,1,H,21,10 - 14 anos,76
1861210,Marvão,1,H,21,10 - 14 anos,63
1861208,Fronteira,1,H,21,10 - 14 anos,94
1851416,Santarém,1,H,21,10 - 14 anos,1468
1851406,Cartaxo,1,H,21,10 - 14 anos,591
1840208,Ferreira do Alentejo,1,H,21,10 - 14 anos,161
300,Região Autónoma da Madeira,2,M,82,75 - 79 anos,5404
16I,Médio Tejo,2,M,82,75 - 79 anos,7074
11E,Terras de Trás-os-Montes,2,M,82,75 - 79 anos,3696
11A,Área Metropolitana do Porto,2,M,82,75 - 79 anos,36002
16F,Região de Leiria,2,M,81,70 - 74 anos,8242
16D,Região de Aveiro,2,M,81,70 - 74 anos,9853
150,Algarve,2,M,81,70 - 74 anos,11898
111,Alto Minho,2,M,81,70 - 74 anos,7331
300,Região Autónoma da Madeira,2,M,72,65 - 69 anos,7155
186,Alto Alentejo,2,M,72,65 - 69 anos,3452
17,Área Metropolitana de Lisboa,2,M,21,10 - 14 anos,74057
15,Algarve,2,M,12,5 - 9 anos,11131
30,Região Autónoma da Madeira,2,M,11,0 - 4 anos,4646
17,Área Metropolitana de Lisboa,2,M,11,0 - 4 anos,69644
30,Região Autónoma da Madeira,1,H,92,85 e mais anos,1128
11,Norte,1,H,92,85 e mais anos,29236
30,Região Autónoma da Madeira,1,H,82,75 - 79 anos,2642
15,Algarve,1,H,81,70 - 74 anos,9746
16B1108,Lourinhã,1,H,92,85 e mais anos,215
16B1014,Peniche,1,H,92,85 e mais anos,217
16B1011,Nazaré,1,H,92,85 e mais anos,119
16B1006,Caldas da Rainha,1,H,92,85 e mais anos,523
1500811,Portimão,1,H,92,85 e mais anos,407
11E0408,Mogadouro,1,H,92,85 e mais anos,230
1870712,Vendas Novas,1,H,81,70 - 74 anos,340
1870709,Portel,1,H,81,70 - 74 anos,139
1870705,Évora,1,H,81,70 - 74 anos,1172
1870703,Borba,1,H,81,70 - 74 anos,154
1870702,Arraiolos,1,H,81,70 - 74 anos,150
1861211,Monforte,1,H,81,70 - 74 anos,44
1861203,Avis,1,H,81,70 - 74 anos,103
1861202,Arronches,1,H,81,70 - 74 anos,59
1851409,Coruche,1,H,81,70 - 74 anos,478
16D0101,Águeda,T,HM,62,55 - 59 anos,3485
16B1104,Cadaval,T,HM,62,55 - 59 anos,905
16B1011,Nazaré,T,HM,62,55 - 59 anos,943
16B1001,Alcobaça,T,HM,62,55 - 59 anos,3958
1500808,Loulé,T,HM,62,55 - 59 anos,4670
11E0401,Alfândega da Fé,T,HM,62,55 - 59 anos,384
11D1801,Armamar,T,HM,62,55 - 59 anos,489
11C1302,Baião,T,HM,62,55 - 59 anos,1435
1191705,Mondim de Basto,T,HM,62,55 - 59 anos,471
1190314,Vizela,T,HM,62,55 - 59 anos,1771
1190309,Póvoa de Lanhoso,T,HM,62,55 - 59 anos,1661
1120302,Barcelos,T,HM,62,55 - 59 anos,8479
1111608,Valença,T,HM,62,55 - 59 anos,991
11A0107,Espinho,2,M,62,55 - 59 anos,1311
1190307,Fafe,2,M,62,55 - 59 anos,1980
1120306,Esposende,2,M,62,55 - 59 anos,1292
1111607,Ponte de Lima,2,M,62,55 - 59 anos,1531
1111604,Monção,2,M,62,55 - 59 anos,733
1111602,Caminha,2,M,62,55 - 59 anos,666
1111601,Arcos de Valdevez,2,M,62,55 - 59 anos,842
3003104,Machico,2,M,61,50 - 54 anos,939
3003102,Câmara de Lobos,2,M,61,50 - 54 anos,1349
1870701,Alandroal,2,M,61,50 - 54 anos,201
1861215,Sousel,2,M,61,50 - 54 anos,142
1861212,Nisa,2,M,61,50 - 54 anos,205
1861203,Avis,2,M,61,50 - 54 anos,145
1851415,Salvaterra de Magos,2,M,61,50 - 54 anos,789
1851409,Coruche,2,M,61,50 - 54 anos,703
16J0906,Gouveia,2,M,51,40 - 44 anos,400
16J0905,Fornos de Algodres,2,M,51,40 - 44 anos,171
16J0503,Covilhã,2,M,51,40 - 44 anos,1767
16I1410,Entroncamento,2,M,51,40 - 44 anos,841
16I0509,Sertã,2,M,51,40 - 44 anos,471
16H0507,Penamacor,2,M,51,40 - 44 anos,120
16H0506,Oleiros,2,M,51,40 - 44 anos,130
16H0505,Idanha-a-Nova,2,M,51,40 - 44 anos,249
16G1824,Vouzela,2,M,51,40 - 44 anos,343
16G1823,Viseu,2,M,51,40 - 44 anos,4378
16G1822,Vila Nova de Paiva,2,M,51,40 - 44 anos,170
16G1817,Sátão,2,M,51,40 - 44 anos,418
16E0614,Penela,2,M,32,25 - 29 anos,139
16E0609,Miranda do Corvo,2,M,32,25 - 29 anos,361
16E0605,Figueira da Foz,2,M,32,25 - 29 anos,1344
11E0406,Miranda do Douro,T,HM,51,40 - 44 anos,415
11E0401,Alfândega da Fé,T,HM,51,40 - 44 anos,272
11D0409,Torre de Moncorvo,T,HM,51,40 - 44 anos,404
11C1311,Penafiel,T,HM,51,40 - 44 anos,5716
11C1302,Baião,T,HM,51,40 - 44 anos,1380
16H0507,Penamacor,1,H,32,25 - 29 anos,149
16G1816,São Pedro do Sul,1,H,32,25 - 29 anos,450
2004302,Vila da Praia da Vitória,1,H,42,35 - 39 anos,809
1861209,Gavião,1,H,42,35 - 39 anos,99
11C1302,Baião,1,H,51,40 - 44 anos,655
11A1310,Paredes,1,H,51,40 - 44 anos,3606
11A1308,Matosinhos,1,H,51,40 - 44 anos,6504
11A1306,Maia,1,H,51,40 - 44 anos,5743
11A1304,Gondomar,1,H,51,40 - 44 anos,6204
11A0116,São João da Madeira,1,H,51,40 - 44 anos,758
1190308,Guimarães,1,H,51,40 - 44 anos,5779
1120301,Amares,1,H,51,40 - 44 anos,692
1111607,Ponte de Lima,1,H,51,40 - 44 anos,1586
1111604,Monção,1,H,51,40 - 44 anos,602
1851407,Chamusca,1,H,42,35 - 39 anos,228
1851406,Cartaxo,1,H,42,35 - 39 anos,788
1851404,Alpiarça,1,H,42,35 - 39 anos,215
1840212,Ourique,1,H,42,35 - 39 anos,140
1840210,Moura,1,H,42,35 - 39 anos,343
1810211,Odemira,1,H,42,35 - 39 anos,860
1701511,Sesimbra,1,H,42,35 - 39 anos,2017
1701109,Mafra,1,H,42,35 - 39 anos,3410
16J0909,Mêda,1,H,42,35 - 39 anos,119
1840213,Serpa,T,HM,42,35 - 39 anos,886
1840207,Cuba,T,HM,42,35 - 39 anos,346
1810211,Odemira,T,HM,42,35 - 39 anos,1646
16J0911,Sabugal,2,M,71,60 - 64 anos,437
16J0910,Pinhel,2,M,71,60 - 64 anos,308
16H0506,Oleiros,2,M,71,60 - 64 anos,182
1500814,Tavira,T,HM,22,15 - 19 anos,1205
1500805,Faro,T,HM,22,15 - 19 anos,3023
11E0410,Vila Flor,T,HM,22,15 - 19 anos,293
11E0407,Mirandela,T,HM,22,15 - 19 anos,1029
11D1815,São João da Pesqueira,T,HM,22,15 - 19 anos,405
11D1805,Lamego,T,HM,22,15 - 19 anos,1411
11D1701,Alijó,T,HM,22,15 - 19 anos,508
11C1804,Cinfães,T,HM,11,0 - 4 anos,648
11C1301,Amarante,T,HM,11,0 - 4 anos,1797
11C0305,Celorico de Basto,T,HM,11,0 - 4 anos,568
11A1315,Valongo,T,HM,11,0 - 4 anos,4045
11A1312,Porto,T,HM,11,0 - 4 anos,9697
1120306,Esposende,T,HM,11,0 - 4 anos,1416
1120301,Amares,T,HM,11,0 - 4 anos,633
1500810,Olhão,2,M,82,75 - 79 anos,953
11E0408,Mogadouro,2,M,82,75 - 79 anos,345
11D1812,Penedono,2,M,82,75 - 79 anos,97
11D1701,Alijó,2,M,82,75 - 79 anos,364
11C1309,Paços de Ferreira,1,H,71,60 - 64 anos,1581
11C1307,Marco de Canaveses,1,H,71,60 - 64 anos,1368
11C1305,Lousada,1,H,71,60 - 64 anos,1294
11B1712,Valpaços,1,H,71,60 - 64 anos,595
11B1702,Boticas,1,H,71,60 - 64 anos,177
11A1306,Maia,1,H,71,60 - 64 anos,3701
11A0113,Oliveira de Azeméis,1,H,71,60 - 64 anos,2229
11A0109,Santa Maria da Feira,1,H,71,60 - 64 anos,4387
1190312,Vila Nova de Famalicão,1,H,71,60 - 64 anos,3925
16D0108,Estarreja,1,H,52,45 - 49 anos,953
16B1011,Nazaré,1,H,52,45 - 49 anos,509
1500816,Vila Real de Santo António,1,H,52,45 - 49 anos,617
1500813,Silves,1,H,52,45 - 49 anos,1209
1500809,Monchique,1,H,52,45 - 49 anos,172
1500807,Lagos,1,H,52,45 - 49 anos,1078
1500804,Castro Marim,1,H,52,45 - 49 anos,243
1500802,Alcoutim,1,H,52,45 - 49 anos,68
1500801,Albufeira,1,H,52,45 - 49 anos,1502
11E0412,Vinhais,1,H,52,45 - 49 anos,231
11E0407,Mirandela,1,H,52,45 - 49 anos,728
11D1820,Tarouca,1,H,52,45 - 49 anos,324
1861206,Crato,2,M,11,0 - 4 anos,54
1851416,Santarém,2,M,11,0 - 4 anos,1095
1851412,Golegã,2,M,11,0 - 4 anos,100
11D1711,Santa Marta de Penaguião,2,M,21,10 - 14 anos,129
11D1704,Mesão Frio,2,M,21,10 - 14 anos,92
11D0404,Freixo de Espada à Cinta,2,M,21,10 - 14 anos,56
11D0403,Carrazeda de Ansiães,2,M,21,10 - 14 anos,127
11B1709,Ribeira de Pena,2,M,21,10 - 14 anos,133
11B1702,Boticas,2,M,21,10 - 14 anos,86
1500812,São Brás de Alportel,1,H,51,40 - 44 anos,423
1500811,Portimão,1,H,51,40 - 44 anos,2247
1500808,Loulé,1,H,51,40 - 44 anos,2686
11D1708,Peso da Régua,1,H,51,40 - 44 anos,535
11D1701,Alijó,1,H,51,40 - 44 anos,297
11D0409,Torre de Moncorvo,1,H,51,40 - 44 anos,208
1111607,Ponte de Lima,1,H,92,85 e mais anos,405
3003106,Porto Moniz,1,H,91,80 - 84 anos,35
3003101,Calheta,1,H,91,80 - 84 anos,99
2004206,Vila Franca do Campo,1,H,91,80 - 84 anos,81
1870714,Vila Viçosa,1,H,91,80 - 84 anos,139
1870710,Redondo,1,H,91,80 - 84 anos,132
1870707,Mora,1,H,91,80 - 84 anos,108
16B1001,Alcobaça,T,HM,31,20 - 24 anos,3008
1500810,Olhão,T,HM,31,20 - 24 anos,2335
1500809,Monchique,T,HM,31,20 - 24 anos,205
1861211,Monforte,T,HM,21,10 - 14 anos,149
1861203,Avis,T,HM,21,10 - 14 anos,142
1851412,Golegã,T,HM,21,10 - 14 anos,225
1840209,Mértola,T,HM,21,10 - 14 anos,222
1701507,Montijo,T,HM,21,10 - 14 anos,3172
1701115,Amadora,T,HM,21,10 - 14 anos,8728
1701110,Oeiras,T,HM,21,10 - 14 anos,9546
1701106,Lisboa,2,M,92,85 e mais anos,19844
16J0504,Fundão,2,M,92,85 e mais anos,1059
16J0503,Covilhã,2,M,92,85 e mais anos,1438
16J0501,Belmonte,2,M,92,85 e mais anos,220
16I1419,Torres Novas,2,M,92,85 e mais anos,962
16I1411,Ferreira do Zêzere,2,M,92,85 e mais anos,306
1840213,Serpa,2,M,11,0 - 4 anos,248
1840206,Castro Verde,2,M,11,0 - 4 anos,116
1701508,Palmela,2,M,11,0 - 4 anos,1357
1701507,Montijo,2,M,11,0 - 4 anos,1443
1701105,Cascais,2,M,11,0 - 4 anos,5045
11D1815,São João da Pesqueira,1,H,82,75 - 79 anos,139
11D1812,Penedono,1,H,82,75 - 79 anos,50
11D1714,Vila Real,1,H,82,75 - 79 anos,800
11D1708,Peso da Régua,1,H,82,75 - 79 anos,256
1840204,Barrancos,1,H,71,60 - 64 anos,49
1811509,Santiago do Cacém,1,H,71,60 - 64 anos,1168
1701105,Cascais,1,H,71,60 - 64 anos,5372
16J0911,Sabugal,1,H,71,60 - 64 anos,440
16J0909,Mêda,1,H,71,60 - 64 anos,155
16J0907,Guarda,1,H,71,60 - 64 anos,1369
16I1421,Ourém,1,H,81,70 - 74 anos,783
16I1419,Torres Novas,1,H,81,70 - 74 anos,872
16E0615,Soure,1,H,62,55 - 59 anos,578
16E0609,Miranda do Corvo,1,H,62,55 - 59 anos,471
16E0111,Mealhada,1,H,62,55 - 59 anos,722
16D0108,Estarreja,1,H,62,55 - 59 anos,888
1701109,Mafra,1,H,51,40 - 44 anos,4097
16J0910,Pinhel,1,H,51,40 - 44 anos,248
16J0905,Fornos de Algodres,1,H,51,40 - 44 anos,121
16J0503,Covilhã,1,H,51,40 - 44 anos,1638
16I1421,Ourém,1,H,51,40 - 44 anos,1448
16I1408,Constância,1,H,51,40 - 44 anos,139
16H0511,Vila Velha de Ródão,1,H,51,40 - 44 anos,105
16H0502,Castelo Branco,1,H,51,40 - 44 anos,1885
16G1824,Vouzela,1,H,51,40 - 44 anos,289
16G1814,Santa Comba Dão,1,H,81,70 - 74 anos,268
16G1810,Oliveira de Frades,1,H,81,70 - 74 anos,191
16G1809,Nelas,1,H,81,70 - 74 anos,342
16F1016,Porto de Mós,1,H,81,70 - 74 anos,549
16F1010,Marinha Grande,1,H,81,70 - 74 anos,988
16F1008,Figueiró dos Vinhos,1,H,81,70 - 74 anos,171
16E0616,Tábua,1,H,81,70 - 74 anos,268
11C1303,Felgueiras,1,H,82,75 - 79 anos,677
11B1713,Vila Pouca de Aguiar,1,H,82,75 - 79 anos,311
11B1706,Montalegre,1,H,82,75 - 79 anos,267
11A1318,Trofa,1,H,82,75 - 79 anos,503
11A1308,Matosinhos,1,H,82,75 - 79 anos,2736
11A0119,Vale de Cambra,1,H,82,75 - 79 anos,436
1190304,Cabeceiras de Basto,1,H,71,60 - 64 anos,468
11A1315,Valongo,T,HM,51,40 - 44 anos,8456
11A1313,Póvoa de Varzim,T,HM,51,40 - 44 anos,5000
11A1308,Matosinhos,T,HM,51,40 - 44 anos,13745
11A1306,Maia,T,HM,51,40 - 44 anos,12300
11A0116,São João da Madeira,T,HM,51,40 - 44 anos,1630
1190312,Vila Nova de Famalicão,T,HM,51,40 - 44 anos,11172
1120303,Braga,T,HM,51,40 - 44 anos,15444
1111606,Ponte da Barca,T,HM,51,40 - 44 anos,859
1111604,Monção,T,HM,51,40 - 44 anos,1184
2004901,Corvo,T,HM,42,35 - 39 anos,51
16D0118,Vagos,T,HM,61,50 - 54 anos,1684
16D0115,Ovar,T,HM,61,50 - 54 anos,4547
16D0103,Anadia,T,HM,61,50 - 54 anos,2208
16D0102,Albergaria-a-Velha,T,HM,61,50 - 54 anos,1872
16B1112,Sobral de Monte Agraço,T,HM,61,50 - 54 anos,636
16B1104,Cadaval,T,HM,61,50 - 54 anos,907
16B1101,Alenquer,T,HM,61,50 - 54 anos,2961
16B1011,Nazaré,T,HM,61,50 - 54 anos,1086
16B1006,Caldas da Rainha,T,HM,61,50 - 54 anos,3709
1500805,Faro,T,HM,61,50 - 54 anos,4162
11E0406,Miranda do Douro,T,HM,61,50 - 54 anos,408
16G1816,São Pedro do Sul,T,HM,61,50 - 54 anos,1121
16G1814,Santa Comba Dão,T,HM,61,50 - 54 anos,712
16F1008,Figueiró dos Vinhos,T,HM,61,50 - 54 anos,403
16F1002,Alvaiázere,T,HM,61,50 - 54 anos,505
16E0612,Pampilhosa da Serra,T,HM,61,50 - 54 anos,271
16B1102,Arruda dos Vinhos,T,HM,12,5 - 9 anos,832
16B1101,Alenquer,T,HM,12,5 - 9 anos,2390
16B1001,Alcobaça,T,HM,12,5 - 9 anos,2084
1500815,Vila do Bispo,T,HM,12,5 - 9 anos,180
1500809,Monchique,T,HM,12,5 - 9 anos,155
11E0411,Vimioso,T,HM,12,5 - 9 anos,158
1851409,Coruche,2,M,41,30 - 34 anos,329
1851407,Chamusca,2,M,41,30 - 34 anos,247
1851405,Benavente,2,M,41,30 - 34 anos,956
1840213,Serpa,2,M,41,30 - 34 anos,357
1840212,Ourique,2,M,41,30 - 34 anos,110
1840203,Alvito,2,M,41,30 - 34 anos,92
1811505,Grândola,2,M,41,30 - 34 anos,407
1811501,Alcácer do Sal,2,M,41,30 - 34 anos,299
1701510,Seixal,2,M,41,30 - 34 anos,5291
1111609,Viana do Castelo,2,M,31,20 - 24 anos,2114
1111605,Paredes de Coura,2,M,31,20 - 24 anos,162
1111602,Caminha,2,M,31,20 - 24 anos,352
2004802,Santa Cruz das Flores,2,M,22,15 - 19 anos,59
2004302,Vila da Praia da Vitória,2,M,22,15 - 19 anos,594
2004205,Ribeira Grande,2,M,22,15 - 19 anos,1182
2004202,Nordeste,2,M,22,15 - 19 anos,158
1870710,Redondo,2,M,22,15 - 19 anos,169
1861206,Crato,2,M,62,55 - 59 anos,128
1861205,Castelo de Vide,2,M,62,55 - 59 anos,109
1851412,Golegã,2,M,62,55 - 59 anos,195
1840213,Serpa,2,M,62,55 - 59 anos,576
1840205,Beja,2,M,62,55 - 59 anos,1243
1811501,Alcácer do Sal,2,M,62,55 - 59 anos,463
1701115,Amadora,2,M,62,55 - 59 anos,6388
16E0605,Figueira da Foz,1,H,81,70 - 74 anos,1522
16D0103,Anadia,1,H,81,70 - 74 anos,710
11D0409,Torre de Moncorvo,1,H,81,70 - 74 anos,228
11C1813,Resende,1,H,81,70 - 74 anos,197
11C1301,Amarante,1,H,81,70 - 74 anos,968
1840214,Vidigueira,2,M,61,50 - 54 anos,186
1840208,Ferreira do Alentejo,2,M,61,50 - 54 anos,270
1811501,Alcácer do Sal,2,M,61,50 - 54 anos,380
1701503,Almada,2,M,61,50 - 54 anos,6126
1861202,Arronches,1,H,72,65 - 69 anos,64
1851404,Alpiarça,1,H,72,65 - 69 anos,261
1851103,Azambuja,1,H,72,65 - 69 anos,645
1840212,Ourique,1,H,72,65 - 69 anos,153
1701507,Montijo,1,H,72,65 - 69 anos,1293
1701114,Vila Franca de Xira,1,H,72,65 - 69 anos,3942
1701109,Mafra,1,H,72,65 - 69 anos,1747
3003106,Porto Moniz,1,H,61,50 - 54 anos,67
11C0106,Castelo de Paiva,T,HM,42,35 - 39 anos,917
1120303,Braga,T,HM,42,35 - 39 anos,14229
1120301,Amares,T,HM,42,35 - 39 anos,1199
16J0904,Figueira de Castelo Rodrigo,T,HM,32,25 - 29 anos,336
16J0903,Celorico da Beira,T,HM,32,25 - 29 anos,357
16J0503,Covilhã,T,HM,32,25 - 29 anos,2063
16I1418,Tomar,T,HM,32,25 - 29 anos,1866
16G1823,Viseu,T,HM,32,25 - 29 anos,5097
11C0305,Celorico de Basto,T,HM,22,15 - 19 anos,1197
11A1306,Maia,T,HM,22,15 - 19 anos,7798
1190308,Guimarães,T,HM,22,15 - 19 anos,8911
1190304,Cabeceiras de Basto,T,HM,22,15 - 19 anos,978
1120301,Amares,T,HM,22,15 - 19 anos,1159
1111601,Arcos de Valdevez,T,HM,11,0 - 4 anos,569
3003105,Ponta do Sol,2,M,92,85 e mais anos,147
2004601,Lajes do Pico,2,M,92,85 e mais anos,81
2004205,Ribeira Grande,2,M,92,85 e mais anos,171
1870711,Reguengos de Monsaraz,2,M,92,85 e mais anos,288
1870707,Mora,2,M,92,85 e mais anos,175
11C1311,Penafiel,2,M,82,75 - 79 anos,1143
2004602,Madalena,1,H,61,50 - 54 anos,191
2004601,Lajes do Pico,1,H,61,50 - 54 anos,172
2004204,Povoação,1,H,61,50 - 54 anos,251
1870712,Vendas Novas,1,H,61,50 - 54 anos,336
1870711,Reguengos de Monsaraz,1,H,61,50 - 54 anos,354
16J0902,Almeida,1,H,71,60 - 64 anos,252
2004501,Calheta,1,H,52,45 - 49 anos,126
1870711,Reguengos de Monsaraz,1,H,52,45 - 49 anos,369
1870710,Redondo,1,H,52,45 - 49 anos,236
1870703,Borba,1,H,52,45 - 49 anos,259
1861212,Nisa,1,H,52,45 - 49 anos,226
1861211,Monforte,1,H,52,45 - 49 anos,99
1840213,Serpa,1,H,52,45 - 49 anos,583
1861215,Sousel,2,M,11,0 - 4 anos,67
1851405,Benavente,1,H,82,75 - 79 anos,482
1840212,Ourique,1,H,82,75 - 79 anos,127
1701512,Setúbal,1,H,82,75 - 79 anos,2106
1701508,Palmela,1,H,82,75 - 79 anos,1052
16J0908,Manteigas,1,H,82,75 - 79 anos,66
11C1302,Baião,2,M,82,75 - 79 anos,450
11A1314,Santo Tirso,2,M,82,75 - 79 anos,1593
11A1308,Matosinhos,2,M,82,75 - 79 anos,3698
16J0910,Pinhel,2,M,91,80 - 84 anos,324
16J0906,Gouveia,2,M,91,80 - 84 anos,548
2004801,Lajes das Flores,2,M,72,65 - 69 anos,51
2004401,Santa Cruz da Graciosa,2,M,72,65 - 69 anos,115
2004204,Povoação,2,M,72,65 - 69 anos,151
1861208,Fronteira,2,M,72,65 - 69 anos,98
1861204,Campo Maior,2,M,72,65 - 69 anos,237
1861202,Arronches,2,M,72,65 - 69 anos,95
1851416,Santarém,2,M,72,65 - 69 anos,2012
3003104,Machico,T,HM,22,15 - 19 anos,1344
3003103,Funchal,T,HM,22,15 - 19 anos,6113
3003101,Calheta,T,HM,22,15 - 19 anos,646
2004802,Santa Cruz das Flores,T,HM,22,15 - 19 anos,116
2004801,Lajes das Flores,T,HM,22,15 - 19 anos,86
2004302,Vila da Praia da Vitória,T,HM,22,15 - 19 anos,1230
2004203,Ponta Delgada,T,HM,22,15 - 19 anos,4427
1811509,Santiago do Cacém,T,HM,12,5 - 9 anos,1277
1811505,Grândola,T,HM,12,5 - 9 anos,630
1701503,Almada,T,HM,12,5 - 9 anos,8686
1701111,Sintra,T,HM,12,5 - 9 anos,21696
1701110,Oeiras,T,HM,12,5 - 9 anos,9420
1701105,Cascais,T,HM,12,5 - 9 anos,11831
16J0903,Celorico da Beira,1,H,82,75 - 79 anos,150
16I1417,Sardoal,1,H,71,60 - 64 anos,121
16G1806,Mangualde,1,H,71,60 - 64 anos,649
16G1802,Carregal do Sal,1,H,71,60 - 64 anos,278
11A1313,Póvoa de Varzim,1,H,81,70 - 74 anos,1219
11A1304,Gondomar,1,H,81,70 - 74 anos,3551
11A0119,Vale de Cambra,1,H,81,70 - 74 anos,579
11A0116,São João da Madeira,1,H,81,70 - 74 anos,448
1190309,Póvoa de Lanhoso,1,H,81,70 - 74 anos,385
1120301,Amares,1,H,81,70 - 74 anos,332
1190309,Póvoa de Lanhoso,T,HM,61,50 - 54 anos,1742
1111607,Ponte de Lima,T,HM,61,50 - 54 anos,3115
3003201,Porto Santo,T,HM,52,45 - 49 anos,390
2004901,Corvo,T,HM,52,45 - 49 anos,28
2004603,São Roque do Pico,T,HM,52,45 - 49 anos,256
2004302,Vila da Praia da Vitória,T,HM,52,45 - 49 anos,1467
2004204,Povoação,T,HM,52,45 - 49 anos,453
1870703,Borba,T,HM,52,45 - 49 anos,504
1701110,Oeiras,2,M,61,50 - 54 anos,6191
1701105,Cascais,2,M,61,50 - 54 anos,7633
16I1420,Vila Nova da Barquinha,2,M,61,50 - 54 anos,263
11D1820,Tarouca,2,M,51,40 - 44 anos,335
11D1708,Peso da Régua,2,M,51,40 - 44 anos,578
11D0403,Carrazeda de Ansiães,2,M,51,40 - 44 anos,163
11C1813,Resende,2,M,51,40 - 44 anos,392
11C1309,Paços de Ferreira,2,M,51,40 - 44 anos,2287
11C0305,Celorico de Basto,2,M,51,40 - 44 anos,675
11C0106,Castelo de Paiva,2,M,51,40 - 44 anos,607
11B1702,Boticas,2,M,51,40 - 44 anos,172
1190309,Póvoa de Lanhoso,2,M,32,25 - 29 anos,669
1111605,Paredes de Coura,2,M,32,25 - 29 anos,251
3003108,Santa Cruz,2,M,31,20 - 24 anos,1154
3003106,Porto Moniz,2,M,31,20 - 24 anos,72
3003101,Calheta,2,M,31,20 - 24 anos,286
2004802,Santa Cruz das Flores,2,M,31,20 - 24 anos,53
2004601,Lajes do Pico,2,M,31,20 - 24 anos,114
2004502,Velas,2,M,31,20 - 24 anos,128
2004206,Vila Franca do Campo,2,M,31,20 - 24 anos,424
11D1807,Moimenta da Beira,2,M,21,10 - 14 anos,210
16E0606,Góis,T,HM,61,50 - 54 anos,276
1701109,Mafra,T,HM,42,35 - 39 anos,7251
1701107,Loures,T,HM,42,35 - 39 anos,14825
16I1417,Sardoal,T,HM,42,35 - 39 anos,279
16I1408,Constância,T,HM,42,35 - 39 anos,258
16I1402,Alcanena,T,HM,42,35 - 39 anos,808
16I1401,Abrantes,T,HM,42,35 - 39 anos,2042
16H0502,Castelo Branco,T,HM,42,35 - 39 anos,3519
16G1824,Vouzela,T,HM,42,35 - 39 anos,553
16G1814,Santa Comba Dão,T,HM,42,35 - 39 anos,623
16F1015,Pombal,T,HM,42,35 - 39 anos,3250
16E0617,Vila Nova de Poiares,T,HM,42,35 - 39 anos,517
16E0609,Miranda do Corvo,T,HM,42,35 - 39 anos,767
16E0608,Mira,T,HM,42,35 - 39 anos,757
16E0602,Cantanhede,T,HM,42,35 - 39 anos,2407
16B1102,Arruda dos Vinhos,T,HM,42,35 - 39 anos,1207
16B1006,Caldas da Rainha,T,HM,42,35 - 39 anos,3607
1500808,Loulé,T,HM,42,35 - 39 anos,4982
1500804,Castro Marim,T,HM,42,35 - 39 anos,354
1500801,Albufeira,T,HM,42,35 - 39 anos,3076
11E0411,Vimioso,T,HM,42,35 - 39 anos,255
11E0407,Mirandela,T,HM,42,35 - 39 anos,1256
11D1701,Alijó,T,HM,42,35 - 39 anos,559
11D0409,Torre de Moncorvo,T,HM,42,35 - 39 anos,468
1870706,Montemor-o-Novo,2,M,52,45 - 49 anos,550
1840209,Mértola,2,M,52,45 - 49 anos,197
1840205,Beja,2,M,52,45 - 49 anos,1240
1870701,Alandroal,T,HM,52,45 - 49 anos,357
1861213,Ponte de Sor,T,HM,52,45 - 49 anos,1047
1861211,Monforte,T,HM,52,45 - 49 anos,197
1861203,Avis,T,HM,52,45 - 49 anos,273
1861201,Alter do Chão,T,HM,52,45 - 49 anos,198
1851406,Cartaxo,T,HM,52,45 - 49 anos,1853
1851404,Alpiarça,T,HM,52,45 - 49 anos,476
1851403,Almeirim,T,HM,52,45 - 49 anos,1647
1840208,Ferreira do Alentejo,T,HM,52,45 - 49 anos,514
1840206,Castro Verde,T,HM,52,45 - 49 anos,480
1701507,Montijo,T,HM,52,45 - 49 anos,3767
16J0907,Guarda,T,HM,12,5 - 9 anos,1550
16J0501,Belmonte,2,M,91,80 - 84 anos,188
16I1419,Torres Novas,2,M,91,80 - 84 anos,948
16G1806,Mangualde,2,M,91,80 - 84 anos,485
1701111,Sintra,T,HM,71,60 - 64 anos,21774
16H0505,Idanha-a-Nova,T,HM,71,60 - 64 anos,514
16G1803,Castro Daire,T,HM,71,60 - 64 anos,941
16F1016,Porto de Mós,T,HM,71,60 - 64 anos,1526
16F1002,Alvaiázere,T,HM,71,60 - 64 anos,433
16E0604,Condeixa-a-Nova,T,HM,71,60 - 64 anos,929
16E0603,Coimbra,T,HM,71,60 - 64 anos,9612
16E0602,Cantanhede,T,HM,71,60 - 64 anos,2405
16D0118,Vagos,T,HM,71,60 - 64 anos,1344
16B1113,Torres Vedras,T,HM,71,60 - 64 anos,4632
16B1005,Bombarral,T,HM,71,60 - 64 anos,854
1500811,Portimão,T,HM,71,60 - 64 anos,3360
1500808,Loulé,T,HM,71,60 - 64 anos,4239
1500807,Lagos,T,HM,71,60 - 64 anos,1862
1500801,Albufeira,T,HM,71,60 - 64 anos,2374
11E0406,Miranda do Douro,T,HM,71,60 - 64 anos,517
11D1815,São João da Pesqueira,T,HM,71,60 - 64 anos,473
