geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
1870704,Estremoz,2,M,22,15 - 19 anos,288,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1851103,Azambuja,2,M,22,15 - 19 anos,527,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1840213,Serpa,2,M,22,15 - 19 anos,360,Serpa,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840213,1840213
1840210,Moura,2,M,22,15 - 19 anos,373,Moura,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840210,1840210
16F1015,Pombal,2,M,21,10 - 14 anos,1305,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
16F1013,Pedrógão Grande,2,M,21,10 - 14 anos,88,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
16F1009,Leiria,2,M,21,10 - 14 anos,3176,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
1500811,Portimão,2,M,22,15 - 19 anos,1408,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
1500804,Castro Marim,2,M,22,15 - 19 anos,169,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
1500801,Albufeira,2,M,22,15 - 19 anos,1020,Albufeira,Algarve,Algarve,ACeS Central,Continente,Algarve,1500801,1500801
11E0405,Macedo de Cavaleiros,2,M,22,15 - 19 anos,370,Macedo de Cavaleiros,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180405,11E0405
11D1820,Tarouca,2,M,22,15 - 19 anos,240,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D0409,Torre de Moncorvo,2,M,22,15 - 19 anos,145,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
11C0305,Celorico de Basto,2,M,22,15 - 19 anos,647,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11C0106,Castelo de Paiva,2,M,22,15 - 19 anos,482,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
1861211,Monforte,2,M,12,5 - 9 anos,69,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1861210,Marvão,2,M,12,5 - 9 anos,49,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1861201,Alter do Chão,2,M,12,5 - 9 anos,71,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1851416,Santarém,2,M,12,5 - 9 anos,1339,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1840208,Ferreira do Alentejo,2,M,12,5 - 9 anos,180,Ferreira do Alentejo,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840208,1840208
11A1316,Vila do Conde,2,M,82,75 - 79 anos,1476,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
11A0104,Arouca,2,M,82,75 - 79 anos,506,Arouca,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160104,11A0104
1190314,Vizela,2,M,82,75 - 79 anos,359,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1190311,Vieira do Minho,2,M,82,75 - 79 anos,396,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
1120313,Vila Verde,2,M,82,75 - 79 anos,1091,Vila Verde,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120313,1120313
1120306,Esposende,2,M,82,75 - 79 anos,674,Esposende,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120306,1120306
1120303,Braga,2,M,82,75 - 79 anos,3054,Braga,Norte,Cávado,ACeS Braga,Continente,Norte,1120303,1120303
1120302,Barcelos,2,M,82,75 - 79 anos,2189,Barcelos,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120302,1120302
1120301,Amares,2,M,82,75 - 79 anos,334,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1111609,Viana do Castelo,2,M,82,75 - 79 anos,2267,Viana do Castelo,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111609,1111609
3003110,São Vicente,2,M,81,70 - 74 anos,195,São Vicente,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003110,3003110
1111601,Arcos de Valdevez,1,H,82,75 - 79 anos,624,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
1500806,Lagoa,1,H,61,50 - 54 anos,786,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
11E0407,Mirandela,1,H,61,50 - 54 anos,789,Mirandela,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180407,11E0407
11D1714,Vila Real,1,H,61,50 - 54 anos,1861,Vila Real,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171714,11D1714
11D1701,Alijó,1,H,61,50 - 54 anos,450,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11C1804,Cinfães,1,H,61,50 - 54 anos,726,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1302,Baião,1,H,61,50 - 54 anos,793,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11C0305,Celorico de Basto,1,H,61,50 - 54 anos,740,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11A0119,Vale de Cambra,1,H,61,50 - 54 anos,844,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
1861207,Elvas,2,M,41,30 - 34 anos,669,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
16D0115,Ovar,1,H,21,10 - 14 anos,1499,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16D0102,Albergaria-a-Velha,1,H,21,10 - 14 anos,652,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16D0101,Águeda,1,H,21,10 - 14 anos,1136,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16B1102,Arruda dos Vinhos,1,H,21,10 - 14 anos,493,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
16B1014,Peniche,1,H,21,10 - 14 anos,752,Peniche,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1014,16B1014
1851414,Rio Maior,1,H,11,0 - 4 anos,418,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1851412,Golegã,1,H,11,0 - 4 anos,82,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1851404,Alpiarça,1,H,11,0 - 4 anos,139,Alpiarça,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851404,1851404
1840214,Vidigueira,1,H,11,0 - 4 anos,130,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1840207,Cuba,1,H,11,0 - 4 anos,114,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
1190312,Vila Nova de Famalicão,1,H,12,5 - 9 anos,3222,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1120302,Barcelos,1,H,12,5 - 9 anos,3000,Barcelos,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120302,1120302
2004802,Santa Cruz das Flores,1,H,11,0 - 4 anos,38,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802,2004802
2004203,Ponta Delgada,1,H,11,0 - 4 anos,1808,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
1870710,Redondo,1,H,11,0 - 4 anos,138,Redondo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830710,1870710
1870704,Estremoz,1,H,11,0 - 4 anos,239,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1861206,Crato,1,H,11,0 - 4 anos,52,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
16J0905,Fornos de Algodres,1,H,21,10 - 14 anos,95,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
16J0503,Covilhã,1,H,21,10 - 14 anos,1123,Covilhã,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0503,16J0503
16I1410,Entroncamento,1,H,21,10 - 14 anos,594,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16G1823,Viseu,1,H,21,10 - 14 anos,2712,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16F1015,Pombal,1,H,21,10 - 14 anos,1358,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
16F1008,Figueiró dos Vinhos,1,H,21,10 - 14 anos,118,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
16E0613,Penacova,1,H,21,10 - 14 anos,312,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0111,Mealhada,1,H,21,10 - 14 anos,507,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
1111602,Caminha,1,H,,Total,7475,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
11D0914,Vila Nova de Foz Côa,2,M,52,45 - 49 anos,223,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11C1307,Marco de Canaveses,2,M,52,45 - 49 anos,2229,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11A1316,Vila do Conde,2,M,52,45 - 49 anos,3200,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
11A1315,Valongo,2,M,52,45 - 49 anos,3796,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
1190308,Guimarães,2,M,52,45 - 49 anos,6738,Guimarães,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130308,1190308
3003109,Santana,2,M,51,40 - 44 anos,229,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109,3003109
3003108,Santa Cruz,2,M,51,40 - 44 anos,2072,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
1811509,Santiago do Cacém,2,M,12,5 - 9 anos,621,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
16D,Região de Aveiro,1,H,31,20 - 24 anos,9732,Região de Aveiro,,,,,,,
187,Alentejo Central,1,H,22,15 - 19 anos,4090,Alentejo Central,,,,,,,
184,Baixo Alentejo,1,H,22,15 - 19 anos,3013,Baixo Alentejo,,,,,,,
16J,Beiras e Serra da Estrela,1,H,22,15 - 19 anos,5420,Beiras e Serra da Estrela,,,,,,,
150,Algarve,1,H,22,15 - 19 anos,11525,Algarve,,,,,,,
16J,Beiras e Serra da Estrela,1,H,21,10 - 14 anos,4898,Beiras e Serra da Estrela,,,,,,,
16G,Viseu Dão Lafões,1,H,21,10 - 14 anos,6809,Viseu Dão Lafões,,,,,,,
16E,Região de Coimbra,1,H,21,10 - 14 anos,10387,Região de Coimbra,,,,,,,
16B,Oeste,1,H,21,10 - 14 anos,10099,Oeste,,,,,,,
16D,Região de Aveiro,1,H,12,5 - 9 anos,8515,Região de Aveiro,,,,,,,
185,Lezíria do Tejo,1,H,11,0 - 4 anos,5004,Lezíria do Tejo,,,,,,,
170,Área Metropolitana de Lisboa,1,H,11,0 - 4 anos,75516,Área Metropolitana de Lisboa,,,,,,,
16J,Beiras e Serra da Estrela,1,H,11,0 - 4 anos,3524,Beiras e Serra da Estrela,,,,,,,
16E,Região de Coimbra,1,H,11,0 - 4 anos,8510,Região de Coimbra,,,,,,,
11C,Tâmega e Sousa,1,H,11,0 - 4 anos,8812,Tâmega e Sousa,,,,,,,
30,Região Autónoma da Madeira,2,M,82,75 - 79 anos,5468,Região Autónoma da Madeira,,,,,,,
16,Centro,2,M,82,75 - 79 anos,64906,Centro,,,,,,,
18,Alentejo,2,M,81,70 - 74 anos,22116,Alentejo,,,,,,,
11,Norte,2,M,72,65 - 69 anos,105387,Norte,,,,,,,
16,Centro,2,M,71,60 - 64 anos,75785,Centro,,,,,,,
17,Área Metropolitana de Lisboa,2,M,62,55 - 59 anos,95172,Área Metropolitana de Lisboa,,,,,,,
30,Região Autónoma da Madeira,2,M,52,45 - 49 anos,10887,Região Autónoma da Madeira,,,,,,,
17,Área Metropolitana de Lisboa,2,M,52,45 - 49 anos,100837,Área Metropolitana de Lisboa,,,,,,,
15,Algarve,2,M,51,40 - 44 anos,17702,Algarve,,,,,,,
30,Região Autónoma da Madeira,2,M,42,35 - 39 anos,10768,Região Autónoma da Madeira,,,,,,,
17,Área Metropolitana de Lisboa,2,M,42,35 - 39 anos,117698,Área Metropolitana de Lisboa,,,,,,,
1851403,Almeirim,2,M,41,30 - 34 anos,736,Almeirim,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851403,1851403
1840210,Moura,2,M,41,30 - 34 anos,428,Moura,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840210,1840210
1840202,Almodôvar,2,M,41,30 - 34 anos,224,Almodôvar,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840202,1840202
1701506,Moita,2,M,41,30 - 34 anos,2050,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
1701109,Mafra,2,M,41,30 - 34 anos,3486,Mafra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Oeste Sul,Continente,Área Metropolitana de Lisboa,1711109,1701109
1701107,Loures,2,M,41,30 - 34 anos,7222,Loures,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711107,1701107
1701106,Lisboa,2,M,41,30 - 34 anos,16453,Lisboa,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Lisboa Norte + Lisboa Central,Continente,Área Metropolitana de Lisboa,1711106,1701106
1701105,Cascais,2,M,41,30 - 34 anos,7005,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16J0913,Trancoso,2,M,41,30 - 34 anos,225,Trancoso,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680913,16J0913
16J0907,Guarda,2,M,41,30 - 34 anos,1255,Guarda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680907,16J0907
16I1413,Mação,2,M,41,30 - 34 anos,154,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16H0511,Vila Velha de Ródão,2,M,41,30 - 34 anos,80,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16H0506,Oleiros,2,M,41,30 - 34 anos,125,Oleiros,Centro,Beira Baixa,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660506,16H0506
16B1005,Bombarral,2,M,11,0 - 4 anos,212,Bombarral,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1005,16B1005
1500816,Vila Real de Santo António,2,M,11,0 - 4 anos,463,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1500804,Castro Marim,2,M,11,0 - 4 anos,111,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
11D1714,Vila Real,2,M,11,0 - 4 anos,932,Vila Real,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171714,11D1714
11C1804,Cinfães,2,M,11,0 - 4 anos,337,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1305,Lousada,2,M,11,0 - 4 anos,1020,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1303,Felgueiras,2,M,11,0 - 4 anos,1148,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11C0305,Celorico de Basto,2,M,11,0 - 4 anos,345,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11A1315,Valongo,2,M,11,0 - 4 anos,2130,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A1310,Paredes,2,M,11,0 - 4 anos,1951,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
1190309,Póvoa de Lanhoso,2,M,11,0 - 4 anos,398,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1190307,Fafe,2,M,11,0 - 4 anos,887,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
1701512,Setúbal,2,M,21,10 - 14 anos,3231,Setúbal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721512,1701512
1701506,Moita,2,M,21,10 - 14 anos,1746,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
16J0911,Sabugal,2,M,21,10 - 14 anos,163,Sabugal,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680911,16J0911
1701511,Sesimbra,1,H,11,0 - 4 anos,1348,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
1701506,Moita,1,H,11,0 - 4 anos,1718,Moita,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721506,1701506
16J0912,Seia,1,H,11,0 - 4 anos,394,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
2004203,Ponta Delgada,1,H,42,35 - 39 anos,2939,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
1870706,Montemor-o-Novo,1,H,42,35 - 39 anos,562,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
16J0908,Manteigas,2,M,31,20 - 24 anos,73,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
16I1421,Ourém,2,M,31,20 - 24 anos,1327,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16I1410,Entroncamento,2,M,31,20 - 24 anos,550,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16I1402,Alcanena,2,M,31,20 - 24 anos,332,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16G1821,Tondela,2,M,31,20 - 24 anos,745,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16E0611,Oliveira do Hospital,2,M,31,20 - 24 anos,498,Oliveira do Hospital,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640611,16E0611
16E0610,Montemor-o-Velho,2,M,31,20 - 24 anos,638,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
16E0608,Mira,2,M,21,10 - 14 anos,231,Mira,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620608,16E0608
16D0115,Ovar,2,M,21,10 - 14 anos,1418,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16D0112,Murtosa,2,M,21,10 - 14 anos,321,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16D0110,Ílhavo,2,M,21,10 - 14 anos,1025,Ílhavo,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610110,16D0110
16D0101,Águeda,2,M,21,10 - 14 anos,1204,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16B1112,Sobral de Monte Agraço,2,M,21,10 - 14 anos,302,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1104,Cadaval,2,M,21,10 - 14 anos,349,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
16B1101,Alenquer,2,M,21,10 - 14 anos,1155,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
1500806,Lagoa,2,M,21,10 - 14 anos,603,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
1870711,Reguengos de Monsaraz,2,M,62,55 - 59 anos,351,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711,1870711
1870708,Mourão,2,M,62,55 - 59 anos,86,Mourão,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830708,1870708
1701106,Lisboa,2,M,51,40 - 44 anos,18296,Lisboa,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Lisboa Norte + Lisboa Central,Continente,Área Metropolitana de Lisboa,1711106,1701106
16J0913,Trancoso,2,M,51,40 - 44 anos,287,Trancoso,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680913,16J0913
16H0507,Penamacor,2,M,51,40 - 44 anos,144,Penamacor,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690507,16H0507
16H0502,Castelo Branco,2,M,51,40 - 44 anos,2074,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16F1009,Leiria,2,M,51,40 - 44 anos,5145,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16F1002,Alvaiázere,2,M,51,40 - 44 anos,204,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16E0617,Vila Nova de Poiares,2,M,51,40 - 44 anos,325,Vila Nova de Poiares,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640617,16E0617
16D0112,Murtosa,2,M,51,40 - 44 anos,391,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16D0101,Águeda,2,M,51,40 - 44 anos,1865,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
1840204,Barrancos,2,M,22,15 - 19 anos,39,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1701510,Seixal,2,M,22,15 - 19 anos,4309,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
1701107,Loures,2,M,22,15 - 19 anos,5054,Loures,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711107,1701107
1701105,Cascais,2,M,22,15 - 19 anos,5600,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16J0912,Seia,2,M,22,15 - 19 anos,496,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
16J0503,Covilhã,2,M,22,15 - 19 anos,1039,Covilhã,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0503,16J0503
16I1421,Ourém,2,M,22,15 - 19 anos,1323,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16G1822,Vila Nova de Paiva,2,M,22,15 - 19 anos,132,Vila Nova de Paiva,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651822,16G1822
16G1809,Nelas,2,M,22,15 - 19 anos,319,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
16G0901,Aguiar da Beira,2,M,22,15 - 19 anos,119,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16F1009,Leiria,2,M,22,15 - 19 anos,3338,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16E0612,Pampilhosa da Serra,2,M,22,15 - 19 anos,59,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
11D0914,Vila Nova de Foz Côa,2,M,21,10 - 14 anos,176,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11C1303,Felgueiras,2,M,21,10 - 14 anos,1651,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11B1713,Vila Pouca de Aguiar,2,M,21,10 - 14 anos,291,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11A0109,Santa Maria da Feira,2,M,21,10 - 14 anos,3821,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
