geocod,geodsg,dim_3_t,85 e mais anos,0 - 4 anos,20 - 24 anos,25 - 29 anos,15 - 19 anos,40 - 44 anos,5 - 9 anos,70 - 74 anos,45 - 49 anos,56 - 59 anos,10 - 14 anos,35 - 39 anos,60 - 65 anos,50 - 55 anos,65 - 69 anos,Total,30 - 34 anos,81 - 85 anos,75 - 80 anos,<1 ano,cod_geo,nivel_geo,cod_dicofre11,dicofre11_2,cod_nuts3,nuts3,cod_nuts2,nuts2,cod_nuts1,nuts1,cod_pais,pais,cod_tot,tot,cod_geo_nuts2002,cod_aces,aces1,aces2,cod_ars,ars
0704,Estremoz,M,476,179,265,260,277,412,231,370,467,533,257,309,446,536,423,6661,318,437,416,49,1870704,4,'0704,704,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830704,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0704,Estremoz,HM,800,387,577,528,559,795,462,681,895,1039,502,652,870,1031,811,12680,603,711,680,97,1870704,4,'0704,704,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830704,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0705,Évora,HM,2105,1812,2868,2636,2748,4114,2279,2988,3977,3813,2578,3373,3657,3853,3514,53577,2825,1861,2161,415,1870705,4,'0705,705,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830705,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0705,Évora,M,1352,847,1402,1293,1306,2154,1047,1671,2097,2079,1255,1718,1940,2086,1883,28132,1404,1148,1252,198,1870705,4,'0705,705,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830705,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0705,Évora,H,753,965,1466,1343,1442,1960,1232,1317,1880,1734,1323,1655,1717,1767,1631,25445,1421,713,909,217,1870705,4,'0705,705,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830705,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0706,Montemor-o-Novo,H,389,235,354,346,353,543,321,461,554,528,328,474,547,531,498,7593,354,339,386,52,1870706,4,'0706,706,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830706,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0706,Montemor-o-Novo,M,562,223,340,296,364,554,297,566,581,538,319,464,592,523,548,8206,366,490,540,43,1870706,4,'0706,706,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830706,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0706,Montemor-o-Novo,HM,951,458,694,642,717,1097,618,1027,1135,1066,647,938,1139,1054,1046,15799,720,829,926,95,1870706,4,'0706,706,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830706,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0707,Mora,HM,329,100,164,140,153,230,116,331,227,293,135,189,371,258,384,4135,139,292,267,17,1870707,4,'0707,707,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1820707,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0707,Mora,H,126,52,92,71,79,119,64,156,113,151,68,85,169,127,195,1974,74,114,113,6,1870707,4,'0707,707,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1820707,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0707,Mora,M,203,48,72,69,74,111,52,175,114,142,67,104,202,131,189,2161,65,178,154,11,1870707,4,'0707,707,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1820707,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0708,Mourão,H,38,38,69,57,63,65,58,63,75,89,58,60,94,93,89,1188,59,58,49,13,1870708,4,'0708,708,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830708,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0708,Mourão,M,74,41,45,49,61,68,47,68,74,84,60,55,78,83,89,1163,51,74,56,6,1870708,4,'0708,708,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830708,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0708,Mourão,HM,112,79,114,106,124,133,105,131,149,173,118,115,172,176,178,2351,110,132,105,19,1870708,4,'0708,708,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830708,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0709,Portel,H,95,89,173,122,132,187,111,170,206,217,129,159,208,208,191,2811,151,117,126,20,1870709,4,'0709,709,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830709,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0709,Portel,M,191,78,136,117,115,174,88,216,211,193,132,166,195,221,209,2936,133,169,173,19,1870709,4,'0709,709,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830709,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0709,Portel,HM,286,167,309,239,247,361,199,386,417,410,261,325,403,429,400,5747,284,286,299,39,1870709,4,'0709,709,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830709,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0710,Redondo,HM,340,179,304,279,304,456,257,358,453,454,249,354,450,477,419,6286,313,303,314,23,1870710,4,'0710,710,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830710,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0710,Redondo,H,124,85,170,147,149,229,123,168,227,242,138,181,217,249,204,3076,157,139,114,13,1870710,4,'0710,710,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830710,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0710,Redondo,M,216,94,134,132,155,227,134,190,226,212,111,173,233,228,215,3210,156,164,200,10,1870710,4,'0710,710,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830710,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0711,Reguengos de Monsaraz,H,162,150,246,216,282,332,195,250,366,357,243,270,376,361,306,4778,241,177,203,45,1870711,4,'0711,711,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830711,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0711,Reguengos de Monsaraz,M,340,150,238,221,214,343,193,304,383,353,196,280,370,343,336,5093,237,268,281,43,1870711,4,'0711,711,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830711,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0711,Reguengos de Monsaraz,HM,502,300,484,437,496,675,388,554,749,710,439,550,746,704,642,9871,478,445,484,88,1870711,4,'0711,711,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830711,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0712,Vendas Novas,HM,530,311,571,488,581,807,462,816,899,691,517,606,665,777,678,11245,474,575,721,76,1870712,4,'0712,712,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830712,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0712,Vendas Novas,H,206,168,293,263,312,386,240,346,420,331,270,314,327,370,308,5406,248,241,326,37,1870712,4,'0712,712,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830712,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0712,Vendas Novas,M,324,143,278,225,269,421,222,470,479,360,247,292,338,407,370,5839,226,334,395,39,1870712,4,'0712,712,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830712,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0713,Viana do Alentejo,H,98,92,129,108,149,170,98,126,184,191,129,160,197,176,149,2536,151,106,102,21,1870713,4,'0713,713,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830713,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0713,Viana do Alentejo,M,171,95,130,114,128,175,114,157,215,206,116,152,195,185,145,2782,129,157,179,19,1870713,4,'0713,713,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830713,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0713,Viana do Alentejo,HM,269,187,259,222,277,345,212,283,399,397,245,312,392,361,294,5318,280,263,281,40,1870713,4,'0713,713,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830713,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0714,Vila Viçosa,H,131,94,183,161,162,229,144,172,271,307,170,214,305,287,245,3564,182,138,149,20,1870714,4,'0714,714,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830714,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0714,Vila Viçosa,M,194,100,169,158,192,244,134,242,280,325,122,216,314,293,259,3823,141,215,201,24,1870714,4,'0714,714,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830714,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0714,Vila Viçosa,HM,325,194,352,319,354,473,278,414,551,632,292,430,619,580,504,7387,323,353,350,44,1870714,4,'0714,714,187,Alentejo Central,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1830714,401,ALENTEJO CENTRAL,ACeS Alentejo Central,14,Alentejo
0801,Albufeira,H,312,824,1251,1404,1205,1738,986,1036,1739,1545,1166,1500,1432,1532,1255,21625,1383,442,688,187,1500801,4,'0801,801,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500801,501,ALGARVE I,ACeS Central,15,Algarve
0801,Albufeira,M,651,767,1134,1296,1049,1864,946,1026,1839,1759,1055,1545,1545,1859,1305,22539,1427,559,743,170,1500801,4,'0801,801,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500801,501,ALGARVE I,ACeS Central,15,Algarve
0801,Albufeira,HM,963,1591,2385,2700,2254,3602,1932,2062,3578,3304,2221,3045,2977,3391,2560,44164,2810,1001,1431,357,1500801,4,'0801,801,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500801,501,ALGARVE I,ACeS Central,15,Algarve
0802,Alcoutim,HM,263,40,88,72,80,123,51,260,136,178,61,76,192,155,233,2523,66,220,223,6,1500802,4,'0802,802,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500802,503,ALGARVE III,ACeS Sotavento,15,Algarve
0802,Alcoutim,H,108,19,53,42,36,68,29,122,75,98,29,38,95,77,108,1236,32,89,112,6,1500802,4,'0802,802,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500802,503,ALGARVE III,ACeS Sotavento,15,Algarve
0802,Alcoutim,M,155,21,35,30,44,55,22,138,61,80,32,38,97,78,125,1287,34,131,111,0,1500802,4,'0802,802,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500802,503,ALGARVE III,ACeS Sotavento,15,Algarve
0803,Aljezur,M,174,117,120,134,108,223,121,198,241,210,116,179,208,211,195,3026,155,142,155,19,1500803,4,'0803,803,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500803,502,ALGARVE II,ACeS Barlavento,15,Algarve
0803,Aljezur,HM,285,211,246,276,235,438,253,380,477,414,274,378,439,418,398,6045,324,271,292,36,1500803,4,'0803,803,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500803,502,ALGARVE II,ACeS Barlavento,15,Algarve
0803,Aljezur,H,111,94,126,142,127,215,132,182,236,204,158,199,231,207,203,3019,169,129,137,17,1500803,4,'0803,803,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500803,502,ALGARVE II,ACeS Barlavento,15,Algarve
0804,Castro Marim,H,142,92,147,128,122,168,107,265,215,238,123,178,253,220,276,3163,143,141,185,20,1500804,4,'0804,804,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500804,503,ALGARVE III,ACeS Sotavento,15,Algarve
0804,Castro Marim,M,221,103,141,119,135,179,118,249,231,218,130,146,267,245,244,3276,148,152,218,12,1500804,4,'0804,804,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500804,503,ALGARVE III,ACeS Sotavento,15,Algarve
0804,Castro Marim,HM,363,195,288,247,257,347,225,514,446,456,253,324,520,465,520,6439,291,293,403,32,1500804,4,'0804,804,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500804,503,ALGARVE III,ACeS Sotavento,15,Algarve
0805,Faro,HM,2189,2524,3658,3722,3366,5209,2935,3678,5355,4417,3194,4643,4501,4860,4097,67622,3862,2128,2744,540,1500805,4,'0805,805,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500805,501,ALGARVE I,ACeS Central,15,Algarve
0805,Faro,H,699,1305,1858,1904,1722,2483,1526,1707,2611,2033,1567,2263,2040,2262,1859,32139,1869,877,1284,270,1500805,4,'0805,805,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500805,501,ALGARVE I,ACeS Central,15,Algarve
0805,Faro,M,1490,1219,1800,1818,1644,2726,1409,1971,2744,2384,1627,2380,2461,2598,2238,35483,1993,1251,1460,270,1500805,4,'0805,805,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500805,501,ALGARVE I,ACeS Central,15,Algarve
0806,Lagoa,H,233,391,612,563,651,762,550,746,908,836,624,691,839,866,804,11606,605,326,493,106,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
0806,Lagoa,M,461,401,625,540,589,855,484,709,956,945,590,708,848,925,856,12119,628,392,533,74,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
0806,Lagoa,HM,694,792,1237,1103,1240,1617,1034,1455,1864,1781,1214,1399,1687,1791,1660,23725,1233,718,1026,180,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
0807,Lagos,H,401,537,826,767,878,1208,737,1050,1153,1215,838,881,1219,1153,1245,16267,881,464,715,99,1500807,4,'0807,807,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500807,502,ALGARVE II,ACeS Barlavento,15,Algarve
0807,Lagos,M,687,540,814,800,760,1194,674,1048,1333,1357,763,1015,1367,1232,1280,17227,855,611,788,109,1500807,4,'0807,807,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500807,502,ALGARVE II,ACeS Barlavento,15,Algarve
0807,Lagos,HM,1088,1077,1640,1567,1638,2402,1411,2098,2486,2572,1601,1896,2586,2385,2525,33494,1736,1075,1503,208,1500807,4,'0807,807,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500807,502,ALGARVE II,ACeS Barlavento,15,Algarve
0808,Loulé,HM,2507,2443,3526,3626,3518,5396,3280,4110,5663,5127,3468,4719,4966,5167,4684,72332,3940,2422,3187,583,1500808,4,'0808,808,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500808,501,ALGARVE I,ACeS Central,15,Algarve
0808,Loulé,H,961,1226,1821,1820,1790,2607,1674,2027,2742,2343,1765,2241,2415,2445,2236,34976,1953,1074,1520,316,1500808,4,'0808,808,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500808,501,ALGARVE I,ACeS Central,15,Algarve
0808,Loulé,M,1546,1217,1705,1806,1728,2789,1606,2083,2921,2784,1703,2478,2551,2722,2448,37356,1987,1348,1667,267,1500808,4,'0808,808,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500808,501,ALGARVE I,ACeS Central,15,Algarve
0809,Monchique,H,140,80,107,101,90,159,77,202,175,247,112,115,245,204,234,2738,114,169,149,18,1500809,4,'0809,809,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500809,502,ALGARVE II,ACeS Barlavento,15,Algarve
0809,Monchique,M,187,71,113,106,95,145,96,203,167,232,82,132,225,184,196,2724,117,187,172,14,1500809,4,'0809,809,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500809,502,ALGARVE II,ACeS Barlavento,15,Algarve
0809,Monchique,HM,327,151,220,207,185,304,173,405,342,479,194,247,470,388,430,5462,231,356,321,32,1500809,4,'0809,809,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500809,502,ALGARVE II,ACeS Barlavento,15,Algarve
0810,Olhão,H,422,823,1101,1107,1239,1674,1128,1321,1795,1412,1238,1451,1368,1500,1345,21820,1154,601,968,173,1500810,4,'0810,810,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500810,501,ALGARVE I,ACeS Central,15,Algarve
0810,Olhão,M,768,773,1048,1052,1166,1820,968,1427,1856,1541,1109,1484,1460,1603,1502,22794,1170,780,1097,170,1500810,4,'0810,810,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500810,501,ALGARVE I,ACeS Central,15,Algarve
0810,Olhão,HM,1190,1596,2149,2159,2405,3494,2096,2748,3651,2953,2347,2935,2828,3103,2847,44614,2324,1381,2065,343,1500810,4,'0810,810,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500810,501,ALGARVE I,ACeS Central,15,Algarve
0811,Portimão,H,672,1151,1507,1526,1653,2152,1460,1605,2250,1800,1522,1965,1773,1982,1821,28738,1730,771,1163,235,1500811,4,'0811,811,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500811,502,ALGARVE II,ACeS Barlavento,15,Algarve
0811,Portimão,M,1233,1039,1427,1505,1451,2395,1433,1803,2561,2052,1464,2161,2053,2183,2066,31107,1721,1032,1265,263,1500811,4,'0811,811,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500811,502,ALGARVE II,ACeS Barlavento,15,Algarve
0811,Portimão,HM,1905,2190,2934,3031,3104,4547,2893,3408,4811,3852,2986,4126,3826,4165,3887,59845,3451,1803,2428,498,1500811,4,'0811,811,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500811,502,ALGARVE II,ACeS Barlavento,15,Algarve
0812,São Brás de Alportel,H,174,196,260,236,290,381,254,337,438,376,280,340,352,377,377,5426,282,194,233,49,1500812,4,'0812,812,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500812,501,ALGARVE I,ACeS Central,15,Algarve
0812,São Brás de Alportel,HM,476,378,505,500,525,805,507,688,919,758,527,683,728,807,780,11248,589,453,529,91,1500812,4,'0812,812,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500812,501,ALGARVE I,ACeS Central,15,Algarve
0812,São Brás de Alportel,M,302,182,245,264,235,424,253,351,481,382,247,343,376,430,403,5822,307,259,296,42,1500812,4,'0812,812,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500812,501,ALGARVE I,ACeS Central,15,Algarve
0813,Silves,H,519,678,894,876,897,1438,850,1177,1362,1324,925,1241,1291,1250,1316,18587,1001,607,784,157,1500813,4,'0813,813,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500813,502,ALGARVE II,ACeS Barlavento,15,Algarve
0813,Silves,M,874,622,802,901,837,1451,846,1085,1414,1393,876,1263,1327,1301,1274,19179,960,808,992,153,1500813,4,'0813,813,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500813,502,ALGARVE II,ACeS Barlavento,15,Algarve
0813,Silves,HM,1393,1300,1696,1777,1734,2889,1696,2262,2776,2717,1801,2504,2618,2551,2590,37766,1961,1415,1776,310,1500813,4,'0813,813,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500813,502,ALGARVE II,ACeS Barlavento,15,Algarve
0814,Tavira,H,439,392,612,610,641,897,539,1017,998,949,617,811,1013,927,1165,13579,660,487,720,85,1500814,4,'0814,814,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500814,503,ALGARVE III,ACeS Sotavento,15,Algarve
0814,Tavira,M,682,396,551,498,585,977,476,1052,969,1037,606,780,1092,1028,1105,13944,625,594,803,88,1500814,4,'0814,814,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500814,503,ALGARVE III,ACeS Sotavento,15,Algarve
0814,Tavira,HM,1121,788,1163,1108,1226,1874,1015,2069,1967,1986,1223,1591,2105,1955,2270,27523,1285,1081,1523,173,1500814,4,'0814,814,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500814,503,ALGARVE III,ACeS Sotavento,15,Algarve
0815,Vila do Bispo,H,90,92,98,119,123,208,128,188,207,203,122,147,199,226,218,2792,162,99,143,20,1500815,4,'0815,815,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500815,502,ALGARVE II,ACeS Barlavento,15,Algarve
0815,Vila do Bispo,M,151,94,110,116,121,217,139,182,203,206,109,185,201,198,223,2925,161,113,171,25,1500815,4,'0815,815,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500815,502,ALGARVE II,ACeS Barlavento,15,Algarve
0815,Vila do Bispo,HM,241,186,208,235,244,425,267,370,410,409,231,332,400,424,441,5717,323,212,314,45,1500815,4,'0815,815,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500815,502,ALGARVE II,ACeS Barlavento,15,Algarve
0816,Vila Real de Santo António,HM,592,602,864,861,1011,1303,794,1334,1384,1264,1001,1111,1383,1282,1431,18824,918,648,916,125,1500816,4,'0816,816,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500816,503,ALGARVE III,ACeS Sotavento,15,Algarve
0816,Vila Real de Santo António,H,203,313,452,433,514,600,394,656,658,583,487,551,654,622,718,9064,448,275,440,63,1500816,4,'0816,816,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500816,503,ALGARVE III,ACeS Sotavento,15,Algarve
0816,Vila Real de Santo António,M,389,289,412,428,497,703,400,678,726,681,514,560,729,660,713,9760,470,373,476,62,1500816,4,'0816,816,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500816,503,ALGARVE III,ACeS Sotavento,15,Algarve
4301,Angra do Heroísmo,HM,810,1078,1922,1907,1840,2599,1491,1570,2606,2485,1658,2432,2294,2451,2085,33771,2230,851,1195,267,2004301,4,'4301,4301,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004301,243,TERCEIRA,USI Terceira,20,Açores
4301,Angra do Heroísmo,H,226,541,959,955,933,1312,735,729,1299,1229,852,1218,1101,1217,998,16367,1118,323,483,139,2004301,4,'4301,4301,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004301,243,TERCEIRA,USI Terceira,20,Açores
4301,Angra do Heroísmo,M,584,537,963,952,907,1287,756,841,1307,1256,806,1214,1193,1234,1087,17404,1112,528,712,128,2004301,4,'4301,4301,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004301,243,TERCEIRA,USI Terceira,20,Açores
4501,Calheta,HM,116,99,159,172,185,252,149,195,253,238,159,246,250,254,213,3437,188,120,169,20,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
4501,Calheta,H,47,53,88,86,92,131,81,87,127,119,81,121,116,134,104,1707,100,51,74,15,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
4501,Calheta,M,69,46,71,86,93,121,68,108,126,119,78,125,134,120,109,1730,88,69,95,5,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
4901,Corvo,H,0,5,15,8,14,23,6,10,21,19,14,18,13,11,10,205,9,5,3,1,2004901,4,'4901,4901,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004901,249,CORVO,USI Corvo,20,Açores
4901,Corvo,M,3,5,7,7,9,19,9,6,18,9,7,17,14,11,10,179,14,2,10,2,2004901,4,'4901,4901,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004901,249,CORVO,USI Corvo,20,Açores
4901,Corvo,HM,3,10,22,15,23,42,15,16,39,28,21,35,27,22,20,384,23,7,13,3,2004901,4,'4901,4901,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004901,249,CORVO,USI Corvo,20,Açores
4701,Horta,H,96,248,399,347,400,596,329,331,589,538,379,484,454,542,416,6989,399,150,235,57,2004701,4,'4701,4701,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004701,247,FAIAL,USI Faial,20,Açores
4701,Horta,M,218,208,375,371,344,627,310,423,576,532,335,507,486,544,443,7342,435,221,324,63,2004701,4,'4701,4701,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004701,247,FAIAL,USI Faial,20,Açores
4701,Horta,HM,314,456,774,718,744,1223,639,754,1165,1070,714,991,940,1086,859,14331,834,371,559,120,2004701,4,'4701,4701,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004701,247,FAIAL,USI Faial,20,Açores
4201,Lagoa,H,51,284,482,470,475,639,406,228,560,487,462,490,351,510,294,6976,499,80,131,77,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
4201,Lagoa,M,129,267,454,410,516,631,340,250,633,474,442,521,404,513,304,7213,505,140,213,67,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
