geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
16G1810,Oliveira de Frades,2,M,41,30 - 34 anos,321,Oliveira de Frades,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651810,16G1810
16E0613,Penacova,2,M,41,30 - 34 anos,385,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0610,Montemor-o-Velho,2,M,41,30 - 34 anos,964,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
16E0609,Miranda do Corvo,2,M,41,30 - 34 anos,359,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0604,Condeixa-a-Nova,2,M,41,30 - 34 anos,667,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16E,Região de Coimbra,2,M,41,30 - 34 anos,14657,Região de Coimbra,,,,,,,
16B1006,Caldas da Rainha,2,M,41,30 - 34 anos,1776,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16B1001,Alcobaça,2,M,41,30 - 34 anos,1776,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
11D0409,Torre de Moncorvo,2,M,41,30 - 34 anos,207,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
16H0507,Penamacor,1,H,41,30 - 34 anos,108,Penamacor,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690507,16H0507
16G1821,Tondela,1,H,41,30 - 34 anos,695,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16G1817,Sátão,1,H,41,30 - 34 anos,373,Sátão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651817,16G1817
16E1808,Mortágua,1,H,41,30 - 34 anos,273,Mortágua,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1651808,16E1808
16E0606,Góis,1,H,41,30 - 34 anos,95,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16E0605,Figueira da Foz,1,H,41,30 - 34 anos,1806,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16D0114,Oliveira do Bairro,1,H,41,30 - 34 anos,735,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16D0105,Aveiro,1,H,41,30 - 34 anos,2746,Aveiro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610105,16D0105
16B1101,Alenquer,1,H,41,30 - 34 anos,1577,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
11E0411,Vimioso,1,H,41,30 - 34 anos,131,Vimioso,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180411,11E0411
11E0407,Mirandela,1,H,41,30 - 34 anos,611,Mirandela,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180407,11E0407
16F1016,Porto de Mós,1,H,42,35 - 39 anos,851,Porto de Mós,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631016,16F1016
16F1009,Leiria,1,H,42,35 - 39 anos,4829,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16E0610,Montemor-o-Velho,1,H,42,35 - 39 anos,1014,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
16E0606,Góis,1,H,42,35 - 39 anos,118,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16E0605,Figueira da Foz,1,H,42,35 - 39 anos,2159,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16D0103,Anadia,1,H,42,35 - 39 anos,912,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16B1012,Óbidos,1,H,42,35 - 39 anos,399,Óbidos,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1012,16B1012
16B1011,Nazaré,1,H,42,35 - 39 anos,558,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
11E,Terras de Trás-os-Montes,1,H,42,35 - 39 anos,3413,Terras de Trás-os-Montes,,,,,,,
11D1815,São João da Pesqueira,1,H,42,35 - 39 anos,263,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
11D1805,Lamego,1,H,42,35 - 39 anos,861,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11D0404,Freixo de Espada à Cinta,1,H,42,35 - 39 anos,137,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11D1701,Alijó,1,H,42,35 - 39 anos,315,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11C1301,Amarante,1,H,42,35 - 39 anos,1865,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
11A1316,Vila do Conde,1,H,42,35 - 39 anos,3225,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
11A1313,Póvoa de Varzim,1,H,42,35 - 39 anos,2381,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A0107,Espinho,1,H,42,35 - 39 anos,905,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1190314,Vizela,1,H,42,35 - 39 anos,917,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1190312,Vila Nova de Famalicão,1,H,42,35 - 39 anos,5359,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1190311,Vieira do Minho,1,H,42,35 - 39 anos,387,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
119,Ave,1,H,42,35 - 39 anos,16023,Ave,,,,,,,
1120310,Terras de Bouro,1,H,42,35 - 39 anos,202,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
1120303,Braga,1,H,42,35 - 39 anos,7440,Braga,Norte,Cávado,ACeS Braga,Continente,Norte,1120303,1120303
1111609,Viana do Castelo,1,H,42,35 - 39 anos,3204,Viana do Castelo,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111609,1111609
1111606,Ponte da Barca,1,H,42,35 - 39 anos,387,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111604,Monção,1,H,42,35 - 39 anos,615,Monção,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111604,1111604
1,Continente,1,H,42,35 - 39 anos,370873,Continente,,,,,,,
2004201,Lagoa,1,H,91,80 - 84 anos,80,Lagoa [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004201,2004201
1500805,Faro,1,H,91,80 - 84 anos,706,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
11B1706,Montalegre,2,M,41,30 - 34 anos,206,Montalegre,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181706,11B1706
11A1314,Santo Tirso,2,M,41,30 - 34 anos,2304,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
11A0107,Espinho,2,M,41,30 - 34 anos,820,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
11A,Área Metropolitana do Porto,2,M,41,30 - 34 anos,60581,Área Metropolitana do Porto,,,,,,,
1190314,Vizela,2,M,41,30 - 34 anos,889,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
1190311,Vieira do Minho,2,M,41,30 - 34 anos,376,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
1111610,Vila Nova de Cerveira,2,M,41,30 - 34 anos,294,Vila Nova de Cerveira,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111610,1111610
3003108,Santa Cruz,1,H,41,30 - 34 anos,1956,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
3,Região Autónoma da Madeira,1,H,41,30 - 34 anos,9037,Região Autónoma da Madeira,,,,,,,
2004302,Vila da Praia da Vitória,1,H,41,30 - 34 anos,851,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
2004204,Povoação,1,H,41,30 - 34 anos,195,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
2004201,Lagoa,1,H,41,30 - 34 anos,553,Lagoa [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004201,2004201
2004101,Vila do Porto,1,H,41,30 - 34 anos,209,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
1500806,Lagoa,1,H,41,30 - 34 anos,687,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
1500803,Aljezur,1,H,41,30 - 34 anos,159,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803,1500803
11D1708,Peso da Régua,1,H,92,85 e mais anos,97,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11D0404,Freixo de Espada à Cinta,1,H,92,85 e mais anos,65,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
16B1113,Torres Vedras,2,M,82,75 - 79 anos,1838,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16B1006,Caldas da Rainha,2,M,82,75 - 79 anos,1339,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16B1001,Alcobaça,2,M,82,75 - 79 anos,1447,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
11E0406,Miranda do Douro,2,M,82,75 - 79 anos,287,Miranda do Douro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180406,11E0406
11D1714,Vila Real,2,M,82,75 - 79 anos,1123,Vila Real,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171714,11D1714
11D1708,Peso da Régua,2,M,82,75 - 79 anos,465,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11D1701,Alijó,2,M,82,75 - 79 anos,403,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11C1307,Marco de Canaveses,2,M,82,75 - 79 anos,930,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C0106,Castelo de Paiva,2,M,82,75 - 79 anos,311,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11C1301,Amarante,2,M,82,75 - 79 anos,1157,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
16I1421,Ourém,2,M,62,55 - 59 anos,1507,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16I1408,Constância,2,M,62,55 - 59 anos,124,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16I1402,Alcanena,2,M,62,55 - 59 anos,474,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16G1823,Viseu,2,M,62,55 - 59 anos,3444,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16G1803,Castro Daire,2,M,62,55 - 59 anos,489,Castro Daire,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651803,16G1803
16G1802,Carregal do Sal,2,M,62,55 - 59 anos,326,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
16F1003,Ansião,2,M,62,55 - 59 anos,429,Ansião,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641003,16F1003
16E0111,Mealhada,2,M,62,55 - 59 anos,689,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
16E0607,Lousã,2,M,62,55 - 59 anos,541,Lousã,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640607,16E0607
16D0118,Vagos,2,M,62,55 - 59 anos,747,Vagos,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610118,16D0118
16D0112,Murtosa,2,M,62,55 - 59 anos,285,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
11D0404,Freixo de Espada à Cinta,1,H,51,40 - 44 anos,113,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11C0106,Castelo de Paiva,1,H,51,40 - 44 anos,713,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11C,Tâmega e Sousa,1,H,51,40 - 44 anos,17191,Tâmega e Sousa,,,,,,,
11A0116,São João da Madeira,1,H,51,40 - 44 anos,795,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A1314,Santo Tirso,1,H,51,40 - 44 anos,2622,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
119,Ave,1,H,51,40 - 44 anos,16730,Ave,,,,,,,
3003201,Porto Santo,2,M,81,70 - 74 anos,93,Porto Santo,Madeira,Região Autónoma da Madeira,ACeS Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,3003201,3003201
3003104,Machico,2,M,81,70 - 74 anos,454,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
3003103,Funchal,2,M,81,70 - 74 anos,2600,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
1500809,Monchique,2,M,81,70 - 74 anos,214,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
1120301,Amares,1,H,51,40 - 44 anos,730,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1111606,Ponte da Barca,1,H,51,40 - 44 anos,427,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111601,Arcos de Valdevez,1,H,51,40 - 44 anos,631,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
11A1304,Gondomar,1,H,82,75 - 79 anos,2247,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
1191705,Mondim de Basto,1,H,82,75 - 79 anos,169,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
1190307,Fafe,1,H,82,75 - 79 anos,676,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
112,Cávado,1,H,82,75 - 79 anos,5246,Cávado,,,,,,,
16G1824,Vouzela,1,H,62,55 - 59 anos,318,Vouzela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651824,16G1824
16G1810,Oliveira de Frades,1,H,62,55 - 59 anos,327,Oliveira de Frades,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651810,16G1810
16G1802,Carregal do Sal,1,H,62,55 - 59 anos,303,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
16F1010,Marinha Grande,1,H,62,55 - 59 anos,1156,Marinha Grande,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631010,16F1010
16F1009,Leiria,1,H,62,55 - 59 anos,4056,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16F1003,Ansião,1,H,62,55 - 59 anos,414,Ansião,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641003,16F1003
16F1002,Alvaiázere,1,H,62,55 - 59 anos,209,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16E0615,Soure,1,H,62,55 - 59 anos,612,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
16E0604,Condeixa-a-Nova,1,H,62,55 - 59 anos,414,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16E0603,Coimbra,1,H,62,55 - 59 anos,4570,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16E0601,Arganil,1,H,62,55 - 59 anos,438,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
16E,Região de Coimbra,1,H,62,55 - 59 anos,14659,Região de Coimbra,,,,,,,
16D0108,Estarreja,1,H,62,55 - 59 anos,788,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16D0103,Anadia,1,H,62,55 - 59 anos,991,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16B1011,Nazaré,1,H,62,55 - 59 anos,444,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1104,Cadaval,1,H,62,55 - 59 anos,473,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
11E0408,Mogadouro,1,H,62,55 - 59 anos,313,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
11A1317,Vila Nova de Gaia,2,M,32,25 - 29 anos,9039,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
11A0116,São João da Madeira,2,M,32,25 - 29 anos,651,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A0109,Santa Maria da Feira,2,M,32,25 - 29 anos,4008,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
11A1313,Póvoa de Varzim,2,M,32,25 - 29 anos,1865,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A1312,Porto,2,M,32,25 - 29 anos,5417,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
11A1306,Maia,2,M,32,25 - 29 anos,4154,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
1190312,Vila Nova de Famalicão,2,M,32,25 - 29 anos,4062,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1190312,Vila Nova de Famalicão,2,M,22,15 - 19 anos,3892,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1111602,Caminha,1,H,12,5 - 9 anos,346,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
187,Alentejo Central,1,H,92,85 e mais anos,2162,Alentejo Central,,,,,,,
1861210,Marvão,1,H,92,85 e mais anos,90,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1861205,Castelo de Vide,1,H,92,85 e mais anos,88,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1851416,Santarém,1,H,92,85 e mais anos,624,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1840208,Ferreira do Alentejo,1,H,92,85 e mais anos,107,Ferreira do Alentejo,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840208,1840208
16J0907,Guarda,1,H,92,85 e mais anos,447,Guarda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680907,16J0907
16I0510,Vila de Rei,1,H,92,85 e mais anos,69,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16I1410,Entroncamento,1,H,92,85 e mais anos,120,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16G1822,Vila Nova de Paiva,1,H,92,85 e mais anos,70,Vila Nova de Paiva,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651822,16G1822
16G1816,São Pedro do Sul,1,H,92,85 e mais anos,179,São Pedro do Sul,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651816,16G1816
16G1809,Nelas,1,H,92,85 e mais anos,147,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
16G0901,Aguiar da Beira,1,H,92,85 e mais anos,73,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16F1007,Castanheira de Pêra,1,H,92,85 e mais anos,46,Castanheira de Pêra,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641007,16F1007
16F,Região de Leiria,1,H,92,85 e mais anos,2522,Região de Leiria,,,,,,,
16E0615,Soure,1,H,92,85 e mais anos,287,Soure,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620615,16E0615
16D0117,Sever do Vouga,1,H,92,85 e mais anos,131,Sever do Vouga,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610117,16D0117
16B1006,Caldas da Rainha,1,H,92,85 e mais anos,440,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
1870707,Mora,1,H,62,55 - 59 anos,177,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1870706,Montemor-o-Novo,1,H,62,55 - 59 anos,546,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1870704,Estremoz,1,H,62,55 - 59 anos,377,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1861212,Nisa,1,H,62,55 - 59 anos,229,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212,1861212
1861211,Monforte,1,H,62,55 - 59 anos,75,Monforte,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821211,1861211
1861207,Elvas,1,H,62,55 - 59 anos,691,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1861206,Crato,1,H,62,55 - 59 anos,105,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
1851414,Rio Maior,1,H,62,55 - 59 anos,620,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1851407,Chamusca,1,H,62,55 - 59 anos,347,Chamusca,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851407,1851407
1851404,Alpiarça,1,H,62,55 - 59 anos,239,Alpiarça,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851404,1851404
1840214,Vidigueira,1,H,62,55 - 59 anos,180,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1500807,Lagos,2,M,81,70 - 74 anos,788,Lagos,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500807,1500807
1870714,Vila Viçosa,2,M,81,70 - 74 anos,244,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
1870703,Borba,2,M,81,70 - 74 anos,217,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
16J0907,Guarda,1,H,62,55 - 59 anos,1519,Guarda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680907,16J0907
16J0503,Covilhã,1,H,62,55 - 59 anos,1952,Covilhã,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0503,16J0503
16I1402,Alcanena,1,H,62,55 - 59 anos,468,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
1861214,Portalegre,1,H,91,80 - 84 anos,414,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214,1861214
1861212,Nisa,1,H,91,80 - 84 anos,206,Nisa,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821212,1861212
1861209,Gavião,1,H,91,80 - 84 anos,127,Gavião,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821209,1861209
1861207,Elvas,1,H,91,80 - 84 anos,376,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1851414,Rio Maior,1,H,91,80 - 84 anos,278,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1840214,Vidigueira,1,H,91,80 - 84 anos,87,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1840209,Mértola,1,H,91,80 - 84 anos,196,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1840205,Beja,1,H,91,80 - 84 anos,488,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
1811513,Sines,1,H,91,80 - 84 anos,152,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
1701111,Sintra,1,H,91,80 - 84 anos,2849,Sintra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Sintra,Continente,Área Metropolitana de Lisboa,1711111,1701111
