geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
11A1314,Santo Tirso,2,M,82,75 - 79 anos,1593,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
11A1308,Matosinhos,2,M,82,75 - 79 anos,3698,Matosinhos,Norte,Área Metropolitana do Porto,ULS Matosinhos,Continente,Norte,1141308,11A1308
16J0910,Pinhel,2,M,91,80 - 84 anos,324,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0906,Gouveia,2,M,91,80 - 84 anos,548,Gouveia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670906,16J0906
2004801,Lajes das Flores,2,M,72,65 - 69 anos,51,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
2004401,Santa Cruz da Graciosa,2,M,72,65 - 69 anos,115,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
2004204,Povoação,2,M,72,65 - 69 anos,151,Povoação,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004204,2004204
1861208,Fronteira,2,M,72,65 - 69 anos,98,Fronteira,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821208,1861208
1861204,Campo Maior,2,M,72,65 - 69 anos,237,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
1861202,Arronches,2,M,72,65 - 69 anos,95,Arronches,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821202,1861202
1851416,Santarém,2,M,72,65 - 69 anos,2012,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
16J0903,Celorico da Beira,1,H,82,75 - 79 anos,150,Celorico da Beira,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680903,16J0903
16I1417,Sardoal,1,H,71,60 - 64 anos,121,Sardoal,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1417,16I1417
16G1806,Mangualde,1,H,71,60 - 64 anos,649,Mangualde,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651806,16G1806
16G1802,Carregal do Sal,1,H,71,60 - 64 anos,278,Carregal do Sal,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651802,16G1802
11A1313,Póvoa de Varzim,1,H,81,70 - 74 anos,1219,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A1304,Gondomar,1,H,81,70 - 74 anos,3551,Gondomar,Norte,Área Metropolitana do Porto,ACeS Gondomar,Continente,Norte,1141304,11A1304
11A0119,Vale de Cambra,1,H,81,70 - 74 anos,579,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
11A0116,São João da Madeira,1,H,81,70 - 74 anos,448,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
1190309,Póvoa de Lanhoso,1,H,81,70 - 74 anos,385,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1120301,Amares,1,H,81,70 - 74 anos,332,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1701110,Oeiras,2,M,61,50 - 54 anos,6191,Oeiras,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,Lisboa Ocidental/Oeiras,Continente,Área Metropolitana de Lisboa,1711110,1701110
1701105,Cascais,2,M,61,50 - 54 anos,7633,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16I1420,Vila Nova da Barquinha,2,M,61,50 - 54 anos,263,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
11D1820,Tarouca,2,M,51,40 - 44 anos,335,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1708,Peso da Régua,2,M,51,40 - 44 anos,578,Peso da Régua,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171708,11D1708
11D0403,Carrazeda de Ansiães,2,M,51,40 - 44 anos,163,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11C1813,Resende,2,M,51,40 - 44 anos,392,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
11C1309,Paços de Ferreira,2,M,51,40 - 44 anos,2287,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C0305,Celorico de Basto,2,M,51,40 - 44 anos,675,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11C0106,Castelo de Paiva,2,M,51,40 - 44 anos,607,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11B1702,Boticas,2,M,51,40 - 44 anos,172,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
1190309,Póvoa de Lanhoso,2,M,32,25 - 29 anos,669,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1111605,Paredes de Coura,2,M,32,25 - 29 anos,251,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
3003108,Santa Cruz,2,M,31,20 - 24 anos,1154,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
3003106,Porto Moniz,2,M,31,20 - 24 anos,72,Porto Moniz,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003106,3003106
3003101,Calheta,2,M,31,20 - 24 anos,286,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101,3003101
2004802,Santa Cruz das Flores,2,M,31,20 - 24 anos,53,Santa Cruz das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004802,2004802
2004601,Lajes do Pico,2,M,31,20 - 24 anos,114,Lajes do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004601,2004601
2004502,Velas,2,M,31,20 - 24 anos,128,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
2004206,Vila Franca do Campo,2,M,31,20 - 24 anos,424,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
11D1807,Moimenta da Beira,2,M,21,10 - 14 anos,210,Moimenta da Beira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171807,11D1807
1870706,Montemor-o-Novo,2,M,52,45 - 49 anos,550,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1840209,Mértola,2,M,52,45 - 49 anos,197,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1840205,Beja,2,M,52,45 - 49 anos,1240,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
16J0501,Belmonte,2,M,91,80 - 84 anos,188,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
16I1419,Torres Novas,2,M,91,80 - 84 anos,948,Torres Novas,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1419,16I1419
16G1806,Mangualde,2,M,91,80 - 84 anos,485,Mangualde,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651806,16G1806
2004401,Santa Cruz da Graciosa,1,H,41,30 - 34 anos,145,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
2004302,Vila da Praia da Vitória,1,H,41,30 - 34 anos,876,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
2004205,Ribeira Grande,1,H,41,30 - 34 anos,1391,Ribeira Grande,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004205,2004205
1870713,Viana do Alentejo,1,H,41,30 - 34 anos,205,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713,1870713
1870711,Reguengos de Monsaraz,1,H,41,30 - 34 anos,252,Reguengos de Monsaraz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830711,1870711
1861201,Alter do Chão,1,H,41,30 - 34 anos,86,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1851416,Santarém,1,H,41,30 - 34 anos,1466,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1851414,Rio Maior,1,H,41,30 - 34 anos,557,Rio Maior,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851414,1851414
1851409,Coruche,1,H,41,30 - 34 anos,390,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1851405,Benavente,1,H,41,30 - 34 anos,983,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1840212,Ourique,1,H,41,30 - 34 anos,114,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212,1840212
1840206,Castro Verde,1,H,41,30 - 34 anos,217,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1840201,Aljustrel,1,H,41,30 - 34 anos,206,Aljustrel,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840201,1840201
1701116,Odivelas,1,H,41,30 - 34 anos,4996,Odivelas,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711116,1701116
1701114,Vila Franca de Xira,1,H,41,30 - 34 anos,4242,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1701105,Cascais,1,H,41,30 - 34 anos,5913,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16J0902,Almeida,1,H,41,30 - 34 anos,111,Almeida,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680902,16J0902
16I1419,Torres Novas,1,H,41,30 - 34 anos,925,Torres Novas,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1419,16I1419
16I1408,Constância,1,H,41,30 - 34 anos,98,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16I0509,Sertã,1,H,41,30 - 34 anos,362,Sertã,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660509,16I0509
16H0505,Idanha-a-Nova,1,H,41,30 - 34 anos,157,Idanha-a-Nova,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690505,16H0505
16H0502,Castelo Branco,1,H,41,30 - 34 anos,1390,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16E0616,Tábua,1,H,41,30 - 34 anos,339,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16E0614,Penela,1,H,41,30 - 34 anos,98,Penela,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640614,16E0614
16E0610,Montemor-o-Velho,1,H,41,30 - 34 anos,723,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
16E0601,Arganil,1,H,41,30 - 34 anos,266,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
16D0117,Sever do Vouga,1,H,41,30 - 34 anos,317,Sever do Vouga,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610117,16D0117
16D0112,Murtosa,1,H,41,30 - 34 anos,316,Murtosa,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610112,16D0112
16D0108,Estarreja,1,H,41,30 - 34 anos,775,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16D0105,Aveiro,1,H,41,30 - 34 anos,2213,Aveiro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610105,16D0105
16B1108,Lourinhã,1,H,41,30 - 34 anos,770,Lourinhã,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1108,16B1108
16B1104,Cadaval,1,H,41,30 - 34 anos,385,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
16B1101,Alenquer,1,H,41,30 - 34 anos,1356,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
16B1005,Bombarral,1,H,41,30 - 34 anos,386,Bombarral,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1005,16B1005
16B1001,Alcobaça,1,H,41,30 - 34 anos,1433,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
1500812,São Brás de Alportel,1,H,41,30 - 34 anos,299,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
1500802,Alcoutim,1,H,41,30 - 34 anos,22,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
1500813,Silves,2,M,12,5 - 9 anos,863,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500811,Portimão,2,M,12,5 - 9 anos,1578,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
1500802,Alcoutim,2,M,12,5 - 9 anos,34,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
1861210,Marvão,1,H,91,80 - 84 anos,94,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1861209,Gavião,1,H,91,80 - 84 anos,118,Gavião,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821209,1861209
1861208,Fronteira,1,H,91,80 - 84 anos,64,Fronteira,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821208,1861208
1861204,Campo Maior,1,H,91,80 - 84 anos,109,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
1851416,Santarém,1,H,91,80 - 84 anos,942,Santarém,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851416,1851416
1851409,Coruche,1,H,91,80 - 84 anos,429,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1851406,Cartaxo,1,H,91,80 - 84 anos,283,Cartaxo,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851406,1851406
1840207,Cuba,1,H,91,80 - 84 anos,80,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
1701510,Seixal,1,H,91,80 - 84 anos,1675,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
16J0909,Mêda,1,H,72,65 - 69 anos,149,Mêda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680909,16J0909
16J0907,Guarda,1,H,72,65 - 69 anos,1131,Guarda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680907,16J0907
16J0501,Belmonte,1,H,72,65 - 69 anos,202,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
16I1420,Vila Nova da Barquinha,1,H,72,65 - 69 anos,206,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
16I1413,Mação,1,H,72,65 - 69 anos,179,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16I0510,Vila de Rei,1,H,72,65 - 69 anos,79,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16H0511,Vila Velha de Ródão,1,H,72,65 - 69 anos,94,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16H0507,Penamacor,1,H,72,65 - 69 anos,105,Penamacor,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690507,16H0507
16H0502,Castelo Branco,1,H,72,65 - 69 anos,1692,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16G1810,Oliveira de Frades,1,H,72,65 - 69 anos,264,Oliveira de Frades,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651810,16G1810
16F1016,Porto de Mós,1,H,72,65 - 69 anos,621,Porto de Mós,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631016,16F1016
1861210,Marvão,2,M,92,85 e mais anos,137,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1840214,Vidigueira,2,M,92,85 e mais anos,180,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1811513,Sines,2,M,92,85 e mais anos,151,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
1701512,Setúbal,2,M,92,85 e mais anos,1602,Setúbal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721512,1701512
1701504,Barreiro,2,M,92,85 e mais anos,1069,Barreiro,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721504,1701504
16F1010,Marinha Grande,1,H,72,65 - 69 anos,1094,Marinha Grande,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631010,16F1010
1861202,Arronches,1,H,61,50 - 54 anos,113,Arronches,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821202,1861202
1851405,Benavente,1,H,61,50 - 54 anos,942,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1840205,Beja,1,H,61,50 - 54 anos,1246,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
1811501,Alcácer do Sal,1,H,61,50 - 54 anos,363,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1701512,Setúbal,1,H,61,50 - 54 anos,3717,Setúbal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721512,1701512
1701511,Sesimbra,1,H,61,50 - 54 anos,1565,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
16E0616,Tábua,1,H,71,60 - 64 anos,397,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16E0612,Pampilhosa da Serra,1,H,71,60 - 64 anos,120,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
1701107,Loures,1,H,52,45 - 49 anos,7051,Loures,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711107,1701107
16J0910,Pinhel,1,H,52,45 - 49 anos,262,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0906,Gouveia,1,H,52,45 - 49 anos,382,Gouveia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670906,16J0906
16I1421,Ourém,1,H,52,45 - 49 anos,1567,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16I1418,Tomar,1,H,52,45 - 49 anos,1272,Tomar,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1418,16I1418
1500801,Albufeira,2,M,11,0 - 4 anos,1069,Albufeira,Algarve,Algarve,ACeS Central,Continente,Algarve,1500801,1500801
11E0406,Miranda do Douro,2,M,11,0 - 4 anos,79,Miranda do Douro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180406,11E0406
11C1305,Lousada,2,M,11,0 - 4 anos,951,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11A1315,Valongo,2,M,11,0 - 4 anos,2001,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
16J0501,Belmonte,1,H,82,75 - 79 anos,121,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
16I1417,Sardoal,1,H,82,75 - 79 anos,55,Sardoal,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1417,16I1417
16I1410,Entroncamento,1,H,82,75 - 79 anos,397,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16I0510,Vila de Rei,1,H,82,75 - 79 anos,74,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16G1821,Tondela,1,H,82,75 - 79 anos,686,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16G1814,Santa Comba Dão,1,H,82,75 - 79 anos,280,Santa Comba Dão,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651814,16G1814
16G1803,Castro Daire,1,H,82,75 - 79 anos,322,Castro Daire,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651803,16G1803
16F1008,Figueiró dos Vinhos,1,H,82,75 - 79 anos,116,Figueiró dos Vinhos,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641008,16F1008
1111607,Ponte de Lima,2,M,82,75 - 79 anos,1045,Ponte de Lima,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111607,1111607
3003101,Calheta,2,M,81,70 - 74 anos,370,Calheta [R.A. Madeira],Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003101,3003101
2004203,Ponta Delgada,2,M,81,70 - 74 anos,1330,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
1870713,Viana do Alentejo,2,M,81,70 - 74 anos,136,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713,1870713
1870712,Vendas Novas,2,M,81,70 - 74 anos,420,Vendas Novas,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830712,1870712
16F1009,Leiria,2,M,91,80 - 84 anos,2163,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16E0613,Penacova,2,M,91,80 - 84 anos,418,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0610,Montemor-o-Velho,2,M,91,80 - 84 anos,673,Montemor-o-Velho,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620610,16E0610
1840206,Castro Verde,2,M,72,65 - 69 anos,220,Castro Verde,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840206,1840206
1840204,Barrancos,2,M,72,65 - 69 anos,42,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1811501,Alcácer do Sal,2,M,72,65 - 69 anos,442,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1701504,Barreiro,2,M,72,65 - 69 anos,3236,Barreiro,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721504,1701504
16J0904,Figueira de Castelo Rodrigo,2,M,72,65 - 69 anos,181,Figueira de Castelo Rodrigo,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680904,16J0904
16E0602,Cantanhede,1,H,71,60 - 64 anos,1131,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16D0117,Sever do Vouga,1,H,71,60 - 64 anos,375,Sever do Vouga,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610117,16D0117
16E0111,Mealhada,2,M,91,80 - 84 anos,483,Mealhada,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1610111,16E0111
16B1113,Torres Vedras,2,M,91,80 - 84 anos,1495,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
1111602,Caminha,2,M,42,35 - 39 anos,530,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
3003105,Ponta do Sol,2,M,41,30 - 34 anos,258,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
3003102,Câmara de Lobos,2,M,41,30 - 34 anos,1119,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102,3003102
2004502,Velas,2,M,41,30 - 34 anos,175,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
1870714,Vila Viçosa,2,M,41,30 - 34 anos,201,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
