geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
1500809,Monchique,1,H,72,65 - 69 anos,197,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
11E0405,Macedo de Cavaleiros,1,H,72,65 - 69 anos,476,Macedo de Cavaleiros,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180405,11E0405
11D1805,Lamego,1,H,72,65 - 69 anos,646,Lamego,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171805,11D1805
11D1707,Murça,1,H,72,65 - 69 anos,181,Murça,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1181707,11D1707
11D0914,Vila Nova de Foz Côa,1,H,72,65 - 69 anos,192,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11C1303,Felgueiras,1,H,72,65 - 69 anos,1202,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
16D0101,Águeda,1,H,82,75 - 79 anos,891,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
16B1005,Bombarral,1,H,82,75 - 79 anos,251,Bombarral,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1005,16B1005
16B1001,Alcobaça,1,H,82,75 - 79 anos,1049,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
1500813,Silves,1,H,82,75 - 79 anos,755,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500812,São Brás de Alportel,1,H,82,75 - 79 anos,235,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
1500803,Aljezur,1,H,82,75 - 79 anos,188,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803,1500803
11E0407,Mirandela,1,H,82,75 - 79 anos,531,Mirandela,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180407,11E0407
16I0510,Vila de Rei,2,M,72,65 - 69 anos,87,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16H0511,Vila Velha de Ródão,2,M,72,65 - 69 anos,130,Vila Velha de Ródão,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690511,16H0511
16F1016,Porto de Mós,2,M,72,65 - 69 anos,712,Porto de Mós,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631016,16F1016
16F1010,Marinha Grande,2,M,72,65 - 69 anos,1333,Marinha Grande,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631010,16F1010
16E0613,Penacova,2,M,72,65 - 69 anos,553,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0611,Oliveira do Hospital,2,M,72,65 - 69 anos,621,Oliveira do Hospital,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640611,16E0611
1840203,Alvito,2,M,92,85 e mais anos,56,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203,1840203
1811501,Alcácer do Sal,2,M,92,85 e mais anos,309,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1701115,Amadora,2,M,92,85 e mais anos,3261,Amadora,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Amadora,Continente,Área Metropolitana de Lisboa,1711115,1701115
1701114,Vila Franca de Xira,2,M,92,85 e mais anos,1437,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1701105,Cascais,2,M,92,85 e mais anos,3359,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16I1421,Ourém,2,M,92,85 e mais anos,1033,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
11D0914,Vila Nova de Foz Côa,2,M,92,85 e mais anos,241,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11D0403,Carrazeda de Ansiães,2,M,92,85 e mais anos,258,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11C1307,Marco de Canaveses,2,M,92,85 e mais anos,604,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1305,Lousada,2,M,92,85 e mais anos,355,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11B1712,Valpaços,2,M,92,85 e mais anos,542,Valpaços,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181712,11B1712
2004801,Lajes das Flores,2,M,61,50 - 54 anos,50,Lajes das Flores,Açores,Região Autónoma dos Açores,USI Flores,Região Autónoma dos Açores,Região Autónoma dos Açores,2004801,2004801
1870714,Vila Viçosa,2,M,61,50 - 54 anos,351,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
1870707,Mora,2,M,61,50 - 54 anos,148,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1861215,Sousel,2,M,61,50 - 54 anos,148,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
1861214,Portalegre,2,M,61,50 - 54 anos,817,Portalegre,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821214,1861214
1861209,Gavião,2,M,61,50 - 54 anos,124,Gavião,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821209,1861209
1861207,Elvas,2,M,61,50 - 54 anos,858,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
1861206,Crato,2,M,61,50 - 54 anos,106,Crato,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821206,1861206
1190312,Vila Nova de Famalicão,2,M,82,75 - 79 anos,2394,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
1120306,Esposende,2,M,82,75 - 79 anos,627,Esposende,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120306,1120306
3003108,Santa Cruz,2,M,81,70 - 74 anos,698,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
2004502,Velas,2,M,81,70 - 74 anos,131,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
2004206,Vila Franca do Campo,2,M,81,70 - 74 anos,175,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
2004101,Vila do Porto,2,M,81,70 - 74 anos,100,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
185,Lezíria do Tejo,2,M,52,45 - 49 anos,8699,Lezíria do Tejo,,,,,,,
170,Área Metropolitana de Lisboa,2,M,52,45 - 49 anos,104340,Área Metropolitana de Lisboa,,,,,,,
11A,Área Metropolitana do Porto,1,H,61,50 - 54 anos,63613,Área Metropolitana do Porto,,,,,,,
200,Região Autónoma dos Açores,1,H,52,45 - 49 anos,8618,Região Autónoma dos Açores,,,,,,,
112,Cávado,1,H,52,45 - 49 anos,15020,Cávado,,,,,,,
200,Região Autónoma dos Açores,1,H,51,40 - 44 anos,9576,Região Autónoma dos Açores,,,,,,,
181,Alentejo Litoral,1,H,51,40 - 44 anos,3536,Alentejo Litoral,,,,,,,
16J,Beiras e Serra da Estrela,1,H,51,40 - 44 anos,6810,Beiras e Serra da Estrela,,,,,,,
16H,Beira Baixa,1,H,51,40 - 44 anos,2762,Beira Baixa,,,,,,,
11E,Terras de Trás-os-Montes,1,H,51,40 - 44 anos,3416,Terras de Trás-os-Montes,,,,,,,
16J,Beiras e Serra da Estrela,1,H,42,35 - 39 anos,6488,Beiras e Serra da Estrela,,,,,,,
11D1820,Tarouca,1,H,11,0 - 4 anos,121,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
11D1819,Tabuaço,1,H,11,0 - 4 anos,75,Tabuaço,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171819,11D1819
11D1807,Moimenta da Beira,1,H,11,0 - 4 anos,155,Moimenta da Beira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171807,11D1807
11D0404,Freixo de Espada à Cinta,1,H,11,0 - 4 anos,34,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11C1305,Lousada,1,H,11,0 - 4 anos,933,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11A1314,Santo Tirso,1,H,11,0 - 4 anos,1129,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
16E,Região de Coimbra,2,M,52,45 - 49 anos,16763,Região de Coimbra,,,,,,,
11A1315,Valongo,2,M,11,0 - 4 anos,1994,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A1310,Paredes,2,M,11,0 - 4 anos,1758,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11A1308,Matosinhos,2,M,11,0 - 4 anos,3543,Matosinhos,Norte,Área Metropolitana do Porto,ULS Matosinhos,Continente,Norte,1141308,11A1308
11A0107,Espinho,2,M,11,0 - 4 anos,497,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1870713,Viana do Alentejo,1,H,62,55 - 59 anos,194,Viana do Alentejo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830713,1870713
1870709,Portel,1,H,62,55 - 59 anos,240,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
1870707,Mora,1,H,62,55 - 59 anos,172,Mora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1820707,1870707
1870706,Montemor-o-Novo,1,H,62,55 - 59 anos,596,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1870705,Évora,1,H,62,55 - 59 anos,1808,Évora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830705,1870705
1870702,Arraiolos,1,H,62,55 - 59 anos,187,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
1870701,Alandroal,1,H,62,55 - 59 anos,203,Alandroal,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830701,1870701
1861215,Sousel,1,H,62,55 - 59 anos,137,Sousel,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1831215,1861215
1861210,Marvão,1,H,62,55 - 59 anos,119,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1851409,Coruche,1,H,62,55 - 59 anos,710,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1840207,Cuba,1,H,62,55 - 59 anos,161,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
1840205,Beja,1,H,62,55 - 59 anos,1143,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
2004301,Angra do Heroísmo,1,H,72,65 - 69 anos,869,Angra do Heroísmo,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004301,2004301
1870709,Portel,1,H,72,65 - 69 anos,150,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
1870702,Arraiolos,1,H,72,65 - 69 anos,213,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
1861207,Elvas,1,H,72,65 - 69 anos,522,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
16E0609,Miranda do Corvo,1,H,41,30 - 34 anos,405,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0602,Cantanhede,1,H,41,30 - 34 anos,1020,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16E0601,Arganil,1,H,41,30 - 34 anos,277,Arganil,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640601,16E0601
16D0115,Ovar,1,H,41,30 - 34 anos,1560,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16D0114,Oliveira do Bairro,1,H,41,30 - 34 anos,676,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16B1104,Cadaval,1,H,41,30 - 34 anos,375,Cadaval,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1104,16B1104
1500804,Castro Marim,1,H,41,30 - 34 anos,140,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
1500802,Alcoutim,1,H,41,30 - 34 anos,21,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
11E0408,Mogadouro,1,H,41,30 - 34 anos,237,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
11E0402,Bragança,1,H,41,30 - 34 anos,945,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
11C1804,Cinfães,1,H,41,30 - 34 anos,483,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
2004401,Santa Cruz da Graciosa,2,M,32,25 - 29 anos,153,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
2004206,Vila Franca do Campo,2,M,32,25 - 29 anos,408,Vila Franca do Campo,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004206,2004206
2004205,Ribeira Grande,2,M,32,25 - 29 anos,1319,Ribeira Grande,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004205,2004205
2004203,Ponta Delgada,2,M,32,25 - 29 anos,2323,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
2004201,Lagoa,2,M,32,25 - 29 anos,546,Lagoa [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004201,2004201
11D0409,Torre de Moncorvo,2,M,32,25 - 29 anos,184,Torre de Moncorvo,Norte,Douro,ULS Nordeste,Continente,Norte,1170409,11D0409
11C1804,Cinfães,2,M,32,25 - 29 anos,470,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1311,Penafiel,2,M,32,25 - 29 anos,2144,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11C1309,Paços de Ferreira,2,M,32,25 - 29 anos,1783,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C1307,Marco de Canaveses,2,M,32,25 - 29 anos,1543,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1302,Baião,2,M,32,25 - 29 anos,613,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11B1713,Vila Pouca de Aguiar,2,M,32,25 - 29 anos,279,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11A1313,Póvoa de Varzim,2,M,32,25 - 29 anos,1708,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11A1312,Porto,2,M,32,25 - 29 anos,4480,Porto,Norte,Área Metropolitana do Porto,ACeS Porto Ocidental e Porto Oriental,Continente,Norte,1141312,11A1312
11A0109,Santa Maria da Feira,2,M,32,25 - 29 anos,3737,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
11A0107,Espinho,2,M,32,25 - 29 anos,696,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
1190309,Póvoa de Lanhoso,2,M,32,25 - 29 anos,622,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1120313,Vila Verde,2,M,32,25 - 29 anos,1368,Vila Verde,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120313,1120313
1120302,Barcelos,2,M,32,25 - 29 anos,3548,Barcelos,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120302,1120302
1120301,Amares,2,M,32,25 - 29 anos,575,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1111608,Valença,2,M,32,25 - 29 anos,318,Valença,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111608,1111608
16E0602,Cantanhede,1,H,92,85 e mais anos,436,Cantanhede,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620602,16E0602
16D0101,Águeda,1,H,92,85 e mais anos,496,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
1500811,Portimão,1,H,92,85 e mais anos,408,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
1500806,Lagoa,1,H,92,85 e mais anos,170,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
11E0402,Bragança,1,H,92,85 e mais anos,384,Bragança,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180402,11E0402
16D0105,Aveiro,1,H,91,80 - 84 anos,922,Aveiro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610105,16D0105
1500816,Vila Real de Santo António,1,H,91,80 - 84 anos,186,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1500812,São Brás de Alportel,1,H,91,80 - 84 anos,163,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
1500810,Olhão,1,H,91,80 - 84 anos,500,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810,1500810
1500805,Faro,1,H,91,80 - 84 anos,767,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
1500803,Aljezur,1,H,91,80 - 84 anos,146,Aljezur,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500803,1500803
11C0305,Celorico de Basto,1,H,41,30 - 34 anos,717,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11B1712,Valpaços,1,H,41,30 - 34 anos,299,Valpaços,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181712,11B1712
11A1316,Vila do Conde,1,H,41,30 - 34 anos,2508,Vila do Conde,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141316,11A1316
1190311,Vieira do Minho,1,H,41,30 - 34 anos,310,Vieira do Minho,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130311,1190311
1190308,Guimarães,1,H,41,30 - 34 anos,4655,Guimarães,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130308,1190308
1111606,Ponte da Barca,1,H,41,30 - 34 anos,292,Ponte da Barca,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111606,1111606
1111602,Caminha,1,H,41,30 - 34 anos,465,Caminha,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111602,1111602
3003108,Santa Cruz,1,H,32,25 - 29 anos,1326,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
2004502,Velas,1,H,32,25 - 29 anos,170,Velas,Açores,Região Autónoma dos Açores,USI São Jorge,Região Autónoma dos Açores,Região Autónoma dos Açores,2004502,2004502
1861207,Elvas,1,H,32,25 - 29 anos,583,Elvas,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821207,1861207
16E0606,Góis,1,H,51,40 - 44 anos,118,Góis,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640606,16E0606
16B1101,Alenquer,1,H,51,40 - 44 anos,1832,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
1500815,Vila do Bispo,1,H,51,40 - 44 anos,187,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815,1500815
1500813,Silves,1,H,51,40 - 44 anos,1439,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
1500810,Olhão,1,H,51,40 - 44 anos,1930,Olhão,Algarve,Algarve,ACeS Central,Continente,Algarve,1500810,1500810
1500809,Monchique,1,H,51,40 - 44 anos,156,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
1500804,Castro Marim,1,H,51,40 - 44 anos,251,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
11D1815,São João da Pesqueira,1,H,51,40 - 44 anos,272,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
11D1701,Alijó,1,H,51,40 - 44 anos,309,Alijó,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171701,11D1701
11C1804,Cinfães,1,H,51,40 - 44 anos,693,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1302,Baião,1,H,51,40 - 44 anos,669,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11B1709,Ribeira de Pena,1,H,51,40 - 44 anos,232,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11B1702,Boticas,1,H,51,40 - 44 anos,168,Boticas,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181702,11B1702
11A1317,Vila Nova de Gaia,1,H,51,40 - 44 anos,11846,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
1701106,Lisboa,2,M,91,80 - 84 anos,15313,Lisboa,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Lisboa Norte + Lisboa Central,Continente,Área Metropolitana de Lisboa,1711106,1701106
16I1417,Sardoal,2,M,91,80 - 84 anos,120,Sardoal,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1417,16I1417
16G1810,Oliveira de Frades,2,M,91,80 - 84 anos,232,Oliveira de Frades,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651810,16G1810
16B1014,Peniche,2,M,61,50 - 54 anos,1019,Peniche,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1014,16B1014
11E0410,Vila Flor,2,M,61,50 - 54 anos,226,Vila Flor,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1170410,11E0410
11E0408,Mogadouro,2,M,61,50 - 54 anos,324,Mogadouro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180408,11E0408
11E0405,Macedo de Cavaleiros,2,M,61,50 - 54 anos,549,Macedo de Cavaleiros,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180405,11E0405
11D1815,São João da Pesqueira,2,M,61,50 - 54 anos,276,São João da Pesqueira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171815,11D1815
11C1311,Penafiel,2,M,61,50 - 54 anos,2986,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11C1301,Amarante,2,M,61,50 - 54 anos,2389,Amarante,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151301,11C1301
11B1713,Vila Pouca de Aguiar,2,M,61,50 - 54 anos,500,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
16B1112,Sobral de Monte Agraço,2,M,71,60 - 64 anos,293,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1001,Alcobaça,2,M,71,60 - 64 anos,1902,Alcobaça,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1001,16B1001
1500809,Monchique,2,M,71,60 - 64 anos,193,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
1500806,Lagoa,2,M,71,60 - 64 anos,716,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
1500804,Castro Marim,2,M,71,60 - 64 anos,183,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
11D1812,Penedono,2,M,71,60 - 64 anos,82,Penedono,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171812,11D1812
11D1807,Moimenta da Beira,2,M,71,60 - 64 anos,312,Moimenta da Beira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171807,11D1807
16F1013,Pedrógão Grande,2,M,32,25 - 29 anos,96,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
16E0616,Tábua,2,M,32,25 - 29 anos,308,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16E0603,Coimbra,1,H,,Total,62336,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16D0114,Oliveira do Bairro,1,H,,Total,11237,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16D0110,Ílhavo,1,H,,Total,18089,Ílhavo,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610110,16D0110
16D0108,Estarreja,1,H,,Total,12558,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16D0102,Albergaria-a-Velha,1,H,,Total,11650,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16D0101,Águeda,1,H,,Total,22336,Águeda,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610101,16D0101
