geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
18,Alentejo,1,H,91,80 - 84 anos,12043,Alentejo,,,,,,,
30,Região Autónoma da Madeira,1,H,91,80 - 84 anos,1682,Região Autónoma da Madeira,,,,,,,
16,Centro,1,H,92,85 e mais anos,29944,Centro,,,,,,,
15,Algarve,2,M,11,0 - 4 anos,10532,Algarve,,,,,,,
17,Área Metropolitana de Lisboa,2,M,21,10 - 14 anos,77612,Área Metropolitana de Lisboa,,,,,,,
20,Região Autónoma dos Açores,2,M,21,10 - 14 anos,6701,Região Autónoma dos Açores,,,,,,,
30,Região Autónoma da Madeira,2,M,21,10 - 14 anos,6192,Região Autónoma da Madeira,,,,,,,
30,Região Autónoma da Madeira,2,M,22,15 - 19 anos,7569,Região Autónoma da Madeira,,,,,,,
170,Área Metropolitana de Lisboa,1,H,21,10 - 14 anos,80950,Área Metropolitana de Lisboa,,,,,,,
200,Região Autónoma dos Açores,1,H,21,10 - 14 anos,6790,Região Autónoma dos Açores,,,,,,,
111,Alto Minho,1,H,22,15 - 19 anos,5658,Alto Minho,,,,,,,
16B,Oeste,1,H,22,15 - 19 anos,10089,Oeste,,,,,,,
16G,Viseu Dão Lafões,1,H,22,15 - 19 anos,6709,Viseu Dão Lafões,,,,,,,
16H,Beira Baixa,1,H,22,15 - 19 anos,1785,Beira Baixa,,,,,,,
185,Lezíria do Tejo,1,H,22,15 - 19 anos,6458,Lezíria do Tejo,,,,,,,
186,Alto Alentejo,1,H,22,15 - 19 anos,2415,Alto Alentejo,,,,,,,
1500813,Silves,1,H,32,25 - 29 anos,855,Silves,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500813,1500813
16F1007,Castanheira de Pêra,1,H,41,30 - 34 anos,75,Castanheira de Pêra,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641007,16F1007
16G1803,Castro Daire,1,H,41,30 - 34 anos,341,Castro Daire,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651803,16G1803
16G1809,Nelas,1,H,41,30 - 34 anos,305,Nelas,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651809,16G1809
1190307,Fafe,1,H,22,15 - 19 anos,1337,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
11A0104,Arouca,1,H,22,15 - 19 anos,518,Arouca,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160104,11A0104
16I1411,Ferreira do Zêzere,1,H,31,20 - 24 anos,249,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
16I1419,Torres Novas,1,H,31,20 - 24 anos,938,Torres Novas,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1419,16I1419
16F1007,Castanheira de Pêra,2,M,22,15 - 19 anos,45,Castanheira de Pêra,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641007,16F1007
1500815,Vila do Bispo,2,M,32,25 - 29 anos,168,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815,1500815
1500816,Vila Real de Santo António,2,M,32,25 - 29 anos,558,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
3003107,Ribeira Brava,2,M,12,5 - 9 anos,231,Ribeira Brava,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003107,3003107
3003201,Porto Santo,2,M,12,5 - 9 anos,86,Porto Santo,Madeira,Região Autónoma da Madeira,ACeS Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,3003201,3003201
11C1302,Baião,2,M,22,15 - 19 anos,500,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11C1303,Felgueiras,2,M,82,75 - 79 anos,1006,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11C1305,Lousada,2,M,82,75 - 79 anos,707,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1307,Marco de Canaveses,2,M,82,75 - 79 anos,930,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1311,Penafiel,2,M,82,75 - 79 anos,1199,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
11C1813,Resende,2,M,82,75 - 79 anos,268,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
1500808,Loulé,2,M,91,80 - 84 anos,1346,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808,1500808
1500812,São Brás de Alportel,2,M,91,80 - 84 anos,245,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
11D1801,Armamar,2,M,82,75 - 79 anos,186,Armamar,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171801,11D1801
11D1812,Penedono,2,M,82,75 - 79 anos,76,Penedono,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171812,11D1812
11E0406,Miranda do Douro,2,M,82,75 - 79 anos,245,Miranda do Douro,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180406,11E0406
1500804,Castro Marim,2,M,82,75 - 79 anos,191,Castro Marim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500804,1500804
16B1014,Peniche,1,H,32,25 - 29 anos,648,Peniche,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1014,16B1014
16D0102,Albergaria-a-Velha,1,H,32,25 - 29 anos,607,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
1701115,Amadora,1,H,41,30 - 34 anos,5318,Amadora,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Amadora,Continente,Área Metropolitana de Lisboa,1711115,1701115
1701503,Almada,1,H,41,30 - 34 anos,4174,Almada,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721503,1701503
1810211,Odemira,1,H,41,30 - 34 anos,761,Odemira,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1810211,1810211
11A1315,Valongo,1,H,22,15 - 19 anos,2743,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11A1318,Trofa,1,H,22,15 - 19 anos,1014,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11C1305,Lousada,1,H,22,15 - 19 anos,1484,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1307,Marco de Canaveses,1,H,22,15 - 19 anos,1587,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1309,Paços de Ferreira,1,H,22,15 - 19 anos,1702,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C1311,Penafiel,1,H,22,15 - 19 anos,2131,Penafiel,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1151311,11C1311
16J0912,Seia,1,H,31,20 - 24 anos,536,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
1701114,Vila Franca de Xira,1,H,31,20 - 24 anos,3704,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1701511,Sesimbra,1,H,31,20 - 24 anos,1693,Sesimbra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arrábida,Continente,Área Metropolitana de Lisboa,1721511,1701511
16E0604,Condeixa-a-Nova,1,H,32,25 - 29 anos,450,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16E0614,Penela,1,H,32,25 - 29 anos,157,Penela,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640614,16E0614
16D0103,Anadia,1,H,41,30 - 34 anos,717,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
119,Ave,1,H,51,40 - 44 anos,14435,Ave,,,,,,,
11A,Área Metropolitana do Porto,1,H,51,40 - 44 anos,60597,Área Metropolitana do Porto,,,,,,,
11C,Tâmega e Sousa,1,H,51,40 - 44 anos,14203,Tâmega e Sousa,,,,,,,
119,Ave,1,H,52,45 - 49 anos,15732,Ave,,,,,,,
11A,Área Metropolitana do Porto,1,H,52,45 - 49 anos,64304,Área Metropolitana do Porto,,,,,,,
11C,Tâmega e Sousa,1,H,52,45 - 49 anos,16096,Tâmega e Sousa,,,,,,,
170,Área Metropolitana de Lisboa,1,H,52,45 - 49 anos,106977,Área Metropolitana de Lisboa,,,,,,,
185,Lezíria do Tejo,1,H,91,80 - 84 anos,3839,Lezíria do Tejo,,,,,,,
200,Região Autónoma dos Açores,1,H,91,80 - 84 anos,1726,Região Autónoma dos Açores,,,,,,,
112,Cávado,1,H,92,85 e mais anos,3174,Cávado,,,,,,,
16H,Beira Baixa,1,H,92,85 e mais anos,1882,Beira Baixa,,,,,,,
2004201,Lagoa,2,M,61,50 - 54 anos,528,Lagoa [R.A. Açores],Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004201,2004201
2004302,Vila da Praia da Vitória,2,M,61,50 - 54 anos,707,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
16D0117,Sever do Vouga,2,M,71,60 - 64 anos,417,Sever do Vouga,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610117,16D0117
16E0604,Condeixa-a-Nova,2,M,71,60 - 64 anos,555,Condeixa-a-Nova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620604,16E0604
16E0613,Penacova,2,M,71,60 - 64 anos,503,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
11C1309,Paços de Ferreira,2,M,72,65 - 69 anos,1543,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C1804,Cinfães,2,M,72,65 - 69 anos,567,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11D1704,Mesão Frio,2,M,72,65 - 69 anos,147,Mesão Frio,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171704,11D1704
1500802,Alcoutim,2,M,81,70 - 74 anos,99,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
1500806,Lagoa,2,M,81,70 - 74 anos,611,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
3003110,São Vicente,2,M,61,50 - 54 anos,198,São Vicente,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003110,3003110
3003201,Porto Santo,2,M,61,50 - 54 anos,219,Porto Santo,Madeira,Região Autónoma da Madeira,ACeS Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,3003201,3003201
16E0616,Tábua,2,M,71,60 - 64 anos,401,Tábua,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640616,16E0616
16F1015,Pombal,2,M,71,60 - 64 anos,1875,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
11E0401,Alfândega da Fé,2,M,72,65 - 69 anos,156,Alfândega da Fé,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180401,11E0401
11E0407,Mirandela,2,M,72,65 - 69 anos,857,Mirandela,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180407,11E0407
1500816,Vila Real de Santo António,2,M,81,70 - 74 anos,581,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1111601,Arcos de Valdevez,2,M,62,55 - 59 anos,825,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
1111605,Paredes de Coura,2,M,62,55 - 59 anos,284,Paredes de Coura,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111605,1111605
16G1823,Viseu,2,M,71,60 - 64 anos,3449,Viseu,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651823,16G1823
16I1408,Constância,2,M,71,60 - 64 anos,120,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16I1410,Entroncamento,2,M,71,60 - 64 anos,736,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16I1411,Ferreira do Zêzere,2,M,71,60 - 64 anos,271,Ferreira do Zêzere,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1411,16I1411
1500807,Lagos,2,M,72,65 - 69 anos,959,Lagos,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500807,1500807
1500812,São Brás de Alportel,2,M,72,65 - 69 anos,327,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
16I0510,Vila de Rei,1,H,32,25 - 29 anos,92,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16I1402,Alcanena,1,H,32,25 - 29 anos,280,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16I1418,Tomar,1,H,32,25 - 29 anos,1044,Tomar,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1418,16I1418
1500815,Vila do Bispo,1,H,22,15 - 19 anos,120,Vila do Bispo,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500815,1500815
1500816,Vila Real de Santo António,1,H,22,15 - 19 anos,526,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
16B1112,Sobral de Monte Agraço,1,H,22,15 - 19 anos,316,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16D0103,Anadia,1,H,22,15 - 19 anos,675,Anadia,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610103,16D0103
16D0110,Ílhavo,1,H,22,15 - 19 anos,1035,Ílhavo,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610110,16D0110
1870703,Borba,1,H,31,20 - 24 anos,154,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
1870705,Évora,1,H,31,20 - 24 anos,1382,Évora,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830705,1870705
1870714,Vila Viçosa,1,H,31,20 - 24 anos,194,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
1701105,Cascais,1,H,32,25 - 29 anos,5826,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
1701107,Loures,1,H,32,25 - 29 anos,5492,Loures,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Loures/Odivelas,Continente,Área Metropolitana de Lisboa,1711107,1701107
1500806,Lagoa,1,H,21,10 - 14 anos,610,Lagoa,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500806,1500806
1500809,Monchique,1,H,21,10 - 14 anos,92,Monchique,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500809,1500809
1500811,Portimão,1,H,21,10 - 14 anos,1622,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
16E0614,Penela,1,H,22,15 - 19 anos,115,Penela,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640614,16E0614
1861210,Marvão,1,H,22,15 - 19 anos,72,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1811501,Alcácer do Sal,1,H,32,25 - 29 anos,239,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1811513,Sines,1,H,32,25 - 29 anos,407,Sines,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811513,1811513
16B1101,Alenquer,1,H,21,10 - 14 anos,1281,Alenquer,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1101,16B1101
16B1102,Arruda dos Vinhos,1,H,21,10 - 14 anos,451,Arruda dos Vinhos,Lisboa e Vale do Tejo,Oeste,ACeS Estuário do Tejo,Continente,Centro,16B1102,16B1102
16D0102,Albergaria-a-Velha,1,H,21,10 - 14 anos,568,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16D0108,Estarreja,1,H,21,10 - 14 anos,620,Estarreja,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610108,16D0108
16D0110,Ílhavo,1,H,21,10 - 14 anos,990,Ílhavo,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610110,16D0110
16D0114,Oliveira do Bairro,2,M,81,70 - 74 anos,658,Oliveira do Bairro,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610114,16D0114
16E0608,Mira,2,M,81,70 - 74 anos,427,Mira,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620608,16E0608
1190314,Vizela,2,M,62,55 - 59 anos,1034,Vizela,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130314,1190314
11A1317,Vila Nova de Gaia,2,M,62,55 - 59 anos,12520,Vila Nova de Gaia,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1141317,11A1317
16J0501,Belmonte,2,M,71,60 - 64 anos,259,Belmonte,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0501,16J0501
16J0908,Manteigas,2,M,71,60 - 64 anos,153,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
16J0909,Mêda,2,M,71,60 - 64 anos,160,Mêda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680909,16J0909
16J0910,Pinhel,2,M,71,60 - 64 anos,327,Pinhel,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680910,16J0910
16J0912,Seia,2,M,71,60 - 64 anos,986,Seia,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670912,16J0912
1701105,Cascais,2,M,71,60 - 64 anos,7070,Cascais,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Cascais,Continente,Área Metropolitana de Lisboa,1711105,1701105
16B1108,Lourinhã,2,M,72,65 - 69 anos,816,Lourinhã,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1108,16B1108
16B1113,Torres Vedras,2,M,72,65 - 69 anos,2412,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16E0603,Coimbra,1,H,21,10 - 14 anos,2894,Coimbra,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620603,16E0603
16F1009,Leiria,1,H,22,15 - 19 anos,3359,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
16F1013,Pedrógão Grande,1,H,22,15 - 19 anos,96,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
16G1810,Oliveira de Frades,1,H,22,15 - 19 anos,287,Oliveira de Frades,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651810,16G1810
2004203,Ponta Delgada,1,H,22,15 - 19 anos,2026,Ponta Delgada,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004203,2004203
2004302,Vila da Praia da Vitória,1,H,22,15 - 19 anos,597,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
1840214,Vidigueira,1,H,32,25 - 29 anos,161,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1851103,Azambuja,1,H,32,25 - 29 anos,592,Azambuja,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851103,1851103
1861203,Avis,1,H,32,25 - 29 anos,122,Avis,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821203,1861203
16E0605,Figueira da Foz,1,H,21,10 - 14 anos,1322,Figueira da Foz,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620605,16E0605
16E0609,Miranda do Corvo,1,H,21,10 - 14 anos,245,Miranda do Corvo,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640609,16E0609
16E0612,Pampilhosa da Serra,1,H,21,10 - 14 anos,48,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
16F1002,Alvaiázere,1,H,21,10 - 14 anos,134,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16F1009,Leiria,1,H,21,10 - 14 anos,3064,Leiria,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631009,16F1009
1500816,Vila Real de Santo António,1,H,71,60 - 64 anos,593,Vila Real de Santo António,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500816,1500816
1701507,Montijo,1,H,71,60 - 64 anos,1322,Montijo,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721507,1701507
1811505,Grândola,1,H,71,60 - 64 anos,531,Grândola,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811505,1811505
16H0506,Oleiros,1,H,81,70 - 74 anos,147,Oleiros,Centro,Beira Baixa,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660506,16H0506
16I1401,Abrantes,1,H,81,70 - 74 anos,974,Abrantes,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1401,16I1401
16J0503,Covilhã,1,H,81,70 - 74 anos,1357,Covilhã,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0503,16J0503
16J0504,Fundão,1,H,81,70 - 74 anos,621,Fundão,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0504,16J0504
16J0902,Almeida,1,H,81,70 - 74 anos,180,Almeida,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680902,16J0902
11D1807,Moimenta da Beira,1,H,62,55 - 59 anos,342,Moimenta da Beira,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171807,11D1807
1500802,Alcoutim,1,H,62,55 - 59 anos,88,Alcoutim,Algarve,Algarve,ACeS Sotavento,Continente,Algarve,1500802,1500802
1500805,Faro,1,H,62,55 - 59 anos,1869,Faro,Algarve,Algarve,ACeS Central,Continente,Algarve,1500805,1500805
16B1006,Caldas da Rainha,1,H,71,60 - 64 anos,1657,Caldas da Rainha,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1006,16B1006
16D0115,Ovar,1,H,71,60 - 64 anos,1782,Ovar,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610115,16D0115
16J0908,Manteigas,2,M,52,45 - 49 anos,87,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
16J0911,Sabugal,2,M,52,45 - 49 anos,295,Sabugal,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680911,16J0911
PT,Portugal,1,H,41,30 - 34 anos,279181,Portugal,,,,,,,
PT,Portugal,1,H,71,60 - 64 anos,318873,Portugal,,,,,,,
PT,Portugal,2,M,62,55 - 59 anos,396324,Portugal,,,,,,,
PT,Portugal,2,M,82,75 - 79 anos,257377,Portugal,,,,,,,
PT,Portugal,2,M,91,80 - 84 anos,211629,Portugal,,,,,,,
1,Continente,1,H,11,0 - 4 anos,212250,Continente,,,,,,,
3,Região Autónoma da Madeira,1,H,12,5 - 9 anos,5072,Região Autónoma da Madeira,,,,,,,
2,Região Autónoma dos Açores,1,H,21,10 - 14 anos,6790,Região Autónoma dos Açores,,,,,,,
1,Continente,1,H,22,15 - 19 anos,258750,Continente,,,,,,,
1,Continente,1,H,32,25 - 29 anos,257366,Continente,,,,,,,
2,Região Autónoma dos Açores,1,H,52,45 - 49 anos,8989,Região Autónoma dos Açores,,,,,,,
3,Região Autónoma da Madeira,1,H,72,65 - 69 anos,5974,Região Autónoma da Madeira,,,,,,,
1,Continente,1,H,92,85 e mais anos,106405,Continente,,,,,,,
17,Área Metropolitana de Lisboa,2,M,31,20 - 24 anos,72981,Área Metropolitana de Lisboa,,,,,,,
20,Região Autónoma dos Açores,2,M,41,30 - 34 anos,8596,Região Autónoma dos Açores,,,,,,,
18,Alentejo,2,M,42,35 - 39 anos,20634,Alentejo,,,,,,,
30,Região Autónoma da Madeira,2,M,51,40 - 44 anos,10488,Região Autónoma da Madeira,,,,,,,
15,Algarve,1,H,12,5 - 9 anos,10226,Algarve,,,,,,,
30,Região Autónoma da Madeira,1,H,41,30 - 34 anos,8101,Região Autónoma da Madeira,,,,,,,
16E0607,Lousã,2,M,41,30 - 34 anos,475,Lousã,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640607,16E0607
16E1808,Mortágua,2,M,41,30 - 34 anos,224,Mortágua,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1651808,16E1808
16F1015,Pombal,2,M,41,30 - 34 anos,1397,Pombal,Centro,Região de Leiria,ACeS Pinhal Litoral,Continente,Centro,1631015,16F1015
16I1401,Abrantes,2,M,42,35 - 39 anos,945,Abrantes,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1401,16I1401
16I1408,Constância,2,M,51,40 - 44 anos,190,Constância,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1408,16I1408
16I1421,Ourém,2,M,51,40 - 44 anos,1522,Ourém,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1421,16I1421
16J0504,Fundão,2,M,51,40 - 44 anos,789,Fundão,Centro,Beiras e Serra da Estrela,ACeS Cova Da Beira,Continente,Centro,16A0504,16J0504
1701510,Seixal,2,M,52,45 - 49 anos,7259,Seixal,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Almada/Seixal,Continente,Área Metropolitana de Lisboa,1721510,1701510
