geocod.x,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor,municip,ars,nuts3,aces2,nuts1,nuts2,cod_geo_nuts2002,geocod.y
2004601,Lajes do Pico,1,H,51,40 - 44 anos,173,Lajes do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004601,2004601
3003109,Santana,1,H,51,40 - 44 anos,215,Santana,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003109,3003109
1111610,Vila Nova de Cerveira,1,H,52,45 - 49 anos,313,Vila Nova de Cerveira,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111610,1111610
1120302,Barcelos,1,H,52,45 - 49 anos,4630,Barcelos,Norte,Cávado,ACeS Barcelos/Esposende,Continente,Norte,1120302,1120302
1190304,Cabeceiras de Basto,1,H,52,45 - 49 anos,604,Cabeceiras de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1150304,1190304
11A0104,Arouca,1,H,52,45 - 49 anos,784,Arouca,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160104,11A0104
11A0119,Vale de Cambra,1,H,52,45 - 49 anos,777,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
11A1314,Santo Tirso,1,H,52,45 - 49 anos,2617,Santo Tirso,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131314,11A1314
11C1813,Resende,1,H,52,45 - 49 anos,375,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
187,Alentejo Central,2,M,,Total,82352,Alentejo Central,,,,,,,
1111601,Arcos de Valdevez,1,H,11,0 - 4 anos,306,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
1190312,Vila Nova de Famalicão,1,H,11,0 - 4 anos,2672,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
11A0109,Santa Maria da Feira,1,H,11,0 - 4 anos,2830,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
11A0113,Oliveira de Azeméis,1,H,11,0 - 4 anos,1179,Oliveira de Azeméis,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160113,11A0113
11A1308,Matosinhos,1,H,11,0 - 4 anos,3670,Matosinhos,Norte,Área Metropolitana do Porto,ULS Matosinhos,Continente,Norte,1141308,11A1308
11A1315,Valongo,1,H,11,0 - 4 anos,2128,Valongo,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141315,11A1315
11B1709,Ribeira de Pena,1,H,11,0 - 4 anos,120,Ribeira de Pena,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1151709,11B1709
11B1713,Vila Pouca de Aguiar,1,H,11,0 - 4 anos,151,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11C1309,Paços de Ferreira,1,H,11,0 - 4 anos,1251,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
16G0901,Aguiar da Beira,1,H,61,50 - 54 anos,208,Aguiar da Beira,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1650901,16G0901
16G1821,Tondela,1,H,61,50 - 54 anos,946,Tondela,Centro,Viseu Dão Lafões,ACeS Dão Lafões,Continente,Centro,1651821,16G1821
16I0509,Sertã,1,H,61,50 - 54 anos,558,Sertã,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660509,16I0509
16I1401,Abrantes,1,H,61,50 - 54 anos,1412,Abrantes,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1401,16I1401
16I1413,Mação,1,H,61,50 - 54 anos,271,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
16J0908,Manteigas,1,H,61,50 - 54 anos,141,Manteigas,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680908,16J0908
1701115,Amadora,1,H,61,50 - 54 anos,5397,Amadora,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Amadora,Continente,Área Metropolitana de Lisboa,1711115,1701115
1701504,Barreiro,1,H,61,50 - 54 anos,2229,Barreiro,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721504,1701504
1840205,Beja,1,H,61,50 - 54 anos,1228,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
1840209,Mértola,1,H,61,50 - 54 anos,242,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1840212,Ourique,1,H,61,50 - 54 anos,214,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212,1840212
1851403,Almeirim,1,H,61,50 - 54 anos,730,Almeirim,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851403,1851403
1870703,Borba,1,H,61,50 - 54 anos,307,Borba,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830703,1870703
2004205,Ribeira Grande,1,H,61,50 - 54 anos,967,Ribeira Grande,Açores,Região Autónoma dos Açores,USI São Miguel,Região Autónoma dos Açores,Região Autónoma dos Açores,2004205,2004205
2004302,Vila da Praia da Vitória,1,H,61,50 - 54 anos,842,Vila da Praia da Vitória,Açores,Região Autónoma dos Açores,USI Terceira,Região Autónoma dos Açores,Região Autónoma dos Açores,2004302,2004302
2004603,São Roque do Pico,1,H,61,50 - 54 anos,149,São Roque do Pico,Açores,Região Autónoma dos Açores,USI Pico,Região Autónoma dos Açores,Região Autónoma dos Açores,2004603,2004603
3003104,Machico,1,H,61,50 - 54 anos,829,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
1111604,Monção,1,H,62,55 - 59 anos,634,Monção,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111604,1111604
1120301,Amares,1,H,62,55 - 59 anos,633,Amares,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120301,1120301
1120310,Terras de Bouro,1,H,62,55 - 59 anos,261,Terras de Bouro,Norte,Cávado,ACeS Gerês/Cabreira,Continente,Norte,1120310,1120310
11A0109,Santa Maria da Feira,1,H,62,55 - 59 anos,5044,Santa Maria da Feira,Norte,Área Metropolitana do Porto,ACeS Feira/Arouca,Continente,Norte,1160109,11A0109
11A1313,Póvoa de Varzim,1,H,62,55 - 59 anos,2013,Póvoa de Varzim,Norte,Área Metropolitana do Porto,ACeS Póvoa de Varzim/Vila do Conde,Continente,Norte,1141313,11A1313
11C0106,Castelo de Paiva,1,H,62,55 - 59 anos,580,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11C1302,Baião,1,H,62,55 - 59 anos,635,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11C1303,Felgueiras,1,H,62,55 - 59 anos,1968,Felgueiras,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151303,11C1303
11C1305,Lousada,1,H,62,55 - 59 anos,1536,Lousada,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151305,11C1305
11C1307,Marco de Canaveses,1,H,62,55 - 59 anos,1656,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
16I1420,Vila Nova da Barquinha,2,M,31,20 - 24 anos,156,Vila Nova da Barquinha,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1420,16I1420
16J0904,Figueira de Castelo Rodrigo,2,M,31,20 - 24 anos,135,Figueira de Castelo Rodrigo,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680904,16J0904
16J0907,Guarda,2,M,31,20 - 24 anos,925,Guarda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680907,16J0907
16J0909,Mêda,2,M,31,20 - 24 anos,77,Mêda,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1680909,16J0909
1701114,Vila Franca de Xira,2,M,31,20 - 24 anos,3543,Vila Franca de Xira,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Estuário do Tejo,Continente,Área Metropolitana de Lisboa,1711114,1701114
1701507,Montijo,2,M,31,20 - 24 anos,1354,Montijo,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Arco Ribeirinho,Continente,Área Metropolitana de Lisboa,1721507,1701507
1840214,Vidigueira,2,M,31,20 - 24 anos,151,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1851415,Salvaterra de Magos,2,M,31,20 - 24 anos,537,Salvaterra de Magos,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851415,1851415
1861201,Alter do Chão,2,M,31,20 - 24 anos,86,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861203,Avis,2,M,31,20 - 24 anos,141,Avis,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821203,1861203
1861204,Campo Maior,2,M,31,20 - 24 anos,207,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
1840214,Vidigueira,2,M,21,10 - 14 anos,159,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1861204,Campo Maior,2,M,21,10 - 14 anos,201,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
1870714,Vila Viçosa,2,M,21,10 - 14 anos,187,Vila Viçosa,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830714,1870714
3003105,Ponta do Sol,2,M,21,10 - 14 anos,271,Ponta do Sol,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003105,3003105
3003108,Santa Cruz,2,M,21,10 - 14 anos,1420,Santa Cruz,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003108,3003108
1190309,Póvoa de Lanhoso,2,M,22,15 - 19 anos,654,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1190312,Vila Nova de Famalicão,2,M,22,15 - 19 anos,3986,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
11A1306,Maia,2,M,22,15 - 19 anos,3688,Maia,Norte,Área Metropolitana do Porto,ACeS Maia/Valongo,Continente,Norte,1141306,11A1306
11A1310,Paredes,2,M,22,15 - 19 anos,2772,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11A1318,Trofa,2,M,22,15 - 19 anos,1139,Trofa,Norte,Área Metropolitana do Porto,ACeS Santo Tirso/Trofa,Continente,Norte,1131318,11A1318
11B1713,Vila Pouca de Aguiar,2,M,22,15 - 19 anos,347,Vila Pouca de Aguiar,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181713,11B1713
11C0106,Castelo de Paiva,2,M,22,15 - 19 anos,484,Castelo de Paiva,Norte,Tâmega e Sousa,ACeS Vale do Sousa Sul,Continente,Norte,1150106,11C0106
11C0305,Celorico de Basto,2,M,22,15 - 19 anos,599,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11C1302,Baião,2,M,22,15 - 19 anos,530,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11C1307,Marco de Canaveses,2,M,22,15 - 19 anos,1826,Marco de Canaveses,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151307,11C1307
11C1813,Resende,2,M,22,15 - 19 anos,329,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
11D0403,Carrazeda de Ansiães,2,M,22,15 - 19 anos,130,Carrazeda de Ansiães,Norte,Douro,ULS Nordeste,Continente,Norte,1170403,11D0403
11D1714,Vila Real,2,M,22,15 - 19 anos,1375,Vila Real,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171714,11D1714
11D1818,Sernancelhe,2,M,22,15 - 19 anos,133,Sernancelhe,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171818,11D1818
11D1820,Tarouca,2,M,22,15 - 19 anos,256,Tarouca,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171820,11D1820
16H0502,Castelo Branco,1,H,72,65 - 69 anos,1620,Castelo Branco,Centro,Beira Baixa,ACeS Beira Interior Sul (ULS Castelo Branco),Continente,Centro,1690502,16H0502
16I1402,Alcanena,1,H,72,65 - 69 anos,390,Alcanena,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1402,16I1402
16I1410,Entroncamento,1,H,72,65 - 69 anos,407,Entroncamento,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,16C1410,16I1410
16J0905,Fornos de Algodres,1,H,72,65 - 69 anos,88,Fornos de Algodres,Centro,Beiras e Serra da Estrela,ULS Guarda,Continente,Centro,1670905,16J0905
1701111,Sintra,1,H,72,65 - 69 anos,8869,Sintra,Lisboa e Vale do Tejo,Área Metropolitana de Lisboa,ACeS Sintra,Continente,Área Metropolitana de Lisboa,1711111,1701111
1811501,Alcácer do Sal,1,H,72,65 - 69 anos,428,Alcácer do Sal,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811501,1811501
1811509,Santiago do Cacém,1,H,72,65 - 69 anos,962,Santiago do Cacém,Alentejo,Alentejo Litoral,ULS Litoral Alentejano,Continente,Alentejo,1811509,1811509
1840203,Alvito,1,H,72,65 - 69 anos,58,Alvito,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840203,1840203
1840204,Barrancos,1,H,72,65 - 69 anos,30,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1840209,Mértola,1,H,72,65 - 69 anos,198,Mértola,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840209,1840209
1840214,Vidigueira,1,H,72,65 - 69 anos,134,Vidigueira,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840214,1840214
1851405,Benavente,1,H,72,65 - 69 anos,662,Benavente,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Estuário do Tejo,Continente,Alentejo,1851405,1851405
1851412,Golegã,1,H,72,65 - 69 anos,149,Golegã,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851412,1851412
1870704,Estremoz,1,H,72,65 - 69 anos,317,Estremoz,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830704,1870704
1870706,Montemor-o-Novo,1,H,72,65 - 69 anos,483,Montemor-o-Novo,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830706,1870706
1870709,Portel,1,H,72,65 - 69 anos,155,Portel,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830709,1870709
2004101,Vila do Porto,1,H,72,65 - 69 anos,97,Vila do Porto,Açores,Região Autónoma dos Açores,USI Santa Maria,Região Autónoma dos Açores,Região Autónoma dos Açores,2004101,2004101
3003104,Machico,1,H,72,65 - 69 anos,424,Machico,Madeira,Região Autónoma da Madeira,ACeS Madeira Este,Região Autónoma da Madeira,Região Autónoma da Madeira,3003104,3003104
1111607,Ponte de Lima,1,H,81,70 - 74 anos,819,Ponte de Lima,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111607,1111607
11A0116,São João da Madeira,1,H,81,70 - 74 anos,433,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11C1309,Paços de Ferreira,1,H,81,70 - 74 anos,858,Paços de Ferreira,Norte,Tâmega e Sousa,ACeS Vale do Sousa Norte,Continente,Norte,1151309,11C1309
11C1804,Cinfães,1,H,81,70 - 74 anos,368,Cinfães,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151804,11C1804
11C1813,Resende,1,H,81,70 - 74 anos,205,Resende,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151813,11C1813
16B,Oeste,1,H,81,70 - 74 anos,7785,Oeste,,,,,,,
16E,Região de Coimbra,1,H,81,70 - 74 anos,10563,Região de Coimbra,,,,,,,
200,Região Autónoma dos Açores,1,H,81,70 - 74 anos,3522,Região Autónoma dos Açores,,,,,,,
11C,Tâmega e Sousa,1,H,82,75 - 79 anos,5618,Tâmega e Sousa,,,,,,,
16B,Oeste,1,H,82,75 - 79 anos,6893,Oeste,,,,,,,
112,Cávado,1,H,91,80 - 84 anos,3787,Cávado,,,,,,,
11C,Tâmega e Sousa,1,H,91,80 - 84 anos,4054,Tâmega e Sousa,,,,,,,
112,Cávado,1,H,92,85 e mais anos,2366,Cávado,,,,,,,
16I,Médio Tejo,2,M,11,0 - 4 anos,3955,Médio Tejo,,,,,,,
200,Região Autónoma dos Açores,2,M,11,0 - 4 anos,5899,Região Autónoma dos Açores,,,,,,,
16B,Oeste,2,M,12,5 - 9 anos,8381,Oeste,,,,,,,
185,Lezíria do Tejo,2,M,12,5 - 9 anos,5580,Lezíria do Tejo,,,,,,,
16E,Região de Coimbra,2,M,21,10 - 14 anos,9552,Região de Coimbra,,,,,,,
186,Alto Alentejo,2,M,21,10 - 14 anos,2417,Alto Alentejo,,,,,,,
200,Região Autónoma dos Açores,2,M,21,10 - 14 anos,7208,Região Autónoma dos Açores,,,,,,,
112,Cávado,2,M,22,15 - 19 anos,12195,Cávado,,,,,,,
11E,Terras de Trás-os-Montes,2,M,22,15 - 19 anos,2459,Terras de Trás-os-Montes,,,,,,,
16E,Região de Coimbra,2,M,22,15 - 19 anos,10834,Região de Coimbra,,,,,,,
185,Lezíria do Tejo,2,M,22,15 - 19 anos,6251,Lezíria do Tejo,,,,,,,
300,Região Autónoma da Madeira,2,M,22,15 - 19 anos,7816,Região Autónoma da Madeira,,,,,,,
111,Alto Minho,2,M,31,20 - 24 anos,6077,Alto Minho,,,,,,,
16B,Oeste,2,M,31,20 - 24 anos,9432,Oeste,,,,,,,
16D,Região de Aveiro,2,M,31,20 - 24 anos,9849,Região de Aveiro,,,,,,,
16E,Região de Coimbra,2,M,31,20 - 24 anos,10030,Região de Coimbra,,,,,,,
11E0412,Vinhais,2,M,22,15 - 19 anos,129,Vinhais,Norte,Terras de Trás-os-Montes,ULS Nordeste,Continente,Norte,1180412,11E0412
1500807,Lagos,2,M,22,15 - 19 anos,949,Lagos,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500807,1500807
1500811,Portimão,2,M,22,15 - 19 anos,1468,Portimão,Algarve,Algarve,ACeS Barlavento,Continente,Algarve,1500811,1500811
1500812,São Brás de Alportel,2,M,22,15 - 19 anos,275,São Brás de Alportel,Algarve,Algarve,ACeS Central,Continente,Algarve,1500812,1500812
16B1011,Nazaré,2,M,22,15 - 19 anos,353,Nazaré,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Norte,Continente,Centro,16B1011,16B1011
16B1112,Sobral de Monte Agraço,2,M,22,15 - 19 anos,304,Sobral de Monte Agraço,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1112,16B1112
16B1113,Torres Vedras,2,M,22,15 - 19 anos,2180,Torres Vedras,Lisboa e Vale do Tejo,Oeste,ACeS Oeste Sul,Continente,Centro,16B1113,16B1113
16D0102,Albergaria-a-Velha,2,M,22,15 - 19 anos,680,Albergaria-a-Velha,Centro,Região de Aveiro,ACeS Baixo Vouga,Continente,Centro,1610102,16D0102
16E0612,Pampilhosa da Serra,2,M,22,15 - 19 anos,55,Pampilhosa da Serra,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640612,16E0612
16E0613,Penacova,2,M,22,15 - 19 anos,384,Penacova,Centro,Região de Coimbra,ACeS Baixo Mondego,Continente,Centro,1620613,16E0613
16E0614,Penela,2,M,22,15 - 19 anos,125,Penela,Centro,Região de Coimbra,ACeS Pinhal Interior Norte,Continente,Centro,1640614,16E0614
16F1013,Pedrógão Grande,2,M,22,15 - 19 anos,90,Pedrógão Grande,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641013,16F1013
1840205,Beja,2,M,91,80 - 84 anos,876,Beja,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840205,1840205
1840207,Cuba,2,M,91,80 - 84 anos,137,Cuba,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840207,1840207
1840212,Ourique,2,M,91,80 - 84 anos,170,Ourique,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840212,1840212
1851409,Coruche,2,M,91,80 - 84 anos,707,Coruche,Lisboa e Vale do Tejo,Lezíria do Tejo,ACeS Lezíria,Continente,Alentejo,1851409,1851409
1861201,Alter do Chão,2,M,91,80 - 84 anos,131,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861204,Campo Maior,2,M,91,80 - 84 anos,175,Campo Maior,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821204,1861204
2004401,Santa Cruz da Graciosa,2,M,91,80 - 84 anos,115,Santa Cruz da Graciosa,Açores,Região Autónoma dos Açores,USI Graciosa,Região Autónoma dos Açores,Região Autónoma dos Açores,2004401,2004401
3003102,Câmara de Lobos,2,M,91,80 - 84 anos,405,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102,3003102
1111601,Arcos de Valdevez,2,M,92,85 e mais anos,801,Arcos de Valdevez,Norte,Alto Minho,ULS Alto Minho,Continente,Norte,1111601,1111601
1190304,Cabeceiras de Basto,2,M,92,85 e mais anos,315,Cabeceiras de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1150304,1190304
1190309,Póvoa de Lanhoso,2,M,92,85 e mais anos,339,Póvoa de Lanhoso,Norte,Ave,ACeS Gerês/Cabreira,Continente,Norte,1130309,1190309
1191705,Mondim de Basto,2,M,92,85 e mais anos,157,Mondim de Basto,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1151705,1191705
11A0116,São João da Madeira,2,M,92,85 e mais anos,275,São João da Madeira,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160116,11A0116
11A0119,Vale de Cambra,2,M,92,85 e mais anos,452,Vale de Cambra,Norte,Área Metropolitana do Porto,ACeS Aveiro Norte,Continente,Norte,1160119,11A0119
1840204,Barrancos,2,M,12,5 - 9 anos,27,Barrancos,Alentejo,Baixo Alentejo,ULS Baixo Alentejo,Continente,Alentejo,1840204,1840204
1861201,Alter do Chão,2,M,12,5 - 9 anos,70,Alter do Chão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821201,1861201
1861205,Castelo de Vide,2,M,12,5 - 9 anos,28,Castelo de Vide,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821205,1861205
1861210,Marvão,2,M,12,5 - 9 anos,49,Marvão,Alentejo,Alto Alentejo,ULS Norte Alentejano,Continente,Alentejo,1821210,1861210
1870702,Arraiolos,2,M,12,5 - 9 anos,130,Arraiolos,Alentejo,Alentejo Central,ACeS Alentejo Central,Continente,Alentejo,1830702,1870702
11C1302,Baião,1,H,42,35 - 39 anos,612,Baião,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1151302,11C1302
11A,Área Metropolitana do Porto,1,H,61,50 - 54 anos,63932,Área Metropolitana do Porto,,,,,,,
187,Alentejo Central,1,H,61,50 - 54 anos,5802,Alentejo Central,,,,,,,
11C,Tâmega e Sousa,1,H,62,55 - 59 anos,14006,Tâmega e Sousa,,,,,,,
16F1002,Alvaiázere,2,M,82,75 - 79 anos,280,Alvaiázere,Centro,Região de Leiria,ACeS Pinhal Interior Norte,Continente,Centro,1641002,16F1002
16I0510,Vila de Rei,2,M,82,75 - 79 anos,158,Vila de Rei,Centro,Médio Tejo,ACeS Pinhal Interior Sul (ULS Castelo Branco),Continente,Centro,1660510,16I0510
16I1413,Mação,2,M,82,75 - 79 anos,323,Mação,Lisboa e Vale do Tejo,Médio Tejo,ACeS Médio Tejo,Continente,Centro,1661413,16I1413
3003102,Câmara de Lobos,2,M,42,35 - 39 anos,1340,Câmara de Lobos,Madeira,Região Autónoma da Madeira,ACeS Madeira Oeste,Região Autónoma da Madeira,Região Autónoma da Madeira,3003102,3003102
3003103,Funchal,2,M,42,35 - 39 anos,4056,Funchal,Madeira,Região Autónoma da Madeira,ACeS Funchal,Região Autónoma da Madeira,Região Autónoma da Madeira,3003103,3003103
3003201,Porto Santo,2,M,42,35 - 39 anos,245,Porto Santo,Madeira,Região Autónoma da Madeira,ACeS Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,3003201,3003201
1190307,Fafe,2,M,51,40 - 44 anos,2032,Fafe,Norte,Ave,ACeS Guimarães/Vizela/Terras de Basto,Continente,Norte,1130307,1190307
1190312,Vila Nova de Famalicão,2,M,51,40 - 44 anos,5910,Vila Nova de Famalicão,Norte,Ave,ACeS Famalicão,Continente,Norte,1130312,1190312
11A0107,Espinho,2,M,51,40 - 44 anos,1103,Espinho,Norte,Área Metropolitana do Porto,ACeS Gaia e Espinho/Gaia,Continente,Norte,1140107,11A0107
11A1310,Paredes,2,M,51,40 - 44 anos,3936,Paredes,Norte,Área Metropolitana do Porto,ACeS Vale do Sousa Sul,Continente,Norte,1151310,11A1310
11B1706,Montalegre,2,M,51,40 - 44 anos,268,Montalegre,Norte,Alto Tâmega,ACeS Alto Tâmega e Barroso,Continente,Norte,1181706,11B1706
11C0305,Celorico de Basto,2,M,51,40 - 44 anos,712,Celorico de Basto,Norte,Tâmega e Sousa,ACeS Baixo Tâmega,Continente,Norte,1150305,11C0305
11D0404,Freixo de Espada à Cinta,2,M,51,40 - 44 anos,124,Freixo de Espada à Cinta,Norte,Douro,ULS Nordeste,Continente,Norte,1170404,11D0404
11D0914,Vila Nova de Foz Côa,2,M,51,40 - 44 anos,204,Vila Nova de Foz Côa,Centro,Douro,ULS Guarda,Continente,Norte,1170914,11D0914
11D1714,Vila Real,2,M,51,40 - 44 anos,2178,Vila Real,Norte,Douro,ACeS Marão e Douro Norte,Continente,Norte,1171714,11D1714
11D1801,Armamar,2,M,51,40 - 44 anos,225,Armamar,Norte,Douro,ACeS Douro Sul,Continente,Norte,1171801,11D1801
1500808,Loulé,2,M,51,40 - 44 anos,2870,Loulé,Algarve,Algarve,ACeS Central,Continente,Algarve,1500808,1500808
