Nível;Código;Designação;pair;municip
3;310103;Estreito da Calheta;3101;3003101
3;310104;Fajã da Ovelha;3101;3003101
3;310105;Jardim do Mar;3101;3003101
3;310106;Paul do Mar;3101;3003101
3;310107;Ponta do Pargo;3101;3003101
3;310108;Prazeres;3101;3003101
3;310201;Câmara de Lobos;3102;3003102
3;310202;Curral das Freiras;3102;3003102
3;310203;Estreito de Câmara de Lobos;3102;3003102
3;310204;Quinta Grande;3102;3003102
3;310205;Jardim da Serra;3102;3003102
3;310301;Imaculado Coração de Maria;3103;3003103
3;310302;Monte;3103;3003103
3;310303;Funchal (Santa Luzia);3103;3003103
3;310304;Funchal (Santa Maria Maior);3103;3003103
3;310305;Santo António;3103;3003103
3;310306;São Gonçalo;3103;3003103
3;310307;São Martinho;3103;3003103
3;310308;Funchal (São Pedro);3103;3003103
3;310309;São Roque;3103;3003103
3;310310;Funchal (Sé);3103;3003103
3;310401;Água de Pena;3104;3003104
3;310402;Caniçal;3104;3003104
3;310403;Machico;3104;3003104
3;310404;Porto da Cruz;3104;3003104
3;310405;Santo António da Serra;3104;3003104
3;310501;Canhas;3105;3003105
3;310502;Madalena do Mar;3105;3003105
3;310503;Ponta do Sol;3105;3003105
3;310601;Achadas da Cruz;3106;3003106
3;310602;Porto Moniz;3106;3003106
3;310603;Ribeira da Janela;3106;3003106
3;310604;Seixal;3106;3003106
3;310701;Campanário;3107;3003107
3;310702;Ribeira Brava;3107;3003107
3;310703;Serra de Água;3107;3003107
3;310704;Tábua;3107;3003107
3;310802;Camacha;3108;3003108
3;310803;Caniço;3108;3003108
3;310804;Gaula;3108;3003108
3;310805;Santa Cruz;3108;3003108
3;310806;Santo António da Serra;3108;3003108
3;310901;Arco de São Jorge;3109;3003109
3;310902;Faial;3109;3003109
3;310903;Santana;3109;3003109
3;310904;São Jorge;3109;3003109
3;310905;São Roque do Faial;3109;3003109
3;310906;Ilha;3109;3003109
3;311001;Boa Ventura;3110;3003110
3;311002;Ponta Delgada;3110;3003110
3;311003;São Vicente;3110;3003110
3;320101;Porto Santo;3201;3003201
3;410101;Almagreira;4101;2004101
3;410102;Santa Bárbara;4101;2004101
3;410103;Santo Espírito;4101;2004101
3;410104;São Pedro;4101;2004101
3;410105;Vila do Porto;4101;2004101
3;420101;Água de Pau;4201;2004201
3;420102;Cabouco;4201;2004201
3;420103;Lagoa (Nossa Senhora do Rosário);4201;2004201
3;420104;Lagoa (Santa Cruz);4201;2004201
3;420105;Ribeira Chã;4201;2004201
3;420201;Achada;4202;2004202
3;420202;Achadinha;4202;2004202
3;420203;Lomba da Fazenda;4202;2004202
3;420204;Nordeste;4202;2004202
3;420206;Salga;4202;2004202
3;420207;Santana;4202;2004202
3;420208;Algarvia;4202;2004202
3;420209;Santo António de Nordestinho;4202;2004202
3;420210;São Pedro de Nordestinho;4202;2004202
3;420301;Arrifes;4203;2004203
3;420303;Candelária;4203;2004203
3;420304;Capelas;4203;2004203
3;420305;Covoada;4203;2004203
3;420306;Fajã de Baixo;4203;2004203
3;420307;Fajã de Cima;4203;2004203
3;420308;Fenais da Luz;4203;2004203
3;420309;Feteiras;4203;2004203
3;420310;Ginetes;4203;2004203
3;420311;Mosteiros;4203;2004203
3;420312;Ponta Delgada (São Sebastião);4203;2004203
3;420313;Ponta Delgada (São José);4203;2004203
3;420314;Ponta Delgada (São Pedro);4203;2004203
3;420315;Relva;4203;2004203
3;420316;Remédios;4203;2004203
3;420317;Rosto do Cão (Livramento);4203;2004203
3;420318;Rosto do Cão (São Roque);4203;2004203
3;420319;Santa Bárbara;4203;2004203
3;420320;Santo António;4203;2004203
3;420321;São Vicente Ferreira;4203;2004203
3;420322;Sete Cidades;4203;2004203
3;420323;Ajuda da Bretanha;4203;2004203
3;420324;Pilar da Bretanha;4203;2004203
3;420325;Santa Clara;4203;2004203
3;420401;Água Retorta;4204;2004204
3;420402;Faial da Terra;4204;2004204
3;420403;Furnas;4204;2004204
3;420404;Nossa Senhora dos Remédios;4204;2004204
3;420405;Povoação;4204;2004204
3;420406;Ribeira Quente;4204;2004204
3;420501;Calhetas;4205;2004205
3;420502;Fenais da Ajuda;4205;2004205
3;420503;Lomba da Maia;4205;2004205
3;420504;Lomba de São Pedro;4205;2004205
3;420505;Maia;4205;2004205
3;420506;Pico da Pedra;4205;2004205
3;420507;Porto Formoso;4205;2004205
3;420508;Rabo de Peixe;4205;2004205
3;420509;Ribeira Grande (Conceição);4205;2004205
3;420510;Ribeira Grande (Matriz);4205;2004205
3;420511;Ribeira Seca;4205;2004205
3;420512;Ribeirinha;4205;2004205
3;420513;Santa Bárbara;4205;2004205
3;420514;São Brás;4205;2004205
3;420601;Água de Alto;4206;2004206
3;420602;Ponta Garça;4206;2004206
3;420603;Ribeira das Tainhas;4206;2004206
3;420604;Vila Franca do Campo (São Miguel);4206;2004206
3;420605;Vila Franca do Campo (São Pedro);4206;2004206
3;420606;Ribeira Seca;4206;2004206
3;430101;Altares;4301;2004301
3;430102;Angra (Nossa Senhora da Conceição);4301;2004301
3;430103;Angra (Santa Luzia);4301;2004301
3;430104;Angra (São Pedro);4301;2004301
3;430105;Angra (Sé);4301;2004301
3;430106;Cinco Ribeiras;4301;2004301
3;430107;Doze Ribeiras;4301;2004301
3;430108;Feteira;4301;2004301
3;430109;Porto Judeu;4301;2004301
3;430110;Posto Santo;4301;2004301
3;430111;Raminho;4301;2004301
3;430112;Ribeirinha;4301;2004301
3;430113;Santa Bárbara;4301;2004301
3;430114;São Bartolomeu de Regatos;4301;2004301
3;430115;São Bento;4301;2004301
3;430116;São Mateus da Calheta;4301;2004301
3;430117;Serreta;4301;2004301
3;430118;Terra Chã;4301;2004301
3;430119;Vila de São Sebastião;4301;2004301
3;430201;Agualva;4302;2004302
3;430202;Biscoitos;4302;2004302
3;430203;Cabo da Praia;4302;2004302
3;430204;Fonte do Bastardo;4302;2004302
3;430205;Fontinhas;4302;2004302
3;430206;Lajes;4302;2004302
3;430207;Praia da Vitória (Santa Cruz);4302;2004302
3;430208;Quatro Ribeiras;4302;2004302
3;430209;São Brás;4302;2004302
3;430210;Vila Nova;4302;2004302
3;430211;Porto Martins;4302;2004302
3;440101;Guadalupe;4401;2004401
3;440102;Luz;4401;2004401
3;440103;São Mateus;4401;2004401
3;440104;Santa Cruz da Graciosa;4401;2004401
3;450101;Calheta;4501;2004501
3;450102;Norte Pequeno;4501;2004501
3;450103;Ribeira Seca;4501;2004501
3;450104;Santo Antão;4501;2004501
3;450105;Topo (Nossa Senhora do Rosário);4501;2004501
3;450201;Manadas (Santa Bárbara);4502;2004502
3;450202;Norte Grande (Neves);4502;2004502
3;450203;Rosais;4502;2004502
3;450204;Santo Amaro;4502;2004502
3;450205;Urzelina (São Mateus);4502;2004502
3;450206;Velas (São Jorge);4502;2004502
3;460101;Calheta de Nesquim;4601;2004601
3;460102;Lajes do Pico;4601;2004601
3;460103;Piedade;4601;2004601
3;460104;Ribeiras;4601;2004601
3;460105;Ribeirinha;4601;2004601
3;460106;São João;4601;2004601
3;460201;Bandeiras;4602;2004602
3;460202;Candelária;4602;2004602
3;460203;Criação Velha;4602;2004602
3;460204;Madalena;4602;2004602
3;460205;São Caetano;4602;2004602
3;460206;São Mateus;4602;2004602
3;460301;Prainha;4603;2004603
3;460302;Santa Luzia;4603;2004603
3;460303;Santo Amaro;4603;2004603
3;460304;Santo António;4603;2004603
3;460305;São Roque do Pico;4603;2004603
3;470101;Capelo;4701;2004701
3;470102;Castelo Branco;4701;2004701
3;470103;Cedros;4701;2004701
3;470104;Feteira;4701;2004701
3;470105;Flamengos;4701;2004701
3;470106;Horta (Angústias);4701;2004701
3;470107;Horta (Conceição);4701;2004701
3;470108;Horta (Matriz);4701;2004701
3;470109;Pedro Miguel;4701;2004701
3;470110;Praia do Almoxarife;4701;2004701
3;470111;Praia do Norte;4701;2004701
3;470112;Ribeirinha;4701;2004701
3;470113;Salão;4701;2004701
3;480101;Fajã Grande;4801;2004801
3;480102;Fajãzinha;4801;2004801
3;480103;Fazenda;4801;2004801
3;480104;Lajedo;4801;2004801
3;480105;Lajes das Flores;4801;2004801
3;480106;Lomba;4801;2004801
3;480107;Mosteiro;4801;2004801
3;480201;Caveira;4802;2004802
3;480202;Cedros;4802;2004802
3;480203;Ponta Delgada;4802;2004802
3;480204;Santa Cruz das Flores;4802;2004802
3;490101;Corvo;4901;2004901
